name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
An Khánh - Kanak,Coal,Operational,2012,Quảng Ngãi,173.0,,,Captive industrial (sugar); later expanded
An Khánh I #1,Coal,Operational,2012,Bắc Giang,50.0,,,IPP; later expanded to 650 MW
An Khánh I #2,Coal,Operational,2013,Bắc Giang,50.0,,,Phase 2 of IPP
An Khánh II #1,Coal,Operational,2016,Bắc Giang,150.0,,,IPP; later fully expanded
An Khánh II #2,Coal,Operational,2017,Bắc Giang,150.0,,,Phase 2; total 300 MW
An Khánh - Bắc Giang,Coal,Under construction,2023,Bắc Giang,650.0,,,IPP; 2x325 MW units
Bạc Liêu I #1,Imported LNG,Proposed,2028,Bạc Liêu,600.0,,,PDP8 placeholder; part of 3.2 GW complex
Bạc Liêu I #2,Imported LNG,Proposed,2030,Bạc Liêu,600.0,,,PDP8 placeholder; part of 3.2 GW complex
Bạc Liêu II,Imported LNG,Proposed,2031,Bạc Liêu,1000.0,,,PDP8 LNG complex
Bạc Liêu LNG,Imported LNG,Proposed,2025–2027,Bạc Liêu,3200.0,,,PDP8: 2 GW base + 1.2 GW expansion
Bà Rịa - Vũng Tàu,Domestic gas,Operational,2011–2015,Bà Rịa-Vũng Tàu,389.0,,,Part of Phú Mỹ complex
Bảo Đại,Coal,Suspended,—,Khánh Hòa,600.0,,,PDP8: shelved due to environmental concerns
Bảo Lâm,Hydro,Operational,2018,Lâm Đồng,120.0,,,Small hydro; not thermal (excluded)
Bến Tre LNG,Imported LNG,Proposed,2030,Bến Tre,3000.0,,,PDP8 potential site
Bình Định I,Imported coal,Proposed,2025,Bình Định,1000.0,,,PDP7: 2x600 MW; may convert to LNG
Bình Định II,Imported coal,Proposed,2028,Bình Định,2000.0,,,PDP7: 2x1000 MW; may convert to LNG
Bourbon,Oil,Operational,2011,Tiền Giang,24.0,,,Decommissioned (sub-30 MW)
Cà Mau I,Domestic gas,Operational,2009–2011,Cà Mau,750.0,,,Part of 1.5 GW complex
Cà Mau II,Domestic gas,Operational,2011–2012,Cà Mau,750.0,,,Part of 1.5 GW complex
Cà Mau LNG,Imported LNG,Proposed,2028,Cà Mau,4500.0,,,PDP8: 3 GW potential
Cà Ná LNG,Imported LNG,Permitted,2026,Ninh Thuận,1500.0,,,Pre-FS; PDP8 priority
Cái Mép H LNG,Imported LNG,Proposed,2028,Bà Rịa-Vũng Tàu,6000.0,,,PDP8 large-scale terminal
Cẩm Phả I,Domestic coal,Operational,2011,Quảng Ninh,600.0,,,2x300 MW; later expanded
Cẩm Phả II,Domestic coal,Operational,2011,Quảng Ninh,300.0,,,1x300 MW
Cẩm Phả III #1,Domestic coal,Under construction,2020–2023,Quảng Ninh,220.0,,,2x220 MW; delayed
Cẩm Phả III #2,Domestic coal,Under construction,2020–2023,Quảng Ninh,220.0,,,Delayed 4 years
Cẩm Thanh,Imported coal,Financed,2023,Quảng Bình,600.0,,,Delayed; may switch to LNG
Cần Thơ #1,Oil,Decommissioned,2011,Can Tho,33.0,,,Retired 2020
Cần Thơ #2,Domestic gas,Operational,2012,Can Tho,150.0,,,Gencos 2/3; dual-fuel
Cần Thơ Oil #3,Oil,Decommissioned,2015,Can Tho,375.0,,,Retired 2019
Cần Thơ GT,Domestic gas,Operational,2011,Can Tho,150.0,,,Peaking unit
Cá Voi Xanh - Dung Quất,Domestic gas,Permitted,2025,Quảng Ngãi,2250.0,,,3x750 MW; delayed to 2027
Cá Voi Xanh - Nhơn Trạch,Domestic gas,Proposed,2025,Đồng Nai,1500.0,,,PDP8: awaiting FID
Chân Mây LNG,Imported LNG,Proposed,2027,Thừa Thiên-Huế,4000.0,,,PDP8 potential
Công Thanh #1,Imported coal,Financed,2020,Thanh Hóa,600.0,,,IPP; delayed to 2024
Công Thanh #2,Imported coal,Permitted,2025,Thanh Hóa,600.0,,,Phase II; uncertain
Đăk R'Tih,Hydro,Operational,2011,Đắk Nông,144.0,,,Small hydro (excluded)
Đăk Rinh,Hydro,Operational,2013,Quảng Nam,125.0,,,Small hydro (excluded)
Đa Nhim - Sông Pha,Hydro,Operational,2011,Lâm Đồng,167.0,,,Small hydro (excluded)
Đa Nhim mở rộng,Coal,Under construction,2021,Lâm Đồng,100.0,,,Rehabilitation; delayed to 2023
Đầm Dơi LNG,Imported LNG,Proposed,2030,Cà Mau,3200.0,,,PDP8 potential
Đồng Nai 2,Hydro,Operational,2012,Đồng Nai,70.0,,,Small hydro (excluded)
