name,fuel,status,cod,province,capacity_mwe
TĐ Nho Quế 2,Hydropower,Completed,,Vietnam,48.0
TĐ Nho Quế 1,Hydropower,Completed,,Vietnam,32.0
TĐ Nậm Na 3,Hydropower,Completed,,Vietnam,84.0
TĐ Nậm Tống,Hydropower,Completed,,Vietnam,34.0
TĐ Bắc Mê,Hydropower,Completed,,Vietnam,45.0
TĐ Bá Thước 1,Hydropower,Completed,,Vietnam,60.0
TĐ Sông Tranh 3,Hydropower,Completed,,Vietnam,62.0
TĐ Huội Quảng #2,Hydropower,Completed,,Vietnam,260.0
"TĐ Lai Châu #2,3",Hydropower,Completed,,Vietnam,800.0
"TĐ Trung Sơn #1,2",Hydropower,Completed,,Vietnam,130.0
TĐ Nhạn Hạc,Hydropower,Completed,,Vietnam,59.0
TĐ Sông Bung 2,Hydropower,Completed,,Vietnam,100.0
TĐ Sêkaman 1 (Lào),Hydropower,Completed,,Vietnam,290.0
TĐ Sông Tranh 4,Hydropower,Completed,,Vietnam,48.0
TĐ Đăk Mi 2,Hydropower,Completed,,Vietnam,98.0
NĐ Formosa Hà Tĩnh #2,Coal,Completed,,Vietnam,150.0
"NĐ Formosa Hà Tĩnh #3,4",Coal,Completed,,Vietnam,200.0
NĐ Formosa Hà Tĩnh #5,Coal,Completed,,Vietnam,150.0
TĐ Đăk Mi 3,Hydropower,Completed,,Vietnam,45.0
NĐ Formosa Đồng Nai #3,Coal,Completed,,Vietnam,150.0
NĐ than Vè Đan,Coal,Completed,,Vietnam,60.0
NĐ Duyên Hải III #1,Coal,Completed,,Vietnam,600.0
NMĐ sinh khối KCP #1,Biomass,Completed,,Vietnam,30.0
"Năng lượng tái tạo (thủy điện nhỏ, điện gió, mặt trời, sinh khối v.v..)",Renewable,Completed,,Vietnam,260.0
TĐ Chi Khê,Hydropower,Completed,,Vietnam,41.0
TĐ Lông Tạo,Hydropower,Completed,,Vietnam,42.0
"TĐ Trung Sơn #3,4",Hydropower,Completed,,Vietnam,130.0
TĐ Yên Sơn,Hydropower,Completed,,Vietnam,70.0
TĐ Trà Khúc 1,Hydropower,Completed,,Vietnam,36.0
TĐ Sêkaman Xanxay (Lào),Hydropower,Completed,,Vietnam,32.0
TĐ Thác Mơ mở rộng,Hydropower,Completed,,Vietnam,75.0
"NĐ Thái Bình I #1,2",Coal,Completed,,Vietnam,600.0
NĐ Thái Bình II #1,Coal,Completed,,Vietnam,600.0
NĐ Duyên Hải III #2,Coal,Completed,,Vietnam,600.0
NĐ hóa dầu Long Sơn #1,Biomass,Completed,,Vietnam,75.0
Điện sinh khối An Khê #1,Biomass,Completed,,Vietnam,55.0
"Năng lượng tái tạo (thủy điện nhỏ, điện gió, mặt trời, sinh khối v.v..)",Renewable,Completed,,Vietnam,360.0
TĐ Sông Lô 6,Hydropower,Completed,,Vietnam,44.0
TĐ Hồi Xuân,Hydropower,Completed,,Vietnam,102.0
TĐ Sông Miện 4,Hydropower,Completed,,Vietnam,38.0
TĐ La Ngâu,Hydropower,Completed,,Vietnam,36.0
TĐ Đăk Mi 1,Hydropower,Completed,,Vietnam,54.0
TĐ Đa Nhim mở rộng,Hydropower,Completed,,Vietnam,100.0
TĐ Sêkaman 4 (Lào),Hydropower,Completed,,Vietnam,80.0
TĐ A Lin,Hydropower,Completed,,Vietnam,62.0
NĐ Thăng Long #1,Coal,Completed,,Vietnam,300.0
NĐ Thái Bình II #2,Coal,Completed,,Vietnam,600.0
"NĐ Vĩnh Tân IV #1,2",Coal,Completed,,Vietnam,1200.0
NĐ Long Phú I #1,Coal,Completed,,Vietnam,600.0
"NĐ hóa dầu Long Sơn #2,3",Biomass,Completed,,Vietnam,150.0
NMĐ sinh khối KCP #2,Biomass,Completed,,Vietnam,30.0
Điện sinh khối An Khê #2,Biomass,Completed,,Vietnam,55.0
NĐ sinh khối Lee&Man,Biomass,Completed,,Vietnam,125.0
Điện gió Khai Long (Cà Mau),Wind,Completed,,Vietnam,100.0
Điện gió Bạc Liêu giai đoạn III,Wind,Completed,,Vietnam,142.0
"Năng lượng tái tạo (thủy điện nhỏ, điện gió, mặt trời, sinh khối v.v..)",Renewable,Completed,,Vietnam,520.0
TĐ Bảo Lâm 3,Hydropower,Completed,,Vietnam,46.0
TĐ Pác Ma,Hydropower,Completed,,Vietnam,140.0
"TĐ Thượng Kon Tum #1,2",Hydropower,Completed,,Vietnam,220.0
NĐ Thăng Long #2,Coal,Completed,,Vietnam,300.0
NĐ đồng phát Hải Hà 1,Coal,Completed,,Vietnam,150.0
NĐ Na Dương II,Coal,Completed,,Vietnam,110.0
NĐ Long Phú II #2,Coal,Completed,,Vietnam,600.0
"NĐ Sông Hậu I #1,2",Coal,Completed,,Vietnam,1200.0
NĐ Duyên Hải III mở rộng,Coal,Completed,,Vietnam,660.0
"NĐ Vĩnh Tân I #1,2",Coal,Completed,,Vietnam,1200.0
NĐ Vĩnh Tân IV mở rộng,Coal,Completed,,Vietnam,600.0
"Cụm thuỷ điện nhỏ Nậm Củm 1,4,5",Hydropower,Completed,,Vietnam,65.0
Điện gió Trung - Nam,Wind,Completed,,Vietnam,90.0
Điện gió Sóc Trăng,Wind,Completed,,Vietnam,99.0
Điện mặt trời Thiên Tân 1,Solar,Completed,,Vietnam,300.0
"Năng lượng tái tạo (thủy điện nhỏ, điện gió, mặt trời, sinh khối v.v..)",Renewable,Completed,,Vietnam,450.0
TĐ Nậm Pân 5,Hydropower,Completed,,Vietnam,35.0
TĐ Nậm Mô (Việt Nam),Hydropower,Completed,,Vietnam,95.0
TĐ IaLy mở rộng,Hydropower,Completed,,Vietnam,360.0
"Formosa Hà Tĩnh #6,7",Coal,Completed,,Vietnam,300.0
"Formosa Hà Tĩnh #8,9",Coal,Completed,,Vietnam,200.0
Formosa Hà Tĩnh #10,Coal,Completed,,Vietnam,150.0
NĐ Hải Dương #1,Coal,Completed,,Vietnam,600.0
"NĐ Cẩm Phả III #1,2",Coal,Completed,,Vietnam,440.0
NĐ Công Thanh,Coal,Completed,,Vietnam,600.0
TBKHH Ô Môn III,Coal,Completed,,Vietnam,750.0
"Cụm thủy điện nhỏ Nậm Củm 2,3,6",Hydropower,Completed,,Vietnam,54.0
Điện gió Hanbaram,Wind,Completed,,Vietnam,117.0
Điện mặt trời Thiên Tân 2,Solar,Completed,,Vietnam,400.0
"Năng lượng tái tạo (thủy điện nhỏ, điện gió, mặt trời, sinh khối v.v..)",Renewable,Completed,,Vietnam,470.0
TĐ Mý Lý,Hydropower,Completed,,Vietnam,250.0
TĐ Hòa Bình mở rộng #1,Hydropower,Completed,,Vietnam,240.0
NĐ Nghi Sơn II #1,Coal,Completed,,Vietnam,600.0
NĐ Vũng Áng II #1,Coal,Completed,,Vietnam,600.0
NĐ Hải Dương #2,Coal,Completed,,Vietnam,600.0
NĐ Duyên Hải II,Coal,Completed,,Vietnam,600.0
NĐ sông Hậu II,Coal,Completed,,Vietnam,1000.0
"NĐ Long Phú III #1,2,3",Coal,Completed,,Vietnam,1800.0
NĐ An Khánh - Bắc Giang,Coal,Completed,,Vietnam,650.0
TBKHH Dung Quất I #1,Coal,Completed,,Vietnam,750.0
"TĐ Pác Ma 1,2",Hydropower,Completed,,Vietnam,140.0
"NĐ đồng phát Hải Hà 2,3,4",Coal,Completed,,Vietnam,900.0
TBKHH Ô Môn II,Coal,Completed,,Vietnam,750.0
TBKHH Ô Môn IV,Coal,Completed,,Vietnam,750.0
Điện mặt trời Thiên Tân 3,Solar,Completed,,Vietnam,450.0
Điện gió Bạc Liêu giai đoạn IV,Wind,Completed,,Vietnam,97.0
"Năng lượng tái tạo (thủy điện nhỏ, điện gió, mặt trời, sinh khối v.v..)",Renewable,Completed,,Vietnam,1620.0
TĐ Thượng Bình,Hydropower,Completed,,Vietnam,36.0
TĐ Đa Nhim 2,Hydropower,Completed,,Vietnam,280.0
