name,fuel,status,cod,province,capacity_mwe
Amata,,operational,2010-2011,Bình Dương,14.0
An Khánh (Bắc Giang),coal,constructing,,Bắc Giang,650.0
An Khánh I,coal,operational,,Bắc Giang,100.0
An Khánh II,coal,operational,,Bắc Giang,300.0
Bourbon,oil,operational,,TP Hồ Chí Minh,24.0
Bà Rịa,gas,operational,,Bà Rịa-Vũng Tàu,389.0
Bác Ái,,planned,,Ninh Thuận,1200.0
Bình Định I,coal,planned,,1200,0.0
Bình Định II,coal,planned,,2000,0.0
Bình Định III,coal,planned,,2000,0.0
Bạc Liêu I,imported lng,planned,,Bạc Liêu,3200.0
Bạc Liêu II,imported lng,planned,2029-2030,Bạc Liêu,1200.0
Bắc Trung Bộ (LNG),imported lng,planned,2021-2030,Various,14000.0
Bến Tre,imported lng,planned,,3000,0.0
Cam Pha,coal,operational,,Quảng Ninh,600.0
Cao Nhan,coal,operational,,Lạng Sơn,115.0
Cao Nhân,coal,operational,2010-2011,Quảng Ninh,115.0
Chân Mây,imported lng,planned,,4000,0.0
Cà Mau 1,imported lng,planned,,3000,0.0
Cà Mau 1-3,imported lng,planned,2025-2030,Cà Mau,4500.0
Cà Mau 2,imported lng,planned,,1500,0.0
Cà Mau 3,imported lng,planned,,1500,0.0
Cà Mau I,gas,operational,,Cà Mau,750.0
Cà Mau II,gas,operational,,Cà Mau,750.0
Cà Ná,imported lng,planned,2025-2026,Ninh Thuận,1500.0
Cà Ná I,imported lng,planned,,Ninh Thuận,1500.0
Cà Ná II,imported lng,planned,,1500,0.0
Cà Ná II-III,imported lng,planned,2025-2030,Ninh Thuận,4500.0
Cà Ná III,imported lng,planned,,1500,0.0
Cái Mép,imported lng,planned,,6000,0.0
Công Thanh,coal,constructing,,Bình Thuận,600.0
Cần Thơ,oil,operational,,Cần Thơ,33.0
Cần Thơ (Gas),gas,operational,2010-2011,Cần Thơ,150.0
Cẩm Phả,coal,operational,2010-2011,Quảng Ninh,600.0
Cẩm Phả I,coal,operational,2006,Quảng Ninh,300.0
Cẩm Phả II,coal,operational,2011-2012,Quảng Ninh,300.0
Cẩm Phả III,coal,planned,,Quảng Ninh,440.0
Dam Phú Mỹ,imported lng,operational,2010-2011,Bà Rịa-Vũng Tàu,21.0
Dung Quất I,gas,constructing,,Quảng Ngãi,750.0
Dung Quất II,gas,planned,,Quảng Ngãi,750.0
Dung Quất III,gas,constructing,,Quảng Ngãi,750.0
Duyên Hải I,coal,operational,,Trà Vinh,600.0
Duyên Hải II,coal,operational,,Trà Vinh,600.0
Duyên Hải II 1-2,coal,planned,2021-2022,Trà Vinh,1200.0
Duyên Hải III,coal,operational,,Trà Vinh,600.0
Duyên Hải III Extension,coal,operational,2019,Trà Vinh,660.0
Duyên Hải III Mở rộng,coal,operational,,Trà Vinh,660.0
Formosa Hà Tĩnh #10,coal,planned,2020,Hà Tĩnh,150.0
Formosa Hà Tĩnh #2,coal,operational,2016,Hà Tĩnh,150.0
Formosa Hà Tĩnh #2 (LNG),imported lng,planned,2021-2030,Hà Tĩnh,650.0
Formosa Hà Tĩnh #3-4,coal,operational,2016,Hà Tĩnh,200.0
Formosa Hà Tĩnh #5,coal,operational,2016,Hà Tĩnh,150.0
Formosa Hà Tĩnh #6-7,coal,planned,2020,Hà Tĩnh,300.0
Formosa Hà Tĩnh #8-9,coal,planned,2020,Hà Tĩnh,200.0
Formosa Hà Tĩnh I,coal,operational,,Hà Tĩnh,150.0
Formosa Hà Tĩnh II,coal,operational,,Hà Tĩnh,150.0
Formosa Hà Tĩnh III,coal,operational,,Hà Tĩnh,100.0
Formosa Hà Tĩnh IV,coal,operational,,Hà Tĩnh,100.0
Formosa Hà Tĩnh V,coal,operational,,Hà Tĩnh,150.0
Hiệp Phước,oil,operational,,TP Hồ Chí Minh,375.0
Hiệp Phước (LNG),imported lng,planned,2021-2030,Hồ Chí Minh,1200.0
Hà Tĩnh I (Formosa),coal,operational,,Hà Tĩnh,150.0
Hà Tĩnh II (Formosa),coal,operational,,Hà Tĩnh,150.0
Hà Tĩnh III (Formosa),coal,operational,,Hà Tĩnh,100.0
Hà Tĩnh IV (Formosa),coal,operational,,Hà Tĩnh,100.0
Hà Tĩnh IX (Formosa),coal,planned,,Hà Tĩnh,100.0
Hà Tĩnh V (Formosa),coal,operational,,Hà Tĩnh,150.0
Hà Tĩnh VI (Formosa),coal,planned,,Hà Tĩnh,150.0
Hà Tĩnh VII (Formosa),coal,planned,,Hà Tĩnh,150.0
Hà Tĩnh VIII (Formosa),coal,planned,,Hà Tĩnh,100.0
Hà Tĩnh X (Formosa),coal,planned,,Hà Tĩnh,150.0
Hòa Bình Mở rộng,,operational,,Hòa Bình,480.0
Hải Dương,coal,operational,2016-2017,Hải Dương,1200.0
Hải Dương I,coal,operational,,Hải Dương,600.0
Hải Dương II,coal,operational,,Hải Dương,600.0
Hải Hà 1-4,,constructing,2019-2030,Quảng Ninh,2100.0
Hải Hà I,coal,operational,,Quảng Ninh,150.0
Hải Hà II,coal,operational,,Quảng Ninh,150.0
Hải Hà III,coal,planned,,Quảng Ninh,600.0
Hải Hà IV,coal,planned,,Quảng Ninh,600.0
Hải Lăng,imported lng,planned,,Quảng Trị,1500.0
Hải Phòng (LNG),imported lng,planned,2021-2030,Hải Phòng,1500.0
Hải Phòng I,coal,operational,,Hải Phòng,300.0
Hải Phòng II,coal,operational,,Hải Phòng,600.0
