match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy,An Khánh - Bac Giang,NĐ An Khánh - Bắc Giang,bac giang,bac giang,coal,unknown,650.0,650.0,0.0,False,True,True,,
fuzzy_capacity_diff,An Khánh 1,An Khê,thai nguyen,gia lai,coal,unknown,116.0,160.0,37.9,False,True,False,,
fuzzy_capacity_diff,Bà Rịa GT,Ba Ria (Gas),ba ria - vung tau,ba ria - vung tau,gas,unknown,46.0,389.0,745.7,False,True,True,,
fuzzy_capacity_diff,Bạc Liêu 1,NĐ Bạc Liêu I #2,bac lieu,bac lieu,coal,unknown,1200.0,600.0,50.0,False,False,True,,
fuzzy_capacity_diff,Cam Pha 3,Cam Pha,quang ninh,quang ninh,coal,coal,440.0,600.0,36.4,True,False,True,,
exact,Cao Ngạn,Cao Ngan,thai nguyen,thai nguyen,coal,unknown,114.0,115.0,0.9,False,True,True,,
exact,Cong Thanh,ND Công Thanh,thanh hoa,thanh hoa,coal,coal,600.0,600.0,0.0,True,False,True,,
exact,Cà Mau I,Cà Mau I,ca mau,ca mau,gas,unknown,771.0,750.0,2.7,False,True,True,,
exact,Cà Mau II,Cà Mau II,ca mau,ca mau,gas,unknown,771.0,750.0,2.7,False,True,True,,
fuzzy_capacity_diff,Cẩm Phả 1,"Cam Pha III #1,2",quang ninh,quang ninh,coal,coal,340.0,440.0,29.4,True,False,True,,
fuzzy_capacity_diff,Cẩm Phả 2,Cam Pha (Coal),quang ninh,quang ninh,coal,coal,340.0,600.0,76.5,True,True,True,,
fuzzy,Dong Nai Formosa,Formosa (Coal),đong nai,ha tinh,coal,unknown,150.0,150.0,0.0,False,False,False,,
fuzzy_capacity_diff,Dong Nai Formosa,Dong Nai 4,đong nai,đong nai,coal,unknown,300.0,340.0,13.3,False,False,True,,
exact_capacity_diff,Duc Giang - Lao Cai Chemical,TĐ Sông Bung 2,lao cai,quang nam,coal,unknown,100.0,100.0,0.0,False,False,False,,
fuzzy_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,Dung Quất II,quang ngai,quang ngai,coal,unknown,2400.0,750.0,68.8,False,False,True,,
fuzzy_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Dung Quat II,quang ngai,quang ngai,coal,unknown,2000.0,750.0,62.5,False,False,True,,
exact,Duyen Hai 1,Duyen Hai 1,tra vinh,tra vinh,coal,coal,1244.0,1244.0,0.0,True,True,True,,
exact,Duyen Hai 2,ND Duyên Hải II,tra vinh,tra vinh,coal,coal,600.0,1320.0,120.0,True,False,True,,
exact,Duyen Hai 3,Duyen Hai 3,tra vinh,tra vinh,coal,coal,1244.0,1245.0,0.1,True,True,True,,
exact,Duyen Hai 3 Extension,Duyen Hai 3 Extension,tra vinh,tra vinh,coal,coal,660.0,660.0,0.0,True,True,True,,
exact,Duyên Hải 2,Duyen Hai II (Coal),tra vinh,tra vinh,coal,coal,1200.0,1200.0,0.0,True,False,True,,
