name,fuel,status,cod,province,capacity_mwe
Bà Rịa,,,2000,Bà Rịa-Vũng Tàu,389.0
Bình Định,imported lng,,,Bình Định,5000.0
Bạc Liêu,imported lng,planned,2025-2026,Bạc Liêu,3200.0
Bến Tre,imported lng,,,Bến Tre,3000.0
Chân Mây,imported lng,cancelled,,Huế,4000.0
Cà Mau 1,,,,2,0.0
Cà Ná,imported lng,,2025,Ninh Thuận,1500.0
Cà Ná II+III,imported lng,,,Ninh Thuận,4500.0
Cái Mép,imported lng,planned,2025,Bà Rịa-Vũng Tàu,6000.0
Công Thanh,,constructing,2026,Thanh Hóa,600.0
Cẩm Phả III,,,2022,Quảng Ninh,440.0
Dung Quất I,,,2023,Quảng Ngãi,750.0
Dung Quất II,,,2026,Quảng Ngãi,750.0
Dung Quất III,,planned,2025,Quảng Ngãi,750.0
Duyên Hải III,,,2017,Trà Vinh,1800.0
Formosa HT2,,constructing,,Hà Tĩnh,650.0
Hiệp Phước,imported lng,,2022,Hà Nội,1200.0
Hòa Phát II,,constructing,,Hải Dương,300.0
Hải Dương,,,2020,Hải Dương,1200.0
Hải Hà 1,,constructing,,Quang Ninh,300.0
Hải Hà 2,,cancelled,,Quang Ninh,600.0
Hải Hà 3,,cancelled,,Quang Ninh,600.0
Hải Hà 4,,cancelled,,Quang Ninh,600.0
Kim Sơn,,planned,2026,Ninh Bình,3000.0
Long An I,,,,Long An,1200.0
Long An II,,,,Long An,1600.0
Long Phú I,,constructing,2023,Sóc Trăng,1200.0
Long Phú II,,constructing,2025,Sóc Trăng,1320.0
Long Phú III,,planned,2026,Sóc Trăng,1800.0
Long Sơn,imported lng,constructing,2024,Bà Rịa-Vũng Tàu,1200.0
Miền Trung I,,,2024,Quảng Ngãi,750.0
Miền Trung II,,planned,2024,Quảng Ngãi,750.0
Mũi Kê Gà,imported lng,planned,2025,Ninh Thuận,3600.0
Nam Định I,,constructing,2024-2025,Nam Định,1200.0
Nam Định II,,cancelled,,Nam Định,2000.0
Nghi Sơn I,,,2015,Thanh Hóa,600.0
Nghi Sơn II,,,2022,Thanh Hóa,1200.0
Ninh Bình,,cancelled,,Ninh Bình,2000.0
Phong Điền,,cancelled,,Huế,2000.0
Phú Thọ,,cancelled,,Phú Thọ,600.0
Phả Lại 3,,,2022,Hải Dương,660.0
Quảng Nam,imported lng,planned,2023,Quảng Nam,4000.0
Quảng Trạch I,,,2024,Quảng Bình,600.0
Quảng Trạch II,,planned,2025,Quảng Bình,600.0
Sông Hậu I,,,2021,Hậu Giang,1200.0
Sông Hậu II,,constructing,2024,Hậu Giang,2120.0
Sông Đốc,imported lng,,,Cà Mau,3000.0
Sơn Mỹ I,,constructing,,Ba Ria-Vung Tau,2250.0
Sơn Mỹ II,,constructing,,Ba Ria-Vung Tau,2250.0
Thái Bình I,,,2017,Thái Bình,600.0
Tân Phước I,,cancelled,,Tien Giang,1200.0
Tân Phước II,,cancelled,,Tien Giang,1200.0
Tân Phước III,,cancelled,,Tien Giang,1200.0
Tân Thuận,,,,Đầm Dơi,0.0
Uông Bí,,,1990,Quảng Ninh,105.0
Vân Phong I,,constructing,2023-2024,Khánh Hòa,1320.0
Vĩnh Tân III,,constructing,2024,Bình Thuận,1980.0
Vĩnh Tân IV,,,2018,Bình Thuận,1200.0
Vũng Áng I,,,2016,Hà Tĩnh,1200.0
Vũng Áng II,,constructing,2022,Hà Tĩnh,1200.0
Vũng Áng III,,cancelled,,Hà Tĩnh,1200.0
