name,fuel,status,cod,province,capacity_mwe
Bac Hai 2,imported lng,,,3/2023,0.0
Bac Lieu 1,imported lng,,,6/2023,0.0
Bac Lieu Thermal Power Plant,coal,,,Bac Lieu,3200.0
Cam Pha,coal,,,Quang Ninh,600.0
Cam Pha 5,coal,,,10/2021,0.0
Duyen Hai 1 & 2,coal,,,Ca Mau,1245.0
Duyen Hai 3 & 4,coal,,,Ca Mau,1245.0
Hai Phong 2,imported lng,,,6/2023,0.0
Hòa Bình,gas,,,7/2015,0.0
Long An I,imported lng,,,Long An,1500.0
Long An II,imported lng,,,Long An,1500.0
Long An III,imported lng,,,Long An,1500.0
Long Son,imported lng,,,Ba Ria-Vung Tau,1350.0
Long Son 1,imported lng,,,5/2021,0.0
Long Son 2,imported lng,,,8/2021,0.0
Long Son II & III,imported lng,,,Ba Ria-Vung Tau,300.0
Mong Duong 1 & 2,coal,,,Quang Ninh,1080.0
Na Duong,coal,,,Hai Phong,115.0
Nghi Son I,imported lng,,,Thanh Hoa,300.0
Nghi Son II,coal,,,11/2019,0.0
Nhiệt điện Cẩm Phả II,,operational,2018,Khánh Hòa,1300.0
Nhiệt điện Duyên Hải III,imported lng,constructing,,An Giang,3300.0
Nhiệt điện Hải Dương III,imported lng,,Hải Dương,3300,0.0
Nhiệt điện Kiên Giang I,imported lng,constructing,,Kiên Giang,1500.0
Nhiệt điện Nam Định I,imported lng,constructing,,Nam Định,3000.0
Nhiệt điện Nghi Sơn II,imported lng,operational,2022,Thái Bình,660.0
Nhiệt điện Quảng Ninh,,operational,2012,Quảng Ninh,3300.0
Nhiệt điện Quảng Trạch II,imported lng,constructing,,Quảng Bình,600.0
Nhiệt điện Sông Hậu I,imported lng,constructing,,Hậu Giang,3300.0
Nhiệt điện Thái Bình I,imported lng,constructing,,Thái Bình,1500.0
Nhiệt điện Uông Bí,,operational,2007,Vĩnh Phúc,1350.0
Nhiệt điện Vân Phong I,imported lng,operational,2021,Khánh Hòa,660.0
Nhiệt điện Vũng Áng I,,operational,2015,Hà Tĩnh,1800.0
Phu My 1,coal,,,Ba Ria-Vung Tau,1050.0
Phu My 2.1,,,,Ba Ria-Vung Tau,900.0
Phu My 4.5,coal,,,10/2020,0.0
Phung Dan,coal,,,Hau Giang,4000.0
Quảng Trị,imported lng,,,12/2022,0.0
Se San 4,gas,,,10/2021,0.0
Son Dong,coal,,,Nghe An,220.0
Song Hau 2,imported lng,,,12/2021,0.0
Sơn La,gas,,,6/2021,0.0
Sơn La 3,coal,,,11/2019,0.0
Sơn Mỹ II,coal,,,11/2019,0.0
Tan Phuoc,gas,,,12/2021,0.0
Tan Phuoc I,coal,,,Ben Tre,4500.0
Tan Phuoc II,coal,,,Ben Tre,4500.0
Tan Phuoc III,coal,,,Ben Tre,4500.0
Than Binh Dinh I & II,coal,,,Binh Dinh,300.0
Than Binh Dinh III & IV,coal,,,Binh Dinh,300.0
Than Binh Dinh V,coal,,,Binh Dinh,300.0
Than Binh Dinh VI,coal,,,Binh Dinh,300.0
Than Bình Định I,coal,,,8/2020,0.0
Than Phu Yen,coal,,,Phu Yen,4000.0
Thi Vai 1,coal,,,Ba Ria-Vung Tau,600.0
Tuyên Quang,gas,,,8/2014,0.0
Uong Bi MR,gas,,,12/2019,0.0
Vinh Tan IV,coal,,,Binh Thuan,1980.0
Vung Ang 3,imported lng,,,Ha Tinh,600.0
Vung Ang II,imported lng,,,Ha Tinh,1330.0
Vung Tau 1,coal,,,Ba Ria-Vung Tau,1200.0
Vung Tau 2,coal,,,Ba Ria-Vung Tau,900.0
