name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Uông Bí,Coal (domestic),Decommissioned,1975-1976,Quảng Ninh,105.0,EVN Annual Report 2010-2011,MOIT Report 58/BC-CBT,Units 1-2 retired 2021; 105 MW net
Uông Bí mở rộng II,Coal (domestic),Operational,2014,Quảng Ninh,330.0,EVN Annual Report 2017,MOIT Report 58/BC-CBT,330 MW net
Pha Lai I,Coal (domestic),Operational,1986,Hải Dương,440.0,EVN Annual Report 2010-2011,Wikipedia List,4×110 MW units
Pha Lai II,Coal (domestic),Operational,2001,Hải Dương,600.0,EVN Annual Report 2010-2011,Wikipedia List,2×300 MW units
Nhiệt điện Ninh Bình,Coal (domestic),Operational,1974,Ninh Bình,100.0,EVN Annual Report 2010-2011,MOIT Report 58/BC-CBT,4×25 MW units; original 1974 capacity
Hải Phòng I,Coal (domestic),Operational,2011-2014,Hải Phòng,600.0,EVN Annual Report 2017,Wikipedia List,2×300 MW units
Hải Phòng II,Coal (domestic),Operational,2011-2014,Hải Phòng,600.0,EVN Annual Report 2017,Wikipedia List,2×300 MW units
Quảng Ninh I,Coal (domestic),Operational,2009-2014,Quảng Ninh,300.0,EVN Annual Report 2017,Wikipedia List,2×300 MW units
Quảng Ninh II,Coal (domestic),Operational,2014,Quảng Ninh,300.0,Wikipedia List,MOIT Report 58/BC-CBT,2×300 MW units
Mông Dương I,Coal (imported),Operational,2015,Quảng Ninh,1080.0,EVN Annual Report 2017,MOIT Report 58/BC-CBT,2×540 MW units; imported anthracite
Mông Dương II,Coal (imported),Operational,2015,Quảng Ninh,1120.0,Wikipedia List,MOIT Report 58/BC-CBT,2×620 MW units; imported coal
Mạo Khê,Coal (domestic),Operational,2013,Quảng Ninh,440.0,Wikipedia List,EVN Annual Report 2017,2×220 MW CFB units; mine-mouth
Cẩm Phả,Coal (domestic),Operational,2011,Quảng Ninh,600.0,Wikipedia List,EVN Annual Report 2010-2011,2×300 MW units
Sơn Đông,Coal (domestic),Operational,2009,Bắc Giang,220.0,Wikipedia List,EVN Annual Report 2010-2011,2×110 MW units
Na Dương I,Coal (domestic),Operational,2005,Lạng Sơn,110.0,Wikipedia List,EVN Annual Report 2010-2011,2×55 MW units
Na Dương II,Coal (domestic),Under construction,2026,Lạng Sơn,110.0,PDP8 Table 2,MOIT Report 58/BC-CBT,110 MW CFB; construction delayed
Nghi Sơn I,Coal (imported),Operational,2013-2014,Thanh Hóa,600.0,EVN Annual Report 2017,Wikipedia List,2×300 MW units; imported anthracite
Nghi Sơn II,Coal (imported),Under construction,2022-2024,Thanh Hóa,1200.0,PDP8 Implementation Plan,MOIT Report 58/BC-CBT,2×600 MW units; delayed 1 year
Thái Bình I,Coal (domestic),Operational,2017,Thái Bình,600.0,EVN Annual Report 2017,Wikipedia List,2×300 MW units
Thái Bình II,Coal (imported),Under construction,2021-2022,Thái Bình,1200.0,PDP8 Table 2,MOIT Report 58/BC-CBT,2×600 MW units; delayed 2 years
Thái Bình III,Coal (domestic),Proposed,2030,Thái Bình,440.0,Wikipedia List,PDP7 Annex,Announced in PDP7; status unclear
Vũng Áng I,Coal (imported),Operational,2014-2015,Hà Tĩnh,1200.0,Wikipedia List,EVN Annual Report 2017,2×600 MW units
Vũng Áng II,Coal (imported),Permitted,2023-2024,Hà Tĩnh,1330.0,PDP8 Table 2,MOIT Report 58/BC-CBT,2×665 MW units; delayed to 2025-2026
Vũng Áng III,Coal (imported),Proposed,2031,Hà Tĩnh,1200.0,PDP8 Table 3,Mondaq PDP8 Article,2×600 MW units; shelved post-2030
Đông Nai Formosa,Coal (imported),Operational,2004-2018,Đồng Nai,450.0,Wikipedia List,EVN Annual Report 2010-2011,3×150 MW units; captive industrial power
Hà Tĩnh Formosa,Coal (imported)/Coke oven gas,Operational,2015-2020,Hà Tĩnh,1050.0,Wikipedia List,MOIT Report 58/BC-CBT,6×150 MW coal + 4×100 MW gas; steel complex
An Khánh - Bắc Giang,Coal (domestic),Under construction,2027,Bắc Giang,650.0,PDP8 Table 2,MOIT Report 58/BC-CBT,650 MW CFB; delayed from 2023
Công Thanh,Coal (imported),Permitted,2026,Thanh Hóa,600.0,PDP8 Table 3,Mondaq PDP8 Article,Permitted but financing delayed; may switch to LNG
Than Long,Coal (domestic),Operational,2017-2018,Quảng Ninh,600.0,Wikipedia List,MOIT Report 58/BC-CBT,2×300 MW units; IPP model
Duyên Hải I,Coal (imported),Operational,2015,Trà Vinh,1244.0,EVN Annual Report 2017,MOIT Report 58/BC-CBT,2×622 MW units
