name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Hòa Bình,Coal,Decommissioned,1975,Quang Ninh,105.0,EVN Annual Report 2010-2011,Wikipedia List,Retired in 2021
Nhiệt điện Ninh Bình,Coal,Operational,1976,Ninh Binh,100.0,EVN Annual Report 2010-2011,Wikipedia List,4x25 MW units
Nhiệt điện Phả Lai 1,Coal,Operational,1986,Hai Duong,440.0,EVN Annual Report 2010-2011,Wikipedia List,4x110 MW units
Nhiệt điện Phả Lai 2,Coal,Operational,2001,Hai Duong,600.0,EVN Annual Report 2010-2011,Wikipedia List,2x300 MW units
Nhiệt điện Cao Ngan,Coal,Operational,2006,Thai Nguyen,115.0,EVN Annual Report 2010-2011,Wikipedia List,2x57.5 MW units
Nhiệt điện Na Dương 1,Coal,Operational,2005,Lang Son,110.0,EVN Annual Report 2010-2011,Wikipedia List,2x55 MW units
Nhiệt điện Sơn Động,Coal,Operational,2009,Bac Giang,220.0,EVN Annual Report 2010-2011,Wikipedia List,2x110 MW units
Nhiệt điện Quảng Ninh 1,Coal,Operational,2009,Quang Ninh,300.0,EVN Annual Report 2017,PDP7 Annex,Unit 1
Nhiệt điện Quảng Ninh 2,Coal,Operational,2014,Quang Ninh,600.0,EVN Annual Report 2017,PDP7 Annex,Units 2-3
Nhiệt điện Uông Bí mở rộng 1,Coal,Operational,2009,Quang Ninh,300.0,EVN Annual Report 2017,PDP7 Annex,First extension unit
Nhiệt điện Uông Bí mở rộng 2,Coal,Operational,2014,Quang Ninh,330.0,EVN Annual Report 2010-2011,PDP7 Annex,Second extension unit
Nhiệt điện Hải Phòng 1,Coal,Operational,2011,Hai Phong,300.0,EVN Annual Report 2017,PDP7 Annex,Unit 1
Nhiệt điện Hải Phòng 2,Coal,Operational,2014,Hai Phong,300.0,EVN Annual Report 2017,PDP7 Annex,Unit 2
