name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uong Bi,Coal,Operational,2011,Quang Ninh,105.0,,,
Pha Lai I,Coal,Operational,2011,Bac Ninh,440.0,,,
Pha Lai II,Coal,Operational,2011,Bac Ninh,600.0,,,
Ninh Binh,Coal,Operational,2011,Ninh Binh,100.0,,,
Hai Phong I,Coal,Operational,2011,Hai Phong,300.0,,,
Quang Ninh I,Coal,Operational,2011,Quang Ninh,300.0,,,
Na Duong,Coal,Operational,2011,Lang Son,111.0,,,
Cao Nhan,Coal,Operational,2011,Quang Ninh,115.0,,,
Cam Pha,Coal,Operational,2011,Quang Ninh,600.0,,,
Son Dong,Coal,Operational,2011,Quang Ninh,220.0,,,
Formosa Ha Tinh #2,Coal,Operational,2016,Ha Tinh,150.0,,,
Formosa Ha Tinh #5,Coal,Operational,2016,Ha Tinh,150.0,,,
Thu Duc,Oil/Gas,Operational,2011,Ho Chi Minh City,165.0,,,
Can Tho,Oil/Gas,Operational,2011,Can Tho,33.0,,,
O Mon I,Oil/Gas,Operational,2011,Can Tho,330.0,,,
Hiep Phuoc,Oil/Gas,Operational,2011,Long An,375.0,,,
Bourbon,Oil/Gas,Operational,2011,Long An,24.0,,,
Phu My I,Natural Gas,Operational,2011,Ba Ria - Vung Tau,1090.0,,,
Phu My II.1,Natural Gas,Operational,2011,Ba Ria - Vung Tau,900.0,,,
Phu My IV,Natural Gas,Operational,2011,Ba Ria - Vung Tau,450.0,,,
Ba Ria,Natural Gas,Operational,2011,Ba Ria - Vung Tau,389.0,,,
Nhon Trach I,Natural Gas,Operational,2011,Dong Nai,465.0,,,
Nhon Trach II,Natural Gas,Operational,2011,Dong Nai,750.0,,,
Ca Mau I,Natural Gas,Operational,2011,Ca Mau,750.0,,,
Ca Mau II,Natural Gas,Operational,2011,Ca Mau,750.0,,,
Phu My II.2 BOT,Natural Gas,Operational,2011,Ba Ria - Vung Tau,740.0,,,
Phu My III BOT,Natural Gas,Operational,2011,Ba Ria - Vung Tau,740.0,,,
Ve Dan,Natural Gas,Operational,2011,Long An,72.0,,,
Dam Phu My,Natural Gas,Operational,2011,Ba Ria - Vung Tau,21.0,,,
Uong Bi Extension 1,Coal,Operational,2017,Quang Ninh,300.0,,,
Uong Bi Extension 2,Coal,Operational,2017,Quang Ninh,330.0,,,
Quang Ninh 1,Coal,Operational,2017,Quang Ninh,600.0,,,
Quang Ninh 2,Coal,Operational,2017,Quang Ninh,600.0,,,
Duyen Hai 1,Coal,Operational,2017,Tra Vinh,1244.0,,,
Duyen Hai 3,Coal,Operational,2017,Tra Vinh,1245.0,,,
Nghi Son 1,Coal,Operational,2017,Thanh Hoa,600.0,,,
Hai Phong 1,Coal,Operational,2017,Hai Phong,600.0,,,
Hai Phong 2,Coal,Operational,2017,Hai Phong,600.0,,,
Vinh Tan 2,Coal,Operational,2017,Binh Thuan,1244.0,,,
Mong Duong 1,Coal,Operational,2017,Quang Ninh,1080.0,,,
Thai Binh,Coal,Operational,2018,Thai Binh,600.0,,,
Vinh Tan 4,Coal,Operational,2018,Binh Thuan,1200.0,,,
Duyen Hai II,Coal,Operational,2021,Tra Vinh,1200.0,,,
Song Hau I,Coal,Operational,2021,Hau Giang,1200.0,,,
Long Phu I,Coal,Under Construction,2026,Soc Trang,1200.0,,,
Na Duong II,Coal,Under Construction,2023,Lang Son,110.0,,,
An Khanh - Bac Giang,Coal,Under Construction,2023,Bac Giang,650.0,,,
Vung Ang II,Coal,Under Construction,2026,Ha Tinh,1200.0,,,
Quang Trach I,Coal,Under Construction,2024,Quang Binh,1200.0,,,
Van Phong I,Coal,Under Construction,2024,Khanh Hoa,1200.0,,,
Song Hau II,Coal,Under Construction,2024,Hau Giang,2000.0,,,
Long Phu II,Coal,Under Construction,2025,Soc Trang,1200.0,,,
Vinh Tan III,Coal,Under Construction,2026,Binh Thuan,1980.0,,,
LNG Quang Ninh,Imported LNG,Planned,2030,Quang Ninh,1500.0,,,
LNG Thai Binh,Imported LNG,Planned,2030,Thai Binh,1500.0,,,
LNG Nghi Son,Imported LNG,Planned,2030,Thanh Hoa,1500.0,,,
LNG Quang Trach II,Imported LNG,Planned,2030,Quang Binh,1500.0,,,
LNG Hai Lang,Imported LNG,Planned,2030,Quang Tri,1500.0,,,
LNG Ca Na,Imported LNG,Planned,2030,Ninh Thuan,1500.0,,,
Son My II,Imported LNG,Planned,2030,Binh Thuan,2250.0,,,
Son My I BOT,Imported LNG,Planned,2030,Binh Thuan,2250.0,,,
LNG Long Son,Imported LNG,Planned,2035,Ba Ria - Vung Tau,1500.0,,,
Nhon Trach 3 & 4,Imported LNG,Planned,2030,Dong Nai,1624.0,,,
LNG Hiep Phuoc I,Imported LNG,Planned,2030,Long An,1200.0,,,
LNG Long An I,Imported LNG,Planned,2030,Long An,1500.0,,,
LNG Long An II,Imported LNG,Planned,2035,Long An,1500.0,,,
LNG Bac Lieu,Imported LNG,Planned,2030,Bac Lieu,3200.0,,,
O Mon I (Conversion),Local Natural Gas,Planned,2030,Can Tho,660.0,,,
O Mon II,Local Natural Gas,Planned,2030,Can Tho,1050.0,,,
O Mon III,Local Natural Gas,Planned,2030,Can Tho,1050.0,,,
O Mon IV,Local Natural Gas,Planned,2030,Can Tho,1050.0,,,
Dung Quat I,Local Natural Gas,Planned,2030,Quang Ngai,750.0,,,
Dung Quat II,Local Natural Gas,Planned,2030,Quang Ngai,750.0,,,
Dung Quat III,Local Natural Gas,Planned,2030,Quang Ngai,750.0,,,
Mien Trung I,Local Natural Gas,Planned,2030,Quang Tri/Quang Ngai,750.0,,,
Mien Trung II,Local Natural Gas,Planned,2030,Quang Tri/Quang Ngai,750.0,,,
Quang Tri,Local Natural Gas,Planned,2030,Quang Tri,340.0,,,
