name,fuel,status,cod,province,capacity_mwe
Uông Bí,Coal,Operational,2013-2016,Quảng Ninh,105
Uông Bí MR II,Coal,Operational,2018-2019,Quảng Ninh,330
Phả Lại I,Coal,Operational,2015,Hải Dương,440
Phả Lại II,Coal,Operational,2015-2017,Hải Dương,600
Ninh Bình,Coal,Operational,2014-2015,Ninh Bình,100
Hải Phòng I,Coal,Operational,2008-2010,Hải Phòng,300
Quảng Ninh I,Coal,Operational,2009,Quảng Ninh,300
Na Dương,Coal,Operational,2005-2008,Quảng Ninh,111
Cao Nhân,Coal,Operational,2009,Thái Bình,115
Cẩm Phả,Coal,Operational,2008-2011,Quảng Ninh,600
Sơn Đồng,Coal,Operational,2010,Hải Phòng,220
Formosa Hà Tĩnh,Coal,Operational,2014-2016,Hà Tĩnh,150
Ô Môn I,Domestic Gas,Operational,2010-2013,Cần Thơ,330
Phú Mỹ I,LNG,Operational,2015-2016,Bà Rịa - Vũng Tàu,1090
Phú Mỹ II.1,LNG,Operational,2012-2014,Bà Rịa - Vũng Tàu,900
Thu Đức,LNG,Operational,2011-2013,TP. Hồ Chí Minh,128
Cần Thơ,LNG,Operational,2011-2012,Cần Thơ,150
Ba Ria,LNG,Operational,2010-2012,Bà Rịa,389
Nhơn Trạch I,LNG,Operational,2012-2014,Đồng Nai,465
Nhơn Trạch II,LNG,Operational,2013-2016,Đồng Nai,750
Cà Mau I,LNG,Operational,2014-2016,Cà Mau,750
Cà Mau II,LNG,Operational,2014-2016,Cà Mau,750
Phú Mỹ II.2 BOT,LNG,Operational,2014-2015,Bà Rịa - Vũng Tàu,740
Phú Mỹ III BOT,LNG,Operational,2014-2015,Bà Rịa - Vũng Tàu,740
Đa Nhim MR,Hydro,Operational,2019-2020,Đắk Nông,80
Thượng Kon Tum,Hydro,Operational,2019-2020,Đắk Lắk,220
Đà Nẵng,Hydro,Operational,2015-2018,Đà Nẵng,60
Huội Quảng #2,Hydro,Operational,2016,Quảng Nam,260
Lai Châu #2,3,Hydro,Operational,2016-2017,0
Trung Son,Hydro,Operational,2017,Quảng Bình,260
Duyên Hải III,Coal,Operational,2016-2017,Trà Vinh,1244
Thái Bình I,Coal,Operational,2017,Thái Bình,600
Vĩnh Tân IV,Coal,Operational,2017-2018,Bình Thuận,1200
Thác Mơ MR,Hydro,Operational,2017,Đồng Nai,75
Sông Bung 2,Hydro,Operational,2018-2019,Quảng Nam,100
Duyên Hải III Mở rộng,Coal,Operational,2019,Trà Vinh,660
Hòa Bình MR,Hydro,Operational,2023,Lai Châu,480
Ialy MR,Hydro,Operational,2024,Lai Châu,360
Trị An MR,Hydro,Operational,2025,Lâm Đồng,200
Hải Hà I,Coal,Under Construction,2019,Quảng Ninh,150
Hải Hà II,Coal,Under Construction,2024,Quảng Ninh,150
Hải Hà III,Coal,Under Construction,2026-2028,Quảng Ninh,1200
Hải Hà IV,Coal,Under Construction,2026-2028,Quảng Ninh,1200
Hải Phòng III #1,Coal,Approved,2025-2026,Hải Phòng,1200
Hải Phòng III #2,Coal,Approved,2025-2026,Hải Phòng,1200
Hải Hà I,Coal,Operational,2019,Quảng Ninh,150
Hải Hà II,Coal,Operational,2024,Quảng Ninh,150
Hải Hà III&IV,Coal,Under Construction,2026-2028,Quảng Ninh,1200
Nam Định II,Coal,Under Construction,N/A,Nam Định,2000
Rạng Đông,Coal,Approved,2026,Nam Định,2400
Kim Sơn,Coal,Approved,2026,Ninh Bình,3000
Phú Thọ,Coal,Approved,2026,Phú Thọ,600
Thái Bình III,Coal,Approved,2026,Thái Bình,4000
Nghi Sơn II,Coal,Under Construction,2022-2022,Thanh Hóa,1200
Vũng Áng II,Coal,Approved,2026,Hà Tĩnh,1200
Quảng Trạch I,Coal,Under Construction,2024-2025,Quảng Bình,1200
Quảng Trạch II,Coal,Under Construction,2026,Quảng Bình,1200
Công Thanh,Coal,Under Construction,2026,Thanh Hóa,600
Formosa Hà Tĩnh II,Coal,Approved,2020,Hà Tĩnh,650
Quỳnh Lập I,Coal,Under Construction,2026,Thanh Hóa,1200
Quỳnh Lập II,Coal,Under Construction,N/A,Thanh Hóa,1200
Vũng Áng III #1,Coal,Approved,2024-2025,Hà Tĩnh,1200
Vũng Áng III #2,Coal,Approved,2024-2025,Hà Tĩnh,1200
Vũng Áng III #3,Coal,Approved,2028-2029,Hà Tĩnh,1200
Vũng Áng III #4,Coal,Approved,2028-2029,Hà Tĩnh,1200
Quảng Trị I,Coal,Under Construction,2026-2027,Quảng Trị,1200
Quảng Trị II,Coal,Approved,2026,Quảng Trị,2000
Phong Điền,Coal,Approved,2026,Huế,2000
Quảng Nam,Coal,Approved,2026,Quảng Nam,4000
Vân Phong,Coal,Under Construction,2023-2024,Khánh Hòa,1432
Vĩnh Tân III,Coal,Under Construction,2026-2027,Bình Thuận,1980
Bình Định I,Coal,Approved,2026,Bình Định,1200
Bình Định II,Coal,Approved,2026,Bình Định,2000
Bình Định III,Coal,Approved,2026,Bình Định,2000
Duyên Hải II,Coal,Under Construction,2021-2022,Trà Vinh,1200
Sông Hậu I,Coal,Under Construction,2021-2022,Hậu Giang,1200
Long Phú I,Coal,Under Construction,2026,Sóc Trăng,1200
Sông Hậu II,Coal,Approved,2027,Hậu Giang,2000
Long Phú II,Coal,Approved,N/A,Sóc Trăng,1320
