name,fuel,status,cod,province,capacity_mwe
Pha Lai 1,Coal,Operating,1983,Hai Duong,440
Pha Lai 2,Coal,Operating,2002,Hai Duong,600
Uong Bi (Old units),Coal,Operating,1973-1985,Quang Ninh,305
Uong Bi Expansion (MR1),Coal,Operating,2014,Quang Ninh,330
Ninh Binh,Coal,Operating,1974,Ninh Binh,100
Na Duong 1,Coal,Operating,2005,Lang Son,110
Na Duong 2,Coal,Operating,2019,Lang Son,110
Cao Ngan,Coal,Operating,2008,Thai Nguyen,100
Son Dong,Coal,Operating,2014,Bac Giang,220
Quang Ninh 1,Coal,Operating,2010,Quang Ninh,600
Quang Ninh 2,Coal,Operating,2014,Quang Ninh,600
Hai Phong 1,Coal,Operating,2010,Hai Phong,600
Hai Phong 2,Coal,Operating,2014,Hai Phong,600
Mao Khe,Coal,Operating,2015,Quang Ninh,440
Nghi Son 1,Coal,Operating,2013,Thanh Hoa,600
Nghi Son 2 (BOT),Coal,Operating,2022,Thanh Hoa,1200
Vung Ang 1,Coal,Operating,2015,Ha Tinh,1200
Vung Ang 2 (BOT),Coal,Under Construction,2025-2026,Ha Tinh,1200
Formosa Ha Tinh (Captive/IPP),Coal,Operating,2017,Ha Tinh,530
Thai Binh 1,Coal,Operating,2018,Thai Binh,600
Thai Binh 2,Coal,Operating,2022,Thai Binh,600
Mong Duong 1,Coal,Operating,2015,Quang Ninh,1080
Mong Duong 2 (BOT),Coal,Operating,2015,Quang Ninh,1240
Duyen Hai 1,Coal,Operating,2016,Tra Vinh,1245
Duyen Hai 2,Coal,Operating,2021,Tra Vinh,600
Duyen Hai 3,Coal,Operating,2017,Tra Vinh,1245
Duyen Hai 3 Extension,Coal,Operating,2019,Tra Vinh,660
Vinh Tan 1 (BOT),Coal,Operating,2018,Binh Thuan,1200
Vinh Tan 2,Coal,Operating,2014,Binh Thuan,1244
Vinh Tan 3,Coal,Cancelled (was in PDP VII),N/A,Binh Thuan,1980
Vinh Tan 4,Coal,Operating,2017,Binh Thuan,1200
Vinh Tan 4 Extension,Coal,Operating,2019,Binh Thuan,600
Long Phu 1,Coal,Suspended,Indefinite,Soc Trang,1200
Long Phu 2,Coal,Cancelled,N/A,Soc Trang,1320
Long Phu 3,Coal,Cancelled,N/A,Soc Trang,1800
Song Hau 1,Coal,Operating,2022,Hau Giang,1200
Song Hau 2,Coal,Cancelled,N/A,Hau Giang,2000
An Khanh 1,Coal,Operating,2015,Thai Nguyen,110
An Khanh - Nui Hong,Coal,Operating,2014,Thai Nguyen,50
Cong Thanh,Coal,Operating,2016,Thanh Hoa,600
Van Phong 1 (BOT),Coal,Under Construction,2025-2027,Khanh Hoa,1320
Quang Trach 1,Coal,Under Construction,2025-2026,Quang Binh,1200
Nam Dinh 1 (BOT),Coal,Cancelled,N/A,Nam Dinh,1200
Hai Duong (BOT - Jaks/CPECC),Coal,Operating,2021,Hai Duong,1200
Cam Pha 1,Coal,Operating,2010,Quang Ninh,300
Cam Pha 2,Coal,Operating,2013,Quang Ninh,370
Dong Trieu,Coal,Operating,2006,Quang Ninh,110
Nong Son,Coal,Operating/Standby,1977,Quang Nam,30
Thang Long,Coal,Operating,2018,Quang Ninh,620
Kinh Mon 1,Coal,Operating,2017,Hai Duong,150
Kinh Mon 2,Coal,Operating,2020,Hai Duong,150
Ha Khanh,Coal,Proposed (PDP VII) / Uncertain,TBD,Quang Ninh,220
An Khanh 2 (Nui Hong 2),Coal,Proposed/Suspended,TBD,Thai Nguyen,110
Luc Nam,Coal,Cancelled,N/A,Bac Giang,50
Quang Tri Coal,Coal,Cancelled,N/A,Quang Tri,1200
Tan Phuoc 1 (Tien Giang),Coal,Cancelled,N/A,Tien Giang,1200
Tan Phuoc 2 (Tien Giang),Coal,Cancelled,N/A,Tien Giang,1200
Bac Lieu Coal,Coal,Cancelled,N/A,Bac Lieu,1200
Binh Dinh Coal,Coal,Cancelled,N/A,Binh Dinh,1200
Song Hau 3 (Hau Giang),Coal,Cancelled,N/A,Hau Giang,2000
An Giang Coal,Coal,Cancelled,N/A,An Giang,600
Kien Giang Coal,Coal,Cancelled,N/A,Kien Giang,1200
Tra Vinh 1 (separate from Duyen Hai),Coal,Cancelled,N/A,Tra Vinh,1320
Soc Trang Coal (separate from Long Phu),Coal,Cancelled,N/A,Soc Trang,1200
Quang Ninh 3,Coal,Cancelled/Deferred,N/A,Quang Ninh,1200
