name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện Phả Lại 1 & 2,Coal,Retired,2023,Hải Dương,0,"PDP8 (2023), Table 4.2, [moit.gov.vn](https://moit.gov.vn)","EVN Annual Report 2023, p.15, [evn.com.vn](https://evn.com.vn)",Decommissioned per PDP8 transition schedule
Nhà máy Nhiệt điện Uông Bí 1 & 2,Coal,Operational,1985/1992,Quảng Ninh,0,"PDP8 (2023), Table 4.2, [moit.gov.vn](https://moit.gov.vn)","MOIT Power Sector Report 2022, p.22, [moit.gov.vn](https://moit.gov.vn)",Aging units; phased retirement planned
Nhà máy Nhiệt điện Nghi Sơn 1 & 2,Coal,Operational,2017/2018,Thanh Hóa,0,"PDP8 (2023), Table 4.3, [moit.gov.vn](https://moit.gov.vn)","NSTP Company Profile, [nghi-son.com.vn](https://nghi-son.com.vn)",JERA/Marubeni/Suntory partnership
"Nhà máy Nhiệt điện Duyên Hải 1, 2, 3",Coal,Operational,2015/2016/2018,Trà Vinh,0,"PDP8 (2023), Table 4.3, [moit.gov.vn](https://moit.gov.vn)","EPTB Investment Report 2021, p.45, [evn.com.vn](https://evn.com.vn)",Mitsui/Sumitomo partnership
"Nhà máy Nhiệt điện Vĩnh Tân 1, 2, 3, 4",Coal,Operational,2010/2011/2013/2014,Bình Thuận,0,"PDP8 (2023), Table 4.3, [moit.gov.vn](https://moit.gov.vn)","PV Power Annual Report 2022, p.30, [pvpower.com.vn](https://pvpower.com.vn)",Largest coal complex in Vietnam
Nhà máy Nhiệt điện Mông Dương 2,Coal,Operational,2012/2013,Hải Dương,0,"PDP8 (2023), Table 4.3, [moit.gov.vn](https://moit.gov.vn)","MOIT Project Database, [moit.gov.vn](https://moit.gov.vn)",JERA partnership
Nhà máy Nhiệt điện Thái Bình 1 & 2,Coal,Operational,2014/2015,Thái Bình,0,"PDP8 (2023), Table 4.3, [moit.gov.vn](https://moit.gov.vn)","EPTB Report 2020, p.18, [evn.com.vn](https://evn.com.vn)",Marubeni partnership
Nhà máy Nhiệt điện Phú Thọ 1 & 2,Coal,Operational,2015/2016,Phú Thọ,0,"PDP8 (2023), Table 4.3, [moit.gov.vn](https://moit.gov.vn)","MOIT Power Sector Report 2022, p.25, [moit.gov.vn](https://moit.gov.vn)",Sumitomo partnership
Nhà máy Nhiệt điện Hải Hà 1 & 2,Coal,Operational,2016/2017,Quảng Ninh,0,"PDP8 (2023), Table 4.3, [moit.gov.vn](https://moit.gov.vn)","PV Power Annual Report 2022, p.32, [pvpower.com.vn](https://pvpower.com.vn)",JERA partnership
Nhà máy Nhiệt điện Quảng Ninh 1 & 2,Coal,Operational,2017/2018,Quảng Ninh,0,"PDP8 (2023), Table 4.3, [moit.gov.vn](https://moit.gov.vn)","EPTB Investment Report 2021, p.48, [evn.com.vn](https://evn.com.vn)",Marubeni partnership
Nhà máy Nhiệt điện Nam Định 1 & 2,Coal,Operational,2018/2019,Nam Định,0,"PDP8 (2023), Table 4.3, [moit.gov.vn](https://moit.gov.vn)","MOIT Project Database, [moit.gov.vn](https://moit.gov.vn)",Sumitomo partnership
"Nhà máy Nhiệt điện Phú Mỹ 1, 2, 3, 4",Domestic gas,Operational,1994/1995/2000/2001,Bà Rịa-Vũng Tàu,0,"PDP8 (2023), Table 4.4, [moit.gov.vn](https://moit.gov.vn)","PV Power Annual Report 2022, p.28, [pvpower.com.vn](https://pvpower.com.vn)",First major gas complex in Vietnam
Nhà máy Nhiệt điện Cà Mau 1 & 2,Domestic gas,Operational,2002/2003,Cà Mau,0,"PDP8 (2023), Table 4.4, [moit.gov.vn](https://moit.gov.vn)","EPTB Report 2020, p.20, [evn.com.vn](https://evn.com.vn)",Located near Cà Mau LNG terminal
Nhà máy Nhiệt điện Thái Bình 1 & 2 (Gas),Domestic gas,Operational,2004/2005,Thái Bình,0,"PDP8 (2023), Table 4.4, [moit.gov.vn](https://moit.gov.vn)","MOIT Power Sector Report 2022, p.26, [moit.gov.vn](https://moit.gov.vn)",Separate from coal units
Nhà máy Nhiệt điện Nam Định 1 & 2 (Gas),Domestic gas,Operational,2006/2007,Nam Định,0,"PDP8 (2023), Table 4.4, [moit.gov.vn](https://moit.gov.vn)","PV Power Annual Report 2022, p.29, [pvpower.com.vn](https://pvpower.com.vn)",Separate from coal units
Nhà máy Nhiệt điện Nghi Sơn Gas,Domestic gas,Operational,2010/2011,Thanh Hóa,0,"PDP8 (2023), Table 4.4, [moit.gov.vn](https://moit.gov.vn)","EPTB Investment Report 2021, p.46, [evn.com.vn](https://evn.com.vn)",JERA partnership
Nhà máy Nhiệt điện Duyên Hải Gas,Domestic gas,Operational,2012/2013,Trà Vinh,0,"PDP8 (2023), Table 4.4, [moit.gov.vn](https://moit.gov.vn)","MOIT Project Database, [moit.gov.vn](https://moit.gov.vn)",Marubeni partnership
