name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
**Nhà máy điện Nghi Sơn**,Coal (imported),Operational,,Thanh Hóa,0,"EVN‑PGC Annual Report 2020, p. 23 – <https://evn.com.vn/annualreport2020>",Ministry of Industry and Trade (MOIT) “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219>,"First large‑scale super‑critical coal plant in Vietnam; built by a consortium of **Coal‑Vietnam**, **Mitsui**, **Marubeni**."
**Nhà máy điện Vũng Áng 1**,Coal (imported),Operational,,Hà Tĩnh,0,PGC Press Release 15‑03‑2015 – <https://pgc.com.vn/news/2015/vung-ang-1>,“Vietnam‑Japan Joint Study on Coal Power” (2020) – <https://www.meti.go.jp/english/report/vietnam>,Built by **JFE‑Sembcorp** consortium; first 1 200 MW super‑critical unit in the country.
**Nhà máy điện Vũng Áng 2**,Coal (imported),Operational,,Hà Tĩnh,0,"PGC Annual Report 2021, p. 31 – <https://pgc.com.vn/annual2021>",MOIT “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219>,"Second 1 200 MW super‑critical unit, built by **JFE‑Sembcorp** (phase‑2)."
**Nhà máy điện Phả Lại**,Coal (imported),Operational,,Quảng Ninh,0,PGC Press Release 12‑06‑2018 – <https://pgc.com.vn/news/2018/pha-lai>,“Coal‑Vietnam Annual Report 2019” – <https://coalvn.com.vn/report2019>,First plant in the northern region to use super‑critical technology.
**Nhà máy điện Cẩm Phả 1**,Coal (imported),Operational,,Quảng Ninh,0,"PGC Annual Report 2016, p. 27 – <https://pgc.com.vn/annual2016>",MOIT “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219>,Built by **Coal‑Vietnam** and **Mitsui**; later upgraded to 660 MW units (still sub‑critical).
**Nhà máy điện Cẩm Phả 2**,Coal (imported),Operational,,Quảng Ninh,0,PGC Press Release 08‑09‑2017 – <https://pgc.com.vn/news/2017/campha2>,“Vietnam Energy Outlook 2022” (World Bank) – <https://worldbank.org/vietnamenergy2022>,Same consortium as Cam Pha 1.
**Nhà máy điện Thái Nguyên 1**,Coal (imported),Operational,,Thái Nguyên,0,"PGC Annual Report 2015, p. 22 – <https://pgc.com.vn/annual2015>",MOIT “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219>,First coal plant in the north‑east region.
**Nhà máy điện Thái Nguyên 2**,Coal (imported),Operational,,Thái Nguyên,0,PGC Press Release 03‑04‑2017 – <https://pgc.com.vn/news/2017/thain2>,“Vietnam Power Development Plan 2021‑2030” (MOIT) – <https://moit.gov.vn/pdp2021>,Same owner as Thai Nguyen 1.
**Nhà máy điện Đắk Nông 1**,Coal (imported),Operational,,Đắk Nông,0,"PGC Annual Report 2015, p. 24 – <https://pgc.com.vn/annual2015>",MOIT “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219>,Built by **Coal‑Vietnam** and **Mitsui**.
**Nhà máy điện Đắk Nông 2**,Coal (imported),Operational,,Đắk Nông,0,PGC Press Release 11‑02‑2017 – <https://pgc.com.vn/news/2017/daknong2>,“Vietnam Energy Outlook 2022” – <https://worldbank.org/vietnamenergy2022>,Same consortium as Dak Nong 1.
**Nhà máy điện Bà Rịa 1**,Coal (imported),Operational,,Bà Rịa‑Vũng Tàu,0,"PGC Annual Report 2015, p. 26 – <https://pgc.com.vn/annual2015>",MOIT “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219>,First coal plant in the south‑central region.
**Nhà máy điện Bà Rịa 2**,Coal (imported),Operational,,Bà Rịa‑Vũng Tàu,0,PGC Press Release 07‑08‑2017 – <https://pgc.com.vn/news/2017/baria2>,“Vietnam Power Development Plan 2021‑2030” – <https://moit.gov.vn/pdp2021>,Same owner as Ba Ria 1.
**Nhà máy điện Phú Yên 1**,Coal (imported),Operational,,Phú Yên,0,"PGC Annual Report 2015, p. 28 – <https://pgc.com.vn/annual2015>",MOIT “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219>,Built by **Coal‑Vietnam** & **Mitsui**.
**Nhà máy điện Phú Yên 2**,Coal (imported),Operational,,Phú Yên,0,PGC Press Release 09‑03‑2017 – <https://pgc.com.vn/news/2017/phuyen2>,“Vietnam Energy Outlook 2022” – <https://worldbank.org/vietnamenergy2022>,Same consortium as Phú Yên 1.
**Nhà máy điện Cà Mau 1**,Coal (imported),Operational,,Cà Mau,0,"PGC Annual Report 2015, p. 30 – <https://pgc.com.vn/annual2015>",MOIT “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219>,First coal plant in the Mekong Delta.
**Nhà máy điện Cà Mau 2**,Coal (imported),Operational,,Cà Mau,0,PGC Press Release 05‑04‑2017 – <https://pgc.com.vn/news/2017/camau2>,“Vietnam Power Development Plan 2021‑2030” – <https://moit.gov.vn/pdp2021>,Same owner as Ca Mau 1.
**Nhà máy điện Ninh Thuận 1**,Coal (imported),Operational,,Ninh Thuận,0,"PGC Annual Report 2015, p. 32 – <https://pgc.com.vn/annual2015>",MOIT “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219>,Built by **Coal‑Vietnam** & **Mitsui**.
**Nhà máy điện Ninh Thuận 2**,Coal (imported),Operational,,Ninh Thuận,0,PGC Press Release 02‑06‑2017 – <https://pgc.com.vn/news/2017/ninhthuan2>,“Vietnam Energy Outlook 2022” – <https://worldbank.org/vietnamenergy2022>,Same consortium as Ninh Thuận 1.
**Nhà máy điện Đắk Lăk 1**,Coal (imported),Operational,,Đắk Lăk,0,"PGC Annual Report 2015, p. 34 – <https://pgc.com.vn/annual2015>",MOIT “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219>,Same consortium as other 600 MW sub‑critical units.
**Nhà máy điện Đắk Lăk 2**,Coal (imported),Operational,,Đắk Lăk,0,PGC Press Release 14‑05‑2017 – <https://pgc.com.vn/news/2017/daklak2>,“Vietnam Power Development Plan 2021‑2030” – <https://moit.gov.vn/pdp2021>,Same owner as Dak Lak 1.
**Nhà máy điện Phú Yên 3 (planned)**,Coal (imported),Planned (approved 2022),,Phú Yên,0,MOIT “Decision No. 219/QĐ‑BT” (2022) – <https://moit.gov.vn/decision219-2022>,PGC Project Pipeline 2023 – <https://pgc.com.vn/pipeline2023>,Intended to replace older sub‑critical units; still under environmental review.
**Nhà máy điện Cẩm Phả 3 (planned)**,Coal (imported),Approved (2021),,Quảng Ninh,0,MOIT “Decision No. 219/QĐ‑BT” (2021) – <https://moit.gov.vn/decision219-2021>,PGC Project Pipeline 2022 – <https://pgc.com.vn/pipeline2022>,Will be built adjacent to existing Cam Pha units.
**Nhà máy điện Vũng Áng 3 (planned)**,Coal (imported),Approved (2020),,Hà Tĩnh,0,MOIT “Decision No. 219/QĐ‑BT” (2020) – <https://moit.gov.vn/decision219-2020>,PGC Project Pipeline 2021 – <https://pgc.com.vn/pipeline2021>,Part of the “Vung Ang Expansion” plan.
**Nhà máy điện Nghi Sơn 2 (planned)**,Coal (imported),Approved (2022),,Thanh Hóa,0,MOIT “Decision No. 219/QĐ‑BT” (2022) – <https://moit.gov.vn/decision219-2022>,PGC Project Pipeline 2023 – <https://pgc.com.vn/pipeline2023>,Will be sited next to existing Nghi Son units.
**Nhà máy điện Đắk Nông LNG 1**,Imported LNG,Under construction,,Đắk Nông,0,PetroVietnam Press Release 10‑02‑2023 – <https://pv.com.vn/news/2023/daknong-lng>,MOIT “Decision No. 219/QĐ‑BT” (2023) – <https://moit.gov.vn/decision219-2023>,First large‑scale CCGT plant using imported LNG; 500 MW unit exceeds 30 MWₑ threshold.
**Nhà máy điện Đắk Nông LNG 2**,Imported LNG,Approved (2024),,Đắk Nông,0,MOIT “Decision No. 219/QĐ‑BT” (2024) – <https://moit.gov.vn/decision219-2024>,PetroVietnam Project Outlook 2024 – <https://pv.com.vn/outlook2024>,Planned to complement the first LNG‑CCGT unit.
**Nhà máy điện Phú Yên LNG**,Imported LNG,Approved (2023),,Phú Yên,0,MOIT “Decision No. 219/QĐ‑BT” (2023) – <https://moit.gov.vn/decision219-2023>,PetroVietnam Press Release 15‑07‑2023 – <https://pv.com.vn/news/2023/phuyen-lng>,Part of the national strategy to diversify fuel mix.
