name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lại 1,Coal,Operational,1983–1986,Hải Dương,0,EVN-AR,GEM-GCPT,Oldest major coal plant; Soviet-era technology; rehabilitation completed ~2005
Nhiệt điện Phả Lại 2,Coal,Operational,2001–2002,Hải Dương,0,EVN-AR,GEM-GCPT,Japanese ODA-financed; JBIC loan
Nhiệt điện Uông Bí,Coal,Operational (partial retirement),1963–1974,Quảng Ninh,0,EVN-AR,GEM-GCPT,Original units; some units retired; oldest operating coal plant
Nhiệt điện Uông Bí mở rộng 1,Coal,Operational,2005,Quảng Ninh,0,EVN-AR,GEM-GCPT,
Nhiệt điện Uông Bí mở rộng 2,Coal,Operational,2013,Quảng Ninh,0,EVN-AR,GEM-GCPT,
Nhiệt điện Ninh Bình,Coal,Operational,1974–1976,Ninh Bình,0,EVN-AR,GEM-GCPT,Soviet-era; rehabilitation done; aging fleet
Nhiệt điện Quảng Ninh 1,Coal,Operational,2011,Quảng Ninh,0,EVN-AR,GEM-GCPT,
Nhiệt điện Quảng Ninh 2,Coal,Operational,2012–2013,Quảng Ninh,0,EVN-AR,GEM-GCPT,
Nhiệt điện Hải Phòng 1,Coal,Operational,2011,Hải Phòng,0,EVN-AR,GEM-GCPT,
Nhiệt điện Hải Phòng 2,Coal,Operational,2013,Hải Phòng,0,EVN-AR,GEM-GCPT,
Nhiệt điện Nghi Sơn 1,Coal,Operational,2017–2018,Thanh Hóa,0,EVN-AR,GEM-GCPT,
Nhiệt điện Nghi Sơn 2,Coal,Operational,2021–2022,Thanh Hóa,0,GEM-GCPT,PDP8,Japanese-invested BOT; supercritical
Nhiệt điện Vũng Áng 1,Coal,Operational,2015–2016,Hà Tĩnh,0,PVN,GEM-GCPT,
Nhiệt điện Vũng Áng 2,Coal,Under construction,2025–2026 ⚠️,Hà Tĩnh,0,GEM-GCPT,PDP8,Delayed multiple times; financing challenges
Nhiệt điện Duyên Hải 1,Coal,Operational,2014–2015,Trà Vinh,0,EVN-AR,GEM-GCPT,
Nhiệt điện Duyên Hải 2,Coal,Operational,2016,Trà Vinh,0,EVN-AR,GEM-GCPT,⚠️ Capacity figure varies by source; some list as 244 MW
Nhiệt điện Duyên Hải 3,Coal,Operational,2018–2019,Trà Vinh,0,EVN-AR,GEM-GCPT,
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operational,2020,Trà Vinh,0,EVN-AR,GEM-GCPT,
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018–2019,Bình Thuận,0,GEM-GCPT,MOIT-QH,Chinese-invested BOT
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2014–2015,Bình Thuận,0,EVN-AR,GEM-GCPT,
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2018–2019,Bình Thuận,0,EVN-AR,GEM-GCPT,
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operational,2021,Bình Thuận,0,EVN-AR,GEM-GCPT,
Nhiệt điện Thái Bình 1,Coal,Operational,2015–2016,Thái Bình,0,EVN-AR,GEM-GCPT,
Nhiệt điện Thái Bình 2,Coal,Operational,2022–2023,Thái Bình,0,PVN,GEM-GCPT,Long-delayed (originally ~2015); PVN-developed
