name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
**Nhà máy nhiệt điện Vĩnh Tân 1**,Coal,Operational,2018,Bình Thuận,0,[MOIT Decision 1208/QĐ-TTg (2011)](https://vanban.chinhphu.vn/),[EVN Annual Report 2022](https://www.evn.com.vn/),Part of Vinh Tan Power Center.
**Nhà máy nhiệt điện Vĩnh Tân 2**,Coal,Operational,2019,Bình Thuận,0,[MOIT Decision 1208/QĐ-TTg (2011)](https://vanban.chinhphu.vn/),[EVN Annual Report 2022](https://www.evn.com.vn/),
**Nhà máy nhiệt điện Vĩnh Tân 4**,Coal,Operational,2020,Bình Thuận,0,[PDP7 Revised (2016)](https://moit.gov.vn/),[OneEnergy Press Release](https://www.oneenergy.com.cn/),First USC plant in Vietnam.
**Nhà máy nhiệt điện Duyên Hải 1**,Coal,Operational,2015,Trà Vinh,0,[MOIT Decision 1208/QĐ-TTg (2011)](https://vanban.chinhphu.vn/),[EVN Annual Report 2022](https://www.evn.com.vn/),
**Nhà máy nhiệt điện Duyên Hải 3**,Coal,Operational,2020,Trà Vinh,0,[PDP7 Revised (2016)](https://moit.gov.vn/),[Janakuasa Website](https://www.janakuasa.com/),
**Nhà máy nhiệt điện Mông Dương 1**,Coal,Operational,2015,Quảng Ninh,0,[MOIT Decision 2414/QĐ-TTg (2009)](https://vanban.chinhphu.vn/),[AES Press Release](https://www.aes.com/),
**Nhà máy nhiệt điện Mông Dương 2**,Coal,Operational,2015,Quảng Ninh,0,[MOIT Decision 2414/QĐ-TTg (2009)](https://vanban.chinhphu.vn/),[AES Press Release](https://www.aes.com/),
**Nhà máy nhiệt điện Nghi Sơn 1**,Coal,Operational,2020,Thanh Hóa,0,[PDP7 Revised (2016)](https://moit.gov.vn/),[Marubeni Website](https://www.marubeni.com/),
**Nhà máy nhiệt điện Nghi Sơn 2**,Coal,Operational,2022,Thanh Hóa,0,[MOIT Decision 1208/QĐ-TTg (2011)](https://vanban.chinhphu.vn/),[Idemitsu Press Release](https://www.idemitsu.com/),
**Nhà máy nhiệt điện Hải Phòng 1**,Coal,Operational,2011,Hải Phòng,0,[MOIT Decision 1105/QĐ-TTg (2007)](https://vanban.chinhphu.vn/),[EVN Annual Report 2022](https://www.evn.com.vn/),
**Nhà máy nhiệt điện Hải Phòng 2**,Coal,Operational,2014,Hải Phòng,0,[PDP7 (2011)](https://moit.gov.vn/),[Toshiba Press Release](https://www.toshiba-energy.com/),
**Nhà máy nhiệt điện Quảng Ninh**,Coal,Operational,2012,Quảng Ninh,0,[MOIT Decision 1105/QĐ-TTg (2007)](https://vanban.chinhphu.vn/),[Vinacomin Website](https://www.vinacomin.vn/),
**Nhà máy nhiệt điện Thái Bình 1**,Coal,Operational,2018,Thái Bình,0,[MOIT Decision 1208/QĐ-TTg (2011)](https://vanban.chinhphu.vn/),[PVN Annual Report 2022](https://www.pvn.vn/),
**Nhà máy nhiệt điện Thái Bình 2**,Coal,Under construction,2025 (est.),Thái Bình,0,[PDP8 (2023)](https://moit.gov.vn/),[Marubeni Press Release](https://www.marubeni.com/),Delayed due to financing issues.
**Nhà máy nhiệt điện Sông Hậu 1**,Coal,Under construction,2026 (est.),Hậu Giang,0,[PDP8 (2023)](https://moit.gov.vn/),[Toyo-Thai Website](https://www.toyo-thai.com/),
**Nhà máy nhiệt điện Long Phú 1**,Coal,Suspended,-,Sóc Trăng,0,[PDP7 Revised (2016)](https://moit.gov.vn/),[PVN Press Release](https://www.pvn.vn/),Suspended due to environmental concerns.
**Nhà máy nhiệt điện Vũng Áng 1**,Coal,Operational,2015,Hà Tĩnh,0,[MOIT Decision 1105/QĐ-TTg (2007)](https://vanban.chinhphu.vn/),[PVN Annual Report 2022](https://www.pvn.vn/),
**Nhà máy nhiệt điện Vũng Áng 2**,Coal,Operational,2022,Hà Tĩnh,0,[PDP7 Revised (2016)](https://moit.gov.vn/),[OneEnergy Press Release](https://www.oneenergy.com.cn/),
**Nhà máy điện khí LNG Sơn Mỹ 1**,Imported LNG,Approved,2027 (est.),Bình Thuận,0,[PDP8 (2023)](https://moit.gov.vn/),[PV Power Website](https://www.pvpower.vn/),First large-scale LNG project in Vietnam.
**Nhà máy điện khí LNG Sơn Mỹ 2**,Imported LNG,Approved,2028 (est.),Bình Thuận,0,[PDP8 (2023)](https://moit.gov.vn/),[AES Press Release](https://www.aes.com/),
**Nhà máy điện khí LNG Bạc Liêu**,Imported LNG,Approved,2026 (est.),Bạc Liêu,0,[PDP8 (2023)](https://moit.gov.vn/),[Delta Offshore Website](https://www.deltaoffshore.com/),
**Nhà máy điện khí Cà Mau 1 & 2**,Domestic gas,Operational,2008-2010,Cà Mau,0,[MOIT Decision 1105/QĐ-TTg (2007)](https://vanban.chinhphu.vn/),[PV Power Annual Report 2022](https://www.pvpower.vn/),
**Nhà máy điện khí Phú Mỹ 1-4**,Domestic gas,Operational,2001-2004,Bà Rịa-Vũng Tàu,0,[MOIT Decision 1105/QĐ-TTg (2007)](https://vanban.chinhphu.vn/),[EVN Annual Report 2022](https://www.evn.com.vn/),"Includes Phu My 1 (450 MW), 2.1 (715 MW), 3 (720 MW), 4 (450 MW)."
**Nhà máy điện khí Nhơn Trạch 1 & 2**,Domestic gas,"Operational (1), Under construction (2)","2008 (1), 2024 (2)",Đồng Nai,0,[MOIT Decision 1105/QĐ-TTg (2007)](https://vanban.chinhphu.vn/),[PV Power Annual Report 2022](https://www.pvpower.vn/),Nhon Trach 2 delayed due to gas supply issues.
**Nhà máy điện khí Ô Môn 1**,Domestic gas,Operational,2013,Cần Thơ,0,[MOIT Decision 1105/QĐ-TTg (2007)](https://vanban.chinhphu.vn/),[EVN Annual Report 2022](https://www.evn.com.vn/),
**Nhà máy điện khí Ô Môn 2**,Domestic gas,Under construction,2025 (est.),Cần Thơ,0,[PDP8 (2023)](https://moit.gov.vn/),[Marubeni Press Release](https://www.marubeni.com/),
