name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operational,1981,Quảng Ninh,105.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,Original unit; may be decommissioned
Uông Bí mở rộng II,Coal,Operational,2011,Quảng Ninh,330.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,Expansion unit 2
Uông Bí MR #2,Coal,Operational,2011,Quảng Ninh,300.0,PDP7 Annex 1 2011,Vietnam Electricity Annual Report 2017,Modernization and repowering
Pha Lai 1,Coal,Operational,1986,Hải Dương,440.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,Two subcritical units
Pha Lai 2,Coal,Operational,2001,Hải Dương,600.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,Two subcritical units
Ninh Bình,Coal,Decommissioned,1975,Ninh Bình,100.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,Small coal plant retired 2021
Hải Phòng 1,Coal,Operational,1981,Hải Phòng,300.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,Original unit; may be decommissioned
Quảng Ninh 1,Coal,Operational,1981,Quảng Ninh,300.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,Original unit
Na Dương,Coal,Operational,2005,Lạng Sơn,111.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,CFB technology
Cao Nhãn,Coal,Operational,2007,Quảng Ninh,115.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,CFB technology
Cẩm Phả,Coal,Operational,2010,Quảng Ninh,600.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,Two supercritical units
Sơn Động,Coal,Operational,2010,Quảng Ninh,220.0,EVN Annual Report 2010-2011,Vietnam Electricity Annual Report 2017,CFB technology
Formosa Hà Tĩnh #2,Coal,Operational,2016,Hà Tĩnh,150.0,PDP7 Appendix 2016,PDP8 Table 4,Industrial cogeneration; CFB boiler
Formosa Hà Tĩnh #3,Domestic gas,Operational,2016,Hà Tĩnh,100.0,PDP7 Appendix 2016,PDP8 Table 4,Blast furnace gas cogeneration
Formosa Hà Tĩnh #4,Domestic gas,Operational,2016,Hà Tĩnh,100.0,PDP7 Appendix 2016,PDP8 Table 4,Blast furnace gas cogeneration
Formosa Hà Tĩnh #5,Coal,Operational,2016,Hà Tĩnh,150.0,PDP7 Appendix 2016,PDP8 Table 4,Industrial cogeneration; CFB boiler
Formosa Đồng Nai #3,Coal,Operational,2016,Đồng Nai,150.0,PDP7 Appendix 2016,PDP8 Table 4,Industrial cogeneration
Formosa Hà Tĩnh #6,Coal,Under construction,2020,Hà Tĩnh,150.0,PDP7 Appendix 2020,PDP8 Table 4,Industrial cogeneration expansion
Formosa Hà Tĩnh #7,Coal,Under construction,2020,Hà Tĩnh,150.0,PDP7 Appendix 2020,PDP8 Table 4,Industrial cogeneration expansion
Formosa Hà Tĩnh #8,Domestic gas,Under construction,2020,Hà Tĩnh,100.0,PDP7 Appendix 2020,PDP8 Table 4,Blast furnace gas cogeneration expansion
Formosa Hà Tĩnh #9,Domestic gas,Under construction,2020,Hà Tĩnh,100.0,PDP7 Appendix 2020,PDP8 Table 4,Blast furnace gas cogeneration expansion
Formosa Hà Tĩnh #10,Coal,Under construction,2020,Hà Tĩnh,150.0,PDP7 Appendix 2020,PDP8 Table 4,Industrial cogeneration expansion
