match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref,similarity_score
exact,An Khánh - Bac Giang,An Khánh - Bắc Giang,bac giang,bac giang,coal,coal,650.0,650.0,0.0,True,False,True,,,100.0
exact_capacity_diff,An Khánh 1,Nhiệt điện Phú Tài,thai nguyen,binh đinh,coal,oil,116.0,45.0,61.2,False,True,False,,,42.10526315789473
fuzzy_capacity_diff,Bà Rịa GT,Bà Rịa,ba ria - vung tau,ba ria - vung tau,gas,gas,46.0,389.0,745.7,True,True,True,,,100.0
fuzzy_capacity_diff,Bạc Liêu 1,Bạc Liêu 2-3,bac lieu,bac lieu,coal,imported gas,1200.0,2400.0,100.0,False,False,True,,,94.73684210526316
exact,Cam Pha 3,Cẩm Phả III,quang ninh,quang ninh,coal,coal,440.0,440.0,0.0,True,True,True,,,100.0
exact_capacity_diff,Cao Ngạn,Nhiệt điện Đại An,thai nguyen,đa nang,coal,oil,114.0,50.0,56.1,False,True,False,,,61.53846153846154
exact_capacity_diff,Cong Thanh,Ninh Bình I,thanh hoa,ninh binh,coal,coal,600.0,100.0,83.3,True,False,False,,,42.85714285714286
exact_capacity_diff,Cà Mau I,Nhiệt điện Nhà Bè,ca mau,ho chi minh,gas,gas,771.0,150.0,80.5,True,True,False,,,40.0
exact,Cà Mau II,Cà Mau II,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,,100.0
exact_capacity_diff,Cẩm Phả 1,Sơn Động,quang ninh,quang ninh,coal,coal,340.0,220.0,35.3,True,True,True,,,19.999999999999996
fuzzy_capacity_diff,Cẩm Phả 2,Cẩm Phả,quang ninh,quang ninh,coal,coal,340.0,600.0,76.5,True,True,True,,,100.0
exact_capacity_diff,Dong Nai Formosa,Nhiệt điện Hải Dương,đong nai,hai duong,coal,coal,150.0,150.0,0.0,True,True,False,,,44.44444444444444
exact_capacity_diff,Dong Nai Formosa,Nhiệt điện Quy Nhơn,đong nai,binh đinh,coal,coal,300.0,180.0,40.0,True,True,False,,,30.76923076923077
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Nhiệt điện đồng phát Đức Giang,lao cai,lang son,coal,coal,100.0,100.0,0.0,True,True,False,,,44.44444444444444
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,Rạng Đông,quang ngai,nam đinh,coal,coal,2400.0,2400.0,0.0,True,True,False,,,44.44444444444444
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Uông Bí III,quang ngai,quang ninh,coal,coal,2000.0,1200.0,40.0,True,False,False,,,57.14285714285714
exact,Duyen Hai 1,Duyên Hải 1,tra vinh,tra vinh,coal,coal,1244.0,1244.0,0.0,True,True,True,,,100.0
exact_capacity_diff,Duyen Hai 2,Nhiệt điện Gò Đống,tra vinh,an giang,coal,gas,600.0,120.0,80.0,False,False,False,,,47.05882352941176
exact,Duyen Hai 3,Duyên Hải 3,tra vinh,tra vinh,coal,coal,1244.0,1245.0,0.1,True,True,True,,,100.0
exact_capacity_diff,Duyen Hai 3 Extension,Đa Nhim - Sông Pha,tra vinh,lam đong,coal,coal,660.0,167.0,74.7,True,True,False,,,47.05882352941176
exact_capacity_diff,Duyên Hải 2,Nhiệt điện Hải Vương,tra vinh,binh đinh,coal,coal,1200.0,150.0,87.5,True,False,False,,,63.63636363636363
fuzzy,Formosa HT2,Formosa Hà Tĩnh II,ha tinh,ha tinh,coal,coal,650.0,650.0,0.0,True,False,True,,,90.0
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Nhiệt điện Tây Ninh,ha tinh,tay ninh,coal,coal,450.0,160.0,64.4,True,True,False,,,46.15384615384615
fuzzy_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Hà Tĩnh,ha tinh,ha tinh,coal,imported gas,450.0,6000.0,1233.3,False,True,True,,,100.0
fuzzy_capacity_diff,Hai Duong,Nhiệt điện Thái Duong,hai duong,nghe an,coal,coal,1200.0,110.0,90.8,True,False,False,,,100.0
exact_capacity_diff,Hai Ha CHP Phase 1,Cần Thơ Oil,quang ninh,can tho,coal,oil,150.0,150.0,0.0,False,False,False,,,44.44444444444444
exact_capacity_diff,Hai Ha CHP Phase 2,Nhiệt điện Formosa Đồng Nai,quang ninh,đong nai,coal,coal,750.0,150.0,80.0,True,False,False,,,34.48275862068966
exact_capacity_diff,Hai Ha CHP Phase 3,Cần Thơ 2,quang ninh,can tho,coal,oil,600.0,50.0,91.7,False,False,False,,,50.0
exact_capacity_diff,Hai Ha CHP Phase 4,Phú Thọ,quang ninh,phu tho,coal,coal,600.0,600.0,0.0,True,True,False,,,50.0
exact,Hai Phong 1,Hải Phòng I,hai phong,hai phong,coal,coal,600.0,300.0,50.0,True,True,True,,,100.0
exact_capacity_diff,Hai Phong 2,Nhiệt điện đồng phát Hải Hà 1,hai phong,quang ninh,coal,coal,600.0,300.0,50.0,True,False,False,,,63.1578947368421
exact_capacity_diff,Hai Phong 3,Nhiệt điện Hưng Nghiệp,hai phong,bac giang,coal,coal,1200.0,200.0,83.3,True,True,False,,,54.54545454545454
exact_capacity_diff,Hải Phòng,Nhiệt điện Cà Mau,hai phong,ca mau,gas,gas,500.0,200.0,60.0,True,True,False,,,44.44444444444444
exact,LNG Bà Rịa 2,Bà Rịa 2,ba ria - vung tau,ba ria - vung tau,gas,imported gas,1200.0,1200.0,0.0,False,True,True,,,100.0
exact_capacity_diff,LNG Bình Định,Thanh Hóa,binh đinh,thanh hoa,gas,imported gas,5000.0,5000.0,0.0,False,True,False,,,53.333333333333336
exact,LNG Bạc Liêu,Bạc Liêu,bac lieu,bac lieu,gas,imported gas,3200.0,3200.0,0.0,False,False,True,,,100.0
exact,LNG Bến Tre,Bến Tre,ben tre,ben tre,gas,imported gas,3000.0,3000.0,0.0,False,True,True,,,100.0
exact_capacity_diff,LNG Chân Mây,Thái Bình III,hue,thai binh,gas,imported gas,4000.0,4000.0,0.0,False,True,False,,,46.15384615384615
exact,LNG Cà Mau 1,Cà Mau I,ca mau,ca mau,gas,gas,1500.0,750.0,50.0,True,True,True,,,100.0
fuzzy_capacity_diff,"LNG Cà Mau 2,3",Cà Mau,ca mau,ca mau,gas,imported gas,3000.0,4500.0,50.0,False,True,True,,,100.0
exact,LNG Cà Ná,LNG Cà Ná,ninh thuan,ninh thuan,gas,imported gas,1500.0,1500.0,0.0,False,False,True,,,100.0
fuzzy,LNG Cái Mép Hạ,Cái Mép,ba ria - vung tau,ba ria - vung tau,gas,imported gas,6000.0,6000.0,0.0,False,True,True,,,100.0
fuzzy_capacity_diff,LNG Hiệp Phước (phase I),Hiệp Phước Oil,tp ho chi minh,ho chi minh,gas,oil,1200.0,375.0,68.8,False,False,False,,,100.0
fuzzy_capacity_diff,LNG Hiệp Phước (phase II),Hiệp Phước I-II,tp ho chi minh,ho chi minh,gas,imported gas,1500.0,2700.0,80.0,False,False,False,,,100.0
fuzzy_capacity_diff,LNG Hà Tĩnh,Formosa Hà Tĩnh,ha tinh,ha tinh,gas,coal,6000.0,150.0,97.5,False,False,True,,,100.0
exact_capacity_diff,LNG Hải Lăng,Thu Duc,quang tri,ho chi minh,gas,gas,1500.0,128.0,91.5,True,False,False,,,36.36363636363637
exact,LNG Hải Lăng (2 and 3),LNG Hải Lăng,quang tri,quang tri,gas,imported gas,4500.0,1500.0,66.7,False,False,True,,,100.0
exact_capacity_diff,LNG Hải Phòng 1 (Tiên Lãng),Kiên Lương I-II,hai phong,kien giang,coal,coal,4500.0,3600.0,20.0,True,False,False,,,63.63636363636363
fuzzy_capacity_diff,LNG Hải Phòng 2 (Cát Hải),Hải Phòng 3-4,hai phong,hai phong,coal,coal,1600.0,1200.0,25.0,True,False,True,,,95.23809523809523
exact,LNG Hải Phòng 3 (Cát Hải),Hải Phòng III,hai phong,hai phong,coal,coal,4500.0,1200.0,73.3,True,True,True,,,100.0
exact_capacity_diff,LNG Long An I,Tây Ninh,long an,tay ninh,gas,imported gas,1500.0,1500.0,0.0,False,False,False,,,33.333333333333336
exact_capacity_diff,LNG Long An I phase 2,Phước Long,long an,binh phuoc,gas,imported gas,1500.0,1500.0,0.0,False,True,False,,,57.14285714285714
exact_capacity_diff,LNG Long An II,Nhiệt điện Đại Dương,long an,thanh hoa,gas,coal,1500.0,120.0,92.0,False,False,False,,,50.0
exact_capacity_diff,LNG Long An II phase 2,Hàm Thuận,long an,binh thuan,gas,coal,1500.0,300.0,80.0,False,False,False,,,44.44444444444444
exact,LNG Long Sơn,Long Sơn,ba ria - vung tau,ba ria - vung tau,gas,imported gas,1200.0,1500.0,25.0,False,False,True,,,100.0
exact_capacity_diff,LNG Long Sơn II+III,Nhiệt điện đồng phát Hải Hà 4,ba ria - vung tau,quang ninh,gas,coal,3200.0,600.0,81.2,False,True,False,,,41.666666666666664
fuzzy_capacity_diff,LNG Long Sơn IV (địa điểm Tây),Long Sơn I-II,ba ria - vung tau,ba ria - vung tau,gas,imported gas,3600.0,4500.0,25.0,False,True,True,,,94.73684210526316
fuzzy_capacity_diff,LNG Mũi Kê Gà 1,Mũi Kê Gà,binh thuan,binh thuan,gas,imported gas,1200.0,3600.0,200.0,False,True,True,,,100.0
fuzzy_capacity_diff,"LNG Mũi Kê Gà 2,3",Kê Gà 2,binh thuan,binh thuan,gas,imported gas,2400.0,1500.0,37.5,False,True,True,,,100.0
fuzzy,LNG Mỹ Giang,Mỹ Giang 1-2,khanh hoa,binh thuan,gas,imported gas,6000.0,6000.0,0.0,False,True,False,,,100.0
exact,LNG Nghi Sơn (Thanh Hóa),LNG Nghi Sơn,thanh hoa,thanh hoa,gas,imported gas,5000.0,1500.0,70.0,False,True,True,,,100.0
fuzzy_capacity_diff,LNG Nhơn Trạch 3,Nhơn Trạch 3&4,đong nai,đong nai,gas,imported gas,750.0,1624.0,116.5,False,False,True,,,100.0
exact_capacity_diff,LNG Nhơn Trạch 4,Thủ Đức Oil,đong nai,ho chi minh,gas,oil,750.0,272.0,63.7,False,False,False,,,36.36363636363637
exact_capacity_diff,LNG Núi Thành (Quảng Nam),Nhiệt điện Vị Thanh,quang nam,hau giang,gas,coal,3200.0,150.0,95.3,False,True,False,,,87.5
exact_capacity_diff,LNG Phong Điền – Huế,Kim Sơn,hue,ninh binh,gas,coal,3000.0,3000.0,0.0,False,True,False,,,36.36363636363637
exact,LNG Phú Mỹ 3.1,Phú Mỹ 3.1,ba ria - vung tau,ba ria - vung tau,gas,imported gas,850.0,850.0,0.0,False,True,True,,,100.0
exact,LNG Quảng Bình,Quảng Bình,quang binh,quang binh,gas,imported gas,3000.0,3000.0,0.0,False,True,True,,,100.0
exact,LNG Quảng Nam,Quảng Nam,quang nam,quang nam,gas,imported gas,4000.0,4000.0,0.0,False,True,True,,,100.0
exact,LNG Quảng Ninh 1 (Cẩm Phả),Quảng Ninh I,quang ninh,quang ninh,gas,coal,1500.0,300.0,80.0,False,False,True,,,100.0
exact,LNG Quảng Ninh 2 (Cẩm Phả),LNG Quảng Ninh 2,quang ninh,quang ninh,gas,imported gas,1500.0,1500.0,0.0,False,True,True,,,100.0
fuzzy_capacity_diff,LNG Quảng Ninh 3 (Quảng Yên),LNG Quảng Ninh,quang ninh,quang ninh,gas,imported gas,4500.0,1500.0,66.7,False,True,True,,,100.0
exact_capacity_diff,LNG Quảng Ninh 4 (Hải Hà),Cửu Long,quang ninh,tra vinh,gas,imported gas,3000.0,3000.0,0.0,False,True,False,,,46.15384615384615
exact,LNG Quảng Trạch 2,LNG Quảng Trạch II,quang binh,quang binh,gas,imported gas,1500.0,1500.0,0.0,False,True,True,,,100.0
exact_capacity_diff,LNG Quỳnh Lập,Nhiệt điện Phú Yên,nghe an,phu yen,gas,coal,1500.0,200.0,86.7,False,True,False,,,42.85714285714286
exact,LNG Sông Đốc (Cà Mau),Sông Đốc,ca mau,ca mau,gas,imported gas,3000.0,3000.0,0.0,False,True,True,,,100.0
exact,LNG Sơn Mỹ I,Sơn Mỹ I,binh thuan,binh thuan,gas,imported gas,2250.0,2250.0,0.0,False,False,True,,,100.0
exact,LNG Sơn Mỹ II,Sơn Mỹ II,binh thuan,binh thuan,gas,imported gas,2250.0,2250.0,0.0,False,False,True,,,100.0
exact,LNG Thái Bình,LNG Thái Bình,thai binh,thai binh,gas,coal,4500.0,1500.0,66.7,False,False,True,,,100.0
fuzzy,LNG Tân Phước,Tân Phúc,tien giang,tien giang,gas,imported gas,4500.0,4500.0,0.0,False,True,True,,,93.33333333333333
fuzzy,"LNG Tân Thuận – Đầm Dơi, Cà Mau",Tân Thuận,ca mau,ca mau,gas,imported gas,3200.0,3200.0,0.0,False,True,True,,,100.0
exact_capacity_diff,LNG Vân Phong (J-Power),Mông Dương 3,khanh hoa,quang ninh,gas,coal,3000.0,1000.0,66.7,False,True,False,,,55.55555555555556
exact_capacity_diff,LNG Vân Phong (Mỹ Giang) phase 1,Nhiệt điện Nam Trung,khanh hoa,quang nam,gas,oil,3000.0,40.0,98.7,False,False,False,,,37.5
exact_capacity_diff,LNG Vân Phong (Mỹ Giang) phase 2,Sông Đốc 2,khanh hoa,ca mau,gas,imported gas,3000.0,3000.0,0.0,False,True,False,,,50.0
exact_capacity_diff,LNG miền Nam,Nhiệt điện Lộc Trời,"hiep phuoc 2, ben tre, mui ke ga, ca mau,",long an,gas,gas,1500.0,120.0,92.0,True,True,False,,,50.0
exact_capacity_diff,Lee & Man,Đức Giang,hau giang,lang son,coal,coal,125.0,100.0,20.0,True,False,False,,,46.15384615384615
fuzzy_capacity_diff,Long An 2,Long An I-II,long an,long an,gas,imported gas,1600.0,3000.0,87.5,False,False,True,,,94.11764705882352
exact_capacity_diff,Long An 1,Nhiệt điện Phú Riềng,long an,binh phuoc,gas,coal,1200.0,150.0,87.5,False,False,False,,,36.36363636363637
exact,Long Phú 1,Long Phú I,soc trang,soc trang,coal,coal,1200.0,1200.0,0.0,True,False,True,,,100.0
