name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện An Khánh - Bắc Giang,Domestic coal,Under construction,2023,Bắc Giang,650.0,,,"Originally 650MW, delayed from 2022"
Nhiệt điện An Khánh I #1,Domestic coal,Suspended,2016,Bắc Giang,50.0,,,IPP; construction halted
Nhiệt điện An Khánh I #2,Domestic coal,Suspended,2016,Bắc Giang,50.0,,,IPP; construction halted
Nhiệt điện An Khánh II #1,Domestic coal,Under construction,2020,Bắc Giang,150.0,,,IPP; transferred from PVN
Nhiệt điện An Khánh II #2,Domestic coal,Proposed,2021,Bắc Giang,150.0,,,IPP
Nhiệt điện Bảo Đại,Domestic coal,Proposed,2025,Quảng Ninh,600.0,,,TKV project
Nhiệt điện Bạc Liêu (LNG),Imported LNG,Proposed,2025-2027,Bạc Liêu,3200.0,,,"2x1600MW, PDP8 approved"
Nhiệt điện Bà Rịa 2,Imported LNG,Proposed,2025,Bà Rịa-Vũng Tàu,1200.0,,,PDP8 potential
Nhiệt điện Bình Định I,Domestic coal,Proposed,2025,Bình Định,1200.0,,,PDP8 potential location
Nhiệt điện Bình Định II,Domestic coal,Proposed,2028,Bình Định,2000.0,,,PDP8 potential
Nhiệt điện Bình Định III,Domestic coal,Proposed,2030,Bình Định,2000.0,,,PDP8 potential
Nhiệt điện Cà Mau (LNG),Imported LNG,Proposed,2025,Cà Mau,3000.0,,,PDP8 potential
Nhiệt điện Cà Ná I,Imported LNG,Proposed,2025-2026,Ninh Thuận,1500.0,,,"PDP8 approved, pre-FS stage"
Nhiệt điện Cà Ná II+III,Imported LNG,Proposed,2028,Ninh Thuận,4500.0,,,PDP8 potential
Nhiệt điện Cái Mép H,Imported LNG,Proposed,2030,Bà Rịa-Vũng Tàu,6000.0,,,PDP8 potential
Nhiệt điện Cẩm Phả II,Domestic coal,Operational,2011,Quảng Ninh,300.0,,,TKV subsidiary
"Nhiệt điện Cẩm Phả III #1,2",Domestic coal,Under construction,2020,Quảng Ninh,440.0,,,"2x220MW, delayed to 2024"
Nhiệt điện Cẩm Thanh,Domestic coal,Suspended,2021,Thanh Hóa,600.0,,,PDP8 delayed project
Nhiệt điện Cần Thơ (dầu),Oil,Decommissioned,2005,Cần Thơ,150.0,,,"Retired, converted to LNG"
Nhiệt điện Cần Thơ (LNG),Imported LNG,Proposed,2025,Cần Thơ,1500.0,,,Replacement project
Nhiệt điện Chân Mây - Huế,Imported LNG,Proposed,2028,Thừa Thiên Huế,4000.0,,,PDP8 potential
Nhiệt điện Công Thanh,Domestic coal,Under construction,2026,Thanh Hóa,600.0,,,IPP; delayed from 2020
Nhiệt điện Duyên Hải I #1,Domestic coal,Operational,2014,Trà Vinh,600.0,,,Part of Duyen Hai complex
Nhiệt điện Duyên Hải I #2,Domestic coal,Operational,2015,Trà Vinh,600.0,,,Part of Duyen Hai complex
Nhiệt điện Duyên Hải II,Domestic coal,Under construction,2021,Trà Vinh,1320.0,,,"2x660MW, BOT project"
Nhiệt điện Duyên Hải III #1,Domestic coal,Operational,2016,Trà Vinh,622.0,,,First unit
Nhiệt điện Duyên Hải III #2,Domestic coal,Operational,2017,Trà Vinh,622.0,,,Second unit
Nhiệt điện Duyên Hải III MR,Domestic coal,Operational,2019,Trà Vinh,660.0,,,Expansion unit
Nhiệt điện Đa Nhim (mở rộng),Domestic coal,Cancelled,2018,Lâm Đồng,80.0,,,"Hydro project, exclude"
Nhiệt điện Đồng Nai #2,Domestic coal,Cancelled,2012,Đồng Nai,70.0,,,"Small thermal, cancelled"
Nhiệt điện Đức Giang (đồng phát),Domestic coal,Proposed,2021,Hải Dương,100.0,,,PDP8 cogeneration
Nhiệt điện Formosa Hà Tĩnh #2,Domestic coal,Operational,2016,Hà Tĩnh,150.0,,,IPP; steel plant cogeneration
"Nhiệt điện Formosa Hà Tĩnh #3,4",Gas by-product,Operational,2016,Hà Tĩnh,200.0,,,IPP; blast furnace gas
Nhiệt điện Formosa Hà Tĩnh #5,Domestic coal,Operational,2016,Hà Tĩnh,150.0,,,IPP
"Nhiệt điện Formosa Hà Tĩnh #6,7",Domestic coal,Proposed,2020,Hà Tĩnh,300.0,,,IPP; 2x150MW
"Nhiệt điện Formosa Hà Tĩnh #8,9",Gas by-product,Proposed,2020,Hà Tĩnh,200.0,,,IPP; 2x100MW
Nhiệt điện Formosa Hà Tĩnh #10,Domestic coal,Proposed,2020,Hà Tĩnh,150.0,,,IPP
Nhiệt điện Hải Dương #1,Domestic coal,Operational,2021,Hải Dương,600.0,,,Malaysian BOT
Nhiệt điện Hải Dương #2,Domestic coal,Operational,2021,Hải Dương,600.0,,,Malaysian BOT
Nhiệt điện Hải Hà I (đồng phát),Domestic coal,Operational,2019,Quảng Ninh,150.0,,,PDP8 cogeneration
Nhiệt điện Hải Hà II (đồng phát),Domestic coal,Proposed,2024,Quảng Ninh,150.0,,,PDP8 cogeneration
Nhiệt điện Hải Hà III&IV (đồng phát),Domestic coal,Proposed,2026-2028,Quảng Ninh,1200.0,,,PDP8 cogeneration; 2x600MW
Nhiệt điện Hải Lăng giai đoạn 1,Imported LNG,Proposed,2026-2027,Quảng Trị,1500.0,,,PDP8 approved
Nhiệt điện Hải Phòng I,Domestic coal,Operational,2003,Hải Phòng,300.0,,,Legacy subcritical plant
Nhiệt điện Hải Phòng II #1,Domestic coal,Operational,2013,Hải Phòng,300.0,,,First unit
Nhiệt điện Hải Phòng II #2,Domestic coal,Operational,2014,Hải Phòng,300.0,,,Second unit
"Nhiệt điện Hải Phòng III #1,2",Domestic coal,Suspended,2026,Hải Phòng,1200.0,,,"Delayed, site issues"
"Nhiệt điện Hải Phòng III #3,4",Domestic coal,Proposed,2028,Hải Phòng,1200.0,,,PDP8 potential
Nhiệt điện Hiệp Phước (dầu),Oil,Decommissioned,2000,TP.HCM,375.0,,,"Retired, converting to LNG"
Nhiệt điện Hiệp Phước (LNG) giai đoạn I,Imported LNG,Proposed,2025,TP.HCM,1200.0,,,PDP8 approved
Nhiệt điện Hòa Phát II (khí dư),Gas by-product,Proposed,2022,Hải Dương,300.0,,,PDP8 cogeneration
Nhiệt điện Hưng Nghiệp Formosa Đồng Nai #3,Domestic coal,Operational,2016,Đồng Nai,150.0,,,IPP
Nhiệt điện Kê Gà,Imported LNG,Proposed,2028,Bình Thuận,3600.0,,,PDP8 potential
Nhiệt điện Kim Sơn,Domestic coal,Proposed,2030,Ninh Bình,3000.0,,,PDP8 potential
Nhiệt điện Long An I,Domestic coal,Cancelled,2024,Long An,1200.0,,,"Converted to LNG, not feasible"
Nhiệt điện Long An I (LNG),Imported LNG,Proposed,2025,Long An,1500.0,,,PDP8 approved
Nhiệt điện Long An II,Domestic coal,Cancelled,2026,Long An,1600.0,,,"Converted to LNG, not feasible"
Nhiệt điện Long An II (LNG),Imported LNG,Proposed,2027,Long An,1500.0,,,PDP8 approved
Nhiệt điện Long Phú I,Domestic coal,Suspended,2019,Sóc Trăng,1200.0,,,78% complete but halted due to sanctions
Nhiệt điện Long Phú II,Domestic coal,Under construction,2029,Sóc Trăng,1320.0,,,"2x660MW, delayed from 2022"
Nhiệt điện Long Phú III,Domestic coal,Suspended,2021,Sóc Trăng,1800.0,,,"Transferred to Banpu, status unclear"
Nhiệt điện Long Sơn I,Imported LNG,Proposed,2025-2026,Bà Rịa-Vũng Tàu,1200.0,,,PDP8 approved
Nhiệt điện Long Sơn II+III,Imported LNG,Proposed,2030,Bà Rịa-Vũng Tàu,3200.0,,,PDP8 potential
Nhiệt điện Long Sơn IV,Imported LNG,Proposed,2035,Bà Rịa-Vũng Tàu,3600.0,,,PDP8 potential
