name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy nhiệt điện Than Uông Bí,Coal,Decommissioned,1960-2007,Quảng Ninh,105.0,,,"Operational from 1960 to 2007, retired 2007"
Nhà máy nhiệt điện Than Uông Bí mở rộng (Nhà máy I),Coal,Operational,2007,Quảng Ninh,300.0,,,
Nhà máy nhiệt điện Than Uông Bí mở rộng (Nhà máy II),Coal,Operational,2011,Quảng Ninh,330.0,,,"Unit 1: 2011, Unit 2: 2012"
Nhà máy nhiệt điện Than Phả Lại 1,Coal,Operational,1983,Lạng Sơn,440.0,,,Originally 4x110 MW units
Nhà máy nhiệt điện Than Phả Lại 2,Coal,Operational,2003,Hải Dương,600.0,,,"2x300 MW, JICA ODA project"
Nhà máy nhiệt điện Than Ninh Bình,Coal,Operational,1996,Ninh Bình,100.0,,,"2x50 MW units, may be suspended/retired"
Nhà máy nhiệt điện Than Hải Phòng 1,Coal,Operational,2011,Hải Phòng,600.0,,,"2x300 MW, Unit 1: 2011, Unit 2: 2013"
Nhà máy nhiệt điện Than Hải Phòng 2,Coal,Operational,2014,Hải Phòng,600.0,,,"2x300 MW, Units 1&2 synchronized 2014"
Nhà máy nhiệt điện Than Quảng Ninh 1,Coal,Operational,2011,Quảng Ninh,600.0,,,2x300 MW
Nhà máy nhiệt điện Than Quảng Ninh 2,Coal,Operational,2015,Quảng Ninh,600.0,,,"2x600 MW, Unit 1: 2014, Unit 2: 2015"
Nhà máy nhiệt điện Than Na Dương,Coal,Operational,2006,Lạng Sơn,110.0,,,"2x55 MW, captive for Vinacomin mines"
Nhà máy nhiệt điện Than Na Dương II,Coal,Under construction,2024 (Est.),Lạng Sơn,110.0,,,Delayed from 2019/2022. Captive for Vinacomin mines
Nhà máy nhiệt điện Than Cao Ngạn,Coal,Operational,2010,Thái Nguyên,115.0,,,Captive for Thai Nguyen Steel Plant (TISCO)
Nhà máy nhiệt điện Than Cẩm Phả,Coal,Operational,2011,Quảng Ninh,600.0,,,2x300 MW
Nhà máy nhiệt điện Than Cẩm Phả 2 (Cẩm Phả II),Coal,Operational,2012,Quảng Ninh,300.0,,,1x300 MW
Nhà máy nhiệt điện Than Sơn Đông,Coal,Operational,2012,Quảng Ninh,220.0,,,Captive for Dong Trieu coal mines
Nhà máy nhiệt điện Than Mao Khê,Coal,Operational,2013,Quảng Ninh,440.0,,,2x220 MW
Nhà máy nhiệt điện Nông Sơn,Coal,Operational,2013,Quảng Ninh,30.0,,,Captive for small-scale mine
Nhà máy nhiệt điện Than Vĩnh Tân 2,Coal,Operational,2014,Bình Thuận,1244.0,,,2x622 MW
Nhà máy nhiệt điện Than Mông Dương 1,Coal,Operational,2015,Quảng Ninh,1080.0,,,"2x540 MW, AES (US) as developer, transferred to GENCO 3"
Nhà máy nhiệt điện Than Mông Dương 2,Coal,Operational,2015,Quảng Ninh,1200.0,,,BOT project
Nhà máy nhiệt điện Than Duyên Hải 1,Coal,Operational,2016,Trà Vinh,1245.0,,,2x622.5 MW
Nhà máy nhiệt điện Than Duyên Hải 3,Coal,Operational,2016,Trà Vinh,1245.0,,,2x622.5 MW
Nhà máy nhiệt điện Than Nghi Sơn 1,Coal,Operational,2013,Thanh Hóa,600.0,,,2x300 MW
Nhà máy nhiệt điện Than Vĩnh Tân 1,Coal,Operational,2018,Bình Thuận,1200.0,,,"BOT, 2x600 MW"
Nhà máy nhiệt điện Than Vĩnh Tân 4,Coal,Operational,2018-2019,Bình Thuận,1200.0,,,2x600 MW
Nhà máy nhiệt điện Than Vĩnh Tân 4 mở rộng,Coal,Operational,2019,Bình Thuận,600.0,,,1x600 MW
Nhà máy nhiệt điện Thái Bình,Coal,Operational,2021,Thái Bình,600.0,,,"1x600 MW, Unit 2 (600 MW) delayed"
Nhà máy nhiệt điện Than An Khánh - Bắc Giang,Coal,Under construction,~2026 (Est.),Bắc Giang,580.0,,,"Delayed from 2023. Proposed 650 MW, likely adjusted."
Nhà máy nhiệt điện Than Cẩm Phả 3,Coal,Proposed,2030 (Est.),Quảng Ninh,440.0,,,2x220 MW. Mentioned in PDP7. Uncertain status.
Nhà máy nhiệt điện Than Hải Phòng III,Coal,Proposed,2028-2029 (Est.),Hải Phòng,1200.0,,,2x600 MW. Delayed from PDP7 (2025-2026). Uncertain.
Nhà máy nhiệt điện Than Quỳnh Lập I,Coal,Proposed,2026+ (Est.),Nghệ An,1200.0,,,2x600 MW. Delayed from PDP7 (2022-2023).
Nhà máy nhiệt điện Than Quảng Ninh III,Coal,Proposed,Post-2030 (Est.),Quảng Ninh,1200.0,,,2x600 MW in PDP7A (2029-2030). No clear progress.
Nhà máy nhiệt điện Than Nam Định I,Coal,Under construction (Suspended),2025+ (Est.),Nam Định,1200.0,,,BOT. Delayed from 2021-2022. Negotiations ongoing.
Nhà máy nhiệt điện Than Nam Định II,Coal,Proposed,Post-2030 (Est.),Nam Định,1200.0,,,In PDP7 Annex (2x600 MW). Likely cancelled or replaced.
