name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
ND Hải Phòng III#1,2,Thanh than nhập khẩu,2021-2022,Hải Phòng,600.0,,,
ND Hải Phòng III#3,4,Thanh than nhập khẩu,2021-2022,Hải Phòng,600.0,,,
ND Hải Hà 1,2,Than nhập khẩu,2019,Hải Phòng,600.0,,,
ND Hải Hà 3,4,Than nhập khẩu,2024,Hải Phòng,600.0,,,
ND Quảng Ninh III#1,2,Thanh than nhập khẩu,2029-2030,Quảng Ninh,600.0,,,
ND Hải Phòng III#1,2,Thanh than nhập khẩu,2021-2022,Hải Phòng,600.0,,,
ND Hải Hà II,Than nhập khẩu,2024,Hải Phòng,600,0,,,
ND Hải Hà III&IV,Than nhập khẩu,2026-2028,Hải Phòng,1200,0,,,
ND Nam Định 2,Than nhập khẩu,2020-2021,Nam Định,1200,0,,,
ND Rạng Đông,Thanh than nhập khẩu,2022,Nam Định,2400,0,,,
ND Kim Sơn,Thanh than nhập khẩu,2023,Ninh Bình,3000,0,,,
ND Phú Thọ,Thanh than nội địa,2021,Phú Thọ,600,0,,,
ND Thái Bình II,Thanh than nội địa,2021-2022,Thái Bình,1200,0,,,
ND long Phú I,Thanh than nhập khẩu,2019,Long Phú (Sóc Trăng),1200,0,,,
ND long Phú II,Thanh than nhập khẩu,2021-2022,Long Phú (Sóc Trăng),1200,0,,,
ND long Phú III,Thanh than nhập khẩu,2021-2022,Long Phú (Sóc Trăng),1800,0,,,
ND Sông Hậu I,Thanh than nhập khẩu,2019,Long Phú (Hậu Giang),1200,0,,,
ND Sông Hậu II,Thanh than nhập khẩu,2021-2022,Long Phú (Hậu Giang),2120,0,,,
ND Tân Phước,Thanh than nhập khẩu,2029-2030,Tiền Giang,1200,0,,,
ND long Phú III,Thanh than nhập khẩu,2021-2022,Sóc Trăng,1800,0,,,
Long An I,Thanh than nhập khẩu,2024-2025,Long An,1500,0,,,
Long An II,Thanh than nhập khẩu,2027-2028,Long An,1500,0,,,
ND Ô Môn I (Chuyển khí Lô B),Khí khai thác trong nước,2021-2030,Long An (Thị xã Long An),600,0,,,
TKV Na Dương 2,Than nhập khẩu,2020-2022,Hải Phòng (Tỉnh Hải Phòng),110,0,,,
TKV Nd Cẩm Phả 3,Thanh than nhập khẩu,2020-2022,Tuyên Quang (Tỉnh Tuyên Quang),1100,0,,,
TKV Nd Hải Phòng III,Thanh than nhập khẩu,2021-2022,Hải Phòng,1200,0,,,
TKV Nd Quảng Trị,I,2022-2023,Hải Phòng (Tỉnh Hải Phòng),2000,0,,,
TKV Nd Hải Phòng III,Thanh than nhập khẩu,2025-2026,Hải Phòng,2000,0,,,
TKV Nd Long Phú I,Thanh than nhập khẩu,2021-2022,Hải Phòng (Tỉnh Hải Phòng),600,0,,,
TKV Tb Khánh Hòa,I,2021-2022,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Cà Ná,I,2025-2026,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Vân Phong,I,2022-2023,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Mũi Kê Gà,I,2021-2022,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Sơn Mỹ I,Thanh than nội địa,2026-2028,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Sơn Mỹ II,Thanh than nội địa,2023-2024,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Kê Gà,I,2021-2022,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Long Sơn I,Thanh than nhập khẩu,2025-2026,Hải Phòng (Tỉnh Hải Phòng),1200,0,,,
TKV Tb Long Sơn II&III,Thanh than nhập khẩu,2025-2026,Hải Phòng (Tỉnh Hải Phòng),3200,0,,,
TKV Tb Long An I,Thanh than nhập khẩu,2024-2025,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Long An II,Thanh than nhập khẩu,2027-2028,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Tân Phước I,Thanh than nhập khẩu,2029-2030,Hải Phòng (Tỉnh Hải Phòng),1200,0,,,
TKV Tb Tân Phước II,Thanh than nhập khẩu,2028-2029,Hải Phòng (Tỉnh Hải Phòng),1200,0,,,
TKV Tb Long Sơn I,Thanh than nhập khẩu,2025-2026,Hải Phòng (Tỉnh Hải Phòng),1200,0,,,
TKV Tb Long An I,Thanh than nhập khẩu,2024-2025,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Long An II,Thanh than nhập khẩu,2027-2028,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
TKV Tb Tân Phước III,Thanh than nhập khẩu,2028-2029,Hải Phòng (Tỉnh Hải Phòng),1500,0,,,
