name,fuel,status,cod,province,capacity_mwe
Uông Bí,Closed Cycle Steam,Commissioned,1990,Quảng Ninh,105.0
Uông Bí Extension,Closed Cycle Steam,Commissioned,1997,Quảng Ninh,330.0
Phả Lại I & II,Coal-fired Steam,Commissioned,1990,Hải Dương,440.0
Phả Lại 3,Coal-fired Steam,Commissioned,2022,Hải Dương,660.0
Ninh Bình (GENCO 3),Coal-fired Steam,Commissioned,2010,Ninh Bình,100.0
Thái Bình I,Coal-fired Steam,Commissioned,2017,Thái Bình,600.0
Duyên Hải I & II,Coal-fired Steam,Commissioned,2011-2012,Trà Vinh,1200.0
Duyên Hải III,Coal-fired Steam,Commissioned,2017,Trà Vinh,1800.0
Hải Dương,Coal-fired Steam,Commissioned,2020,Hải Dương,1200.0
Mông Dương I,Coal-fired Steam,Commissioned,2017,Quảng Ninh,1000.0
Mông Dương II,Coal-fired Steam,Under Construction,2024,Quảng Ninh,1000.0
Cẩm Phả III,Coal-fired Steam,Commissioned,2022,Quảng Ninh,440.0
Hải Phòng III,Coal-fired Steam,Planned,2025-2026,Hải Phòng,1200.0
Vĩnh Tân II,Coal-fired Steam,Commissioned,2013,Bình Thuận,1200.0
Vĩnh Tân III,Coal-fired Steam,Under Construction,2024,Bình Thuận,1980.0
Vĩnh Tân IV,Coal-fired Steam,Commissioned,2018,Bình Thuận,1200.0
Vũng Tàu II,Coal-fired Steam,Under Construction,2024,Bà Rịa-Vũng Tàu,1200.0
Vũng Áng I,Coal-fired Steam,Commissioned,2016,Hà Tĩnh,1200.0
Vũng Áng II,Coal-fired Steam,Under Construction,2022,Hà Tĩnh,1200.0
Vũng Áng III,Coal-fired Steam,Delayed,2025,Hà Tĩnh,1200.0
Vân Phong I,Coal-fired Steam,Under Construction,2023-2024,Khánh Hòa,1320.0
Long Phú I,Coal-fired Steam,Under Construction,2023,Sóc Trăng,1200.0
Long Phú II,Coal-fired Steam,Under Construction,2025,Sóc Trăng,1320.0
Long Phú III,Coal-fired Steam,Planned,2026,Sóc Trăng,1800.0
Sông Hậu I,Coal-fired Steam,Commissioned,2021,Hậu Giang,1200.0
Sông Hậu II,Coal-fired Steam,Under Construction,2024,Hậu Giang,2120.0
Nghi Sơn I,Coal-fired Steam,Commissioned,2015,Thanh Hóa,600.0
Nghi Sơn II,Coal-fired Steam,Commissioned,2022,Thanh Hóa,1200.0
Hải Hà 1,Combined Heat & Power,Commissioned,2019,Quảng Ninh,300.0
Hải Hà 2,Combined Heat & Power,Commissioned,2024,Quảng Ninh,600.0
Hải Hà 3,Combined Heat & Power,Under Construction,2024,Quảng Ninh,600.0
Hải Hà 4,Combined Heat & Power,Planned,2024,Quảng Ninh,600.0
Quảng Trị,Coal-fired Steam,Under Construction,2026,Quảng Trị,600.0
Nam Định I,Coal-fired Steam,Under Construction,2024-2025,Nam Định,1200.0
Nam Định II,Coal-fired Steam,Planned,2025,Nam Định,2000.0
Công Thanh,Coal-fired Steam,Under Construction,2026,Thanh Hóa,600.0
Quảng Trạch I,Coal-fired Steam,Commissioned,2024,Quảng Bình,600.0
Quảng Trạch II,Coal-fired Steam,Planned,2025,Quảng Bình,600.0
Phú Thọ,Coal-fired Steam,Planned,2025,Phú Thọ,600.0
An Khánh,Coal-fired Steam,Under Construction,2023,Bắc Giang,650.0
Kim Sơn,Coal-fired Steam,Planned,2026,Ninh Bình,3000.0
Long Sơn,LNG,Under Construction,2024,Bà Rịa-Vũng Tàu,1200.0
Cà Ná,LNG,Commissioned,2025,Ninh Thuận,1500.0
Bạc Liêu,LNG,Planned,2025-2026,Bạc Liêu,3200.0
Sơn Mỹ II,LNG,Commissioned,2023,Bà Rịa-Vũng Tàu,2250.0
Sơn Mỹ I,LNG,Commissioned,2026,Bà Rịa-Vũng Tàu,2250.0
Thái Bình LNG,LNG,Planned,2025,Thái Bình,4500.0
Hải Phòng LNG,LNG,Planned,2026,Hải Phòng,13500.0
Quảng Ninh LNG,LNG,Planned,2025-2030,Quảng Ninh,15000.0
Hải Lăng (Quảng Trị),Local Gas,LNG,Planned,2026,0
Đầm Dơi,LNG,Planned,2026,Cà Mau,3200.0
Cái Mép,LNG,Planned,2025,Bà Rịa-Vũng Tàu,6000.0
Hồng Sơn,Ice,Commissioned,2011,Hà Nam,810.0
Bà Rịa,Gas-fired Steam,Commissioned,2000,Bà Rịa-Vũng Tàu,389.0
Phú Mỹ I,Gas-fired Steam,Commissioned,1993,Bà Rịa-Vũng Tàu,1090.0
