name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,coal,Operating,Pre-2011,Quảng Ninh,105.0,,,
Uông Bí mở rộng II,coal,Operating,2011,Quảng Ninh,330.0,,,
Phả Lai I,coal,Operating,Pre-2011,Bắc Giang,440.0,,,
Phả Lai II,coal,Operating,Pre-2011,Bắc Giang,600.0,,,
Ninh Bình,coal,Operating,Pre-2011,Ninh Bình,100.0,,,
Hải Phòng I,coal,Operating,Pre-2011,Hải Phòng,300.0,,,
Quảng Ninh I,coal,Operating,Pre-2011,Quảng Ninh,300.0,,,
Na Dương,coal,Operating,Pre-2011,Lạng Sơn,111.0,,,
Cao Nhan,coal,Operating,Pre-2011,NA,115.0,,,
Cẩm Phả,coal,Operating,Pre-2011,Quảng Ninh,600.0,,,
Sơn Đồng,coal,Operating,Pre-2011,Bắc Giang,220.0,,,
Formosa (Hà Tĩnh),coal,Operating,Pre-2011,Hà Tĩnh,150.0,,,
Thủ Đức,oil,Operating,Pre-2011,TP HCM,165.0,,,
Cần Thơ,oil,Operating,Pre-2011,Cần Thơ,33.0,,,
Ô Môn I,oil,Operating,Pre-2011,Cần Thơ,330.0,,,
Hiệp Phước,oil,Operating,Pre-2011,TP HCM,375.0,,,
Bourbon,oil,Operating,Pre-2011,NA,24.0,,,
Phú Mỹ I,local_natural_gas,Operating,Pre-2011,Bà Rịa - Vũng Tàu,1090.0,,,
Phú Mỹ II.1,local_natural_gas,Operating,Pre-2011,Bà Rịa - Vũng Tàu,900.0,,,
Phú Mỹ IV,local_natural_gas,Operating,Pre-2011,Bà Rịa - Vũng Tàu,450.0,,,
Thu Duc,local_natural_gas,Operating,Pre-2011,TP HCM,128.0,,,
Can Tho,local_natural_gas,Operating,Pre-2011,Cần Thơ,150.0,,,
Bà Rịa,local_natural_gas,Operating,Pre -2011,Bà Rịa - Vũng Tàu,389.0,,,
Nhơn Trạch I,local_natural_gas,Operating,Pre-2011,Đồng Nai,465.0,,,
Nhơn Trạch II,local_natural_gas,Operating,2011,Đồng Nai,750.0,,,
Cà Mau I,local_natural_gas,Operating,Pre-2011,Cà Mau,750.0,,,
Cà Mau II,local_natural_gas,Operating,Pre-2011,Cà Mau,750.0,,,
Phú Mỹ II.2 BOT,local_natural_gas,Operating,Pre-2011,Bà Rịa - Vũng Tàu,740.0,,,
Phú Mỹ III BOT,local_natural_gas,Operating,Pre-2011,Bà Rịa - Vũng Tàu,740.0,,,
Vê Dan,local_natural_gas,Operating,Pre-2011,NA,72.0,,,
Duyên Hải 1,coal,Operating,2017,Trà Vinh,1244.0,,,
Duyên Hải 3,coal,Operating,2017,Trà Vinh,1245.0,,,
Nghi Sơn 1,coal,Operating,2017,Thanh Hóa,600.0,,,
Vĩnh Tân 2,coal,Operating,2017,Bình Thuận,1244.0,,,
Móng Dương 1,coal,Operating,2017,Quảng Ninh,1080.0,,,
