name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
-- =============================================================================== --,,,,,0,,,
-- MAJOR/KEY PROJECTS & FUTURE PIPELINES (Based on 2021-2035 Planning Annexes) --,,,,,0,,,
-- =============================================================================== --,,,,,0,,,
LNG Quảng Ninh 1,LNG/Gas (Imported),Planned,,,1500.0,,,
LNG Quảng Ninh 2,LNG/Gas (Imported),Planned,,,1500.0,,,
LNG Quảng Ninh 3,LNG/Gas (Imported),Planned,,,4500.0,,,
LNG Quảng Ninh 4,LNG/Gas (Imported),Planned,,,3000.0,,,
LNG Hải Phòng I,LNG/Gas (Imported),Planned,,,1500.0,,,
LNG Hải Phòng II,LNG/Gas (Imported),Planned,,,1500.0,,,
LNG Hải Phòng 3,LNG/Gas (Imported),Planned,,,0,,,
LNG Hải Phòng 4,LNG/Gas (Imported),Planned,,,0,,,
LNG Thái Bình,LNG/Gas (Imported),Planned,,,1500.0,,,
1. Các dự án điện khí/hóa (Bao gồm các dự án tại khu vực Đồng bằng sông Cửu Long),,,,,0,,,
2. Các dự án khác (Cần kiểm tra các dự án cụ thể),,,,,0,,,
3. Các dự án theo địa phương (Bao gồm các dự án cụ thể),,,,,0,,,
2. Các dự án (Cần kiểm tra các dự án cụ thể),,,,,0,,,
1. Các dự án (Cần kiểm tra các dự án cụ thể),,,,,0,,,
