name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uong Bi,coal,operating,<=2011,Quang Ninh,105.0,,,
Uong Bi Extension 1,coal,operating,2017,Quang Ninh,300.0,,,
Uong Bi Extension 2,coal,operating,<=2011,Quang Ninh,330.0,,,
Pha Lai 1,coal,operating,<=2011,Hai Duong,440.0,,,
Pha Lai 2,coal,operating,<=2011,Hai Duong,600.0,,,
Ninh Binh,coal,operating,<=2011,Ninh Binh,100.0,,,
Hai Phong 1,coal,operating,<=2011,Hai Phong,600.0,,,
Hai Phong 2,coal,operating,2014,Hai Phong,600.0,,,
Quang Ninh 1,coal,operating,<=2011,Quang Ninh,600.0,,,
Quang Ninh 2,coal,operating,2015,Quang Ninh,600.0,,,
Na Duong,coal,operating,<=2011,Lang Son,111.0,,,
Cao Ngan,coal,operating,<=2011,Thai Nguyen,115.0,,,
Cam Pha,coal,operating,<=2011,Quang Ninh,600.0,,,
Son Dong,coal,operating,<=2011,Bac Giang,220.0,,,
Formosa Ha Tinh 1,coal,operating,<=2011,Ha Tinh,150.0,,,
Formosa Ha Tinh 2,coal,under construction / delayed,2020,Ha Tinh,650.0,,,
Mao Khe,coal,operating,2013,Quang Ninh,440.0,,,
Nong Son,coal,operating,2013,Quang Nam,30.0,,,
Vung Ang 1,coal,operating,2013,Ha Tinh,1200.0,,,
Nghi Son 1,coal,operating,2014,Thanh Hoa,600.0,,,
Thai Binh 1,coal,operating,2017,Thai Binh,600.0,,,
Thai Binh 2,coal,under construction / delayed,2021,Thai Binh,1200.0,,,
Vinh Tan 2,coal,operating,2014,Binh Thuan,1244.0,,,
Duyen Hai 1,coal,operating,2014,Tra Vinh,1245.0,,,
Duyen Hai 3,coal,operating,2016-2017,Tra Vinh,1245.0,,,
Duyen Hai 3 Extension,coal,operating,2019,Tra Vinh,660.0,,,
Thang Long 1,coal,operating / delayed,2018-2024,Quang Ninh,300.0,,,
Thang Long 2,coal,planned / uncertain,2019,Quang Ninh,300.0,,,
Mong Duong 1,coal,operating,2016-2017,Quang Ninh,1080.0,,,
Mong Duong 2,coal,operating,2015,Quang Ninh,1200.0,,,
Vinh Tan 1,coal,operating,2018-2019,Binh Thuan,1200.0,,,
Vinh Tan 3,coal,planned / delayed,2024-2025,Binh Thuan,1980.0,,,
Vinh Tan 4,coal,operating,2018,Binh Thuan,1200.0,,,
Vinh Tan 4 Extension,coal,operating,2019,Binh Thuan,600.0,,,
Van Phong 1,coal,under construction / BOT,2023-2024,Khanh Hoa,1432.0,,,
Quang Trach 1,coal,under construction,2024-2025,Quang Binh,1403.0,,,
Quang Trach 2,coal,planned,2026,Quang Binh,1200.0,,,
Hai Duong,coal,under construction / BOT,2021,Hai Duong,1200.0,,,
Nam Dinh 1,coal,planned / delayed,2024-2025,Nam Dinh,1200.0,,,
Nghi Son 2,coal,under construction / BOT,2022,Thanh Hoa,1200.0,,,
Vung Ang 2,coal,under construction / BOT,2026,Ha Tinh,1330.0,,,
Song Hau 1,coal,operating / delayed,2021,Hau Giang,1200.0,,,
Song Hau 2,coal,planned / delayed,2027,Hau Giang,2120.0,,,
Long Phu 1,coal,under construction / stalled,2026?,Soc Trang,1200.0,,,
Long Phu 2,coal,planned / delayed,2029-2030,Soc Trang,1320.0,,,
Long Phu 3,coal,planned / uncertain,unknown,Soc Trang,1800.0,,,
Na Duong 2,coal,under construction / delayed,2022-2023,Lang Son,110.0,,,
An Khanh - Bac Giang,coal,planned / delayed,2023,Bac Giang,650.0,,,
Quynh Lap 1,coal,planned / delayed,2026,Nghe An,1200.0,,,
Quynh Lap 2,coal,planned / uncertain,2027-2028,Nghe An,1200.0,,,
Hai Phong 3,coal,planned / uncertain,2028-2029,Hai Phong,1200.0,,,
Cong Thanh,coal,planned / delayed,2024-2026,Thanh Hoa,600.0,,,
Quang Tri,coal,planned / delayed,2026-2027,Quang Tri,1320.0,,,
Bac Giang thermal plant,coal,planned,2026-2027,Bac Giang,300.0,,,
Tuan Phuoc I,coal,planned / uncertain,2027-2028,Tien Giang,1200.0,,,
Tuan Phuoc II,coal,planned / uncertain,2028-2029,Tien Giang,1200.0,,,
O Mon 1,local natural gas,operating,2017,Can Tho,660.0,,,
O Mon 2,local natural gas,planned,2021-2030,Can Tho,1050.0,,,
O Mon 3,local natural gas,planned / delayed,2025,Can Tho,1050.0,,,
O Mon 4,local natural gas,planned / delayed,2023,Can Tho,1050.0,,,
Phu My 1,local natural gas,operating,<=2011,Ba Ria-Vung Tau,1108.0,,,
Phu My 2.1,local natural gas,operating,<=2011,Ba Ria-Vung Tau,945.0,,,
