name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhơn Trạch 2,Natural gas (Lô B),Operating,,Đồng Nai,750.0,,,
Ô Môn 1,Natural gas (Lô B),Operating,,Cần Thơ,660.0,,,
Ô Môn 2,Natural gas (Lô B),Operating,,Cần Thơ,750.0,,,
Ô Môn 3,Natural gas (Lô B),Operating,,Cần Thơ,750.0,,,
Ô Môn 4,Natural gas (Lô B),Operating,,Cần Thơ,750.0,,,
Hiệp Phước,Natural gas (Lô B),Operating,,Ho Chi Minh City,370.0,,,
Bà Rịa,Natural gas (Lô B),Operating,,Bà Rịa Vũng Tàu,389.0,,,
Kiên Giang,Natural gas,2021–2025,,Operating,0,,,
Quảng Trị (Báo Vàng),Natural gas,Proposed/Planned,,Quảng Trị,340.0,,,
Dung Quất 1,Natural gas,Operating,,Quảng Ngãi,750.0,,,
Dung Quất 2,Natural gas,Operating,,Quảng Ngãi,750.0,,,
Dung Quất 3,Natural gas,Operating,,Quảng Ngãi,750.0,,,
Quảng Trị (Sơn Mỹ II) 1-3,Natural gas,Proposed/Planned,,Quảng Ngãi (?),0,,,
Phú Mỹ 2.1,Natural gas,Proposed/Planned,,Phú Yên?,896.0,,,
Phú Mỹ 1,Natural gas,Operating,,Phú Yên?,1108.0,,,
Phú Mỹ 4,Natural gas,Operating,,Phú Yên?,458.0,,,
Hải Phòng 1,LNG Import,Proposed/Planned,,Tổng hợp,1500.0,,,
Hải Phòng 2,LNG Import,Proposed/Planned,,Tổng hợp,1500.0,,,
Hải Phòng 3,LNG Import,Proposed/Planned,,Tổng hợp,1500.0,,,
Hải Phòng 4,LNG Import,Proposed/Planned,,Tổng hợp,1500.0,,,
Thái Bình,LNG Import,Proposed/Planned,,Tổng hợp,3000.0,,,
Quảng Ninh 1,LNG Import,Operating,,Quảng Ninh,1500.0,,,
Quảng Ninh 2,LNG Import,Proposed/Planned,,Quảng Ninh,1500.0,,,
Quảng Ninh 3,LNG Import,Proposed/Planned,,Quảng Ninh,4500.0,,,
Nghi Sơn 5,LNG Import,Proposed/Planned,,Thanh Hóa,1500.0,,,
Vũng Áng,LNG Import,Proposed/Planned,,Tổng hợp,3000.0,,,
Hải Lăng 1,LNG Import,Operating,,Quảng Trị,1500.0,,,
Chân Mây,LNG Import,Proposed/Planned,,Huế,4000.0,,,
Mỹ Giang,LNG Import,Proposed/Planned,,Vân Phong,3000.0,,,
Cà Ná 1,LNG Import,Operating,,Ninh Thuận,1500.0,,,
Cà Ná 2-3,LNG Import,Proposed/Planned,,Ninh Thuận,4500.0,,,
Mũi Kê Gà,LNG Import,Proposed/Planned,,Bình Thuận,3600.0,,,
Sơn Mỹ A + B,LNG Import,Operating,,Mỹ Lai,2500.0,,,
