match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy,An Khánh - Bac Giang,An Khánh,bac giang,bac giang,coal,unknown,650.0,650.0,0.0,False,False,True,,
exact,Cam Pha 3,Cẩm Phả III,quang ninh,quang ninh,coal,unknown,440.0,440.0,0.0,False,False,True,,
exact,Cong Thanh,Công Thanh,thanh hoa,thanh hoa,coal,unknown,600.0,600.0,0.0,False,False,True,,
exact,Cà Mau I,Cà Mau I,ca mau,ca mau,gas,unknown,771.0,750.0,2.7,False,False,True,,
exact,Cà Mau II,Cà Mau II,ca mau,ca mau,gas,unknown,771.0,750.0,2.7,False,False,True,,
exact_capacity_diff,Dong Nai Formosa,Sơn Tây,đong nai,bac ninh,coal,unknown,300.0,300.0,0.0,False,False,False,,
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Giang Duyên,lao cai,hai duong,coal,unknown,100.0,100.0,0.0,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Nam Định II,quang ngai,nam đinh,coal,unknown,2000.0,2000.0,0.0,False,False,False,,
exact,Duyen Hai 3,Duyên Hải III,tra vinh,tra vinh,coal,unknown,1244.0,1800.0,44.7,False,False,True,,
fuzzy,Duyên Hải 2,Duyên Hải I & II,tra vinh,tra vinh,coal,unknown,1200.0,1200.0,0.0,False,False,True,,
fuzzy,Formosa HT2,Formosa Hà Tĩnh 2,ha tinh,ha tinh,coal,unknown,650.0,650.0,0.0,False,False,True,,
exact,Hai Duong,Hải Dương,hai duong,hai duong,coal,unknown,1200.0,1200.0,0.0,False,False,True,,
fuzzy_capacity_diff,Hai Ha CHP Phase 1,Hải Hà 1,quang ninh,quang ninh,coal,unknown,150.0,300.0,100.0,False,False,True,,
fuzzy_capacity_diff,Hai Ha CHP Phase 2,Hải Hà 4,quang ninh,quang ninh,coal,unknown,750.0,600.0,20.0,False,False,True,,
fuzzy,Hai Ha CHP Phase 3,Hải Hà 3,quang ninh,quang ninh,coal,unknown,600.0,600.0,0.0,False,False,True,,
fuzzy,Hai Ha CHP Phase 4,Hải Hà 2,quang ninh,quang ninh,coal,unknown,600.0,600.0,0.0,False,False,True,,
fuzzy_capacity_diff,Hai Phong 1,Hải Phòng LNG,hai phong,hai phong,coal,imported gas,600.0,13500.0,2150.0,False,False,True,,
exact,Hai Phong 3,Hải Phòng III,hai phong,hai phong,coal,unknown,1200.0,1200.0,0.0,False,False,True,,
exact,Hải Phòng,Hải Phòng (Cọc),hai phong,hai phong,gas,imported gas,500.0,4500.0,800.0,False,False,True,,
exact_capacity_diff,LNG Bà Rịa 2,Tân Phước III,ba ria - vung tau,tien giang,gas,imported gas,1200.0,1200.0,0.0,False,False,False,,
