name,fuel,status,cod,province,capacity_mwe
Sơn La,Local Natural Gas,A,,6/2021,0
Hòa Bình,Local Natural Gas,D,,7/2015,0
Tuyên Quang,Local Natural Gas,D,,8/2014,0
Quảng Trị,Imported LNG,C,,12/2022,0
Sơn La 3,Coal,A,,11/2019,0
Se San 4,Local Natural Gas,B,,10/2021,0
Bac Hai 2,Imported LNG,E,,3/2023,0
Uong Bi MR,Local Natural Gas,D,,12/2019,0
Cam Pha 5,Coal,A,,10/2021,0
Son Dong,Imported LNG,C,,2/2022,0
Hai Phong 2,Imported LNG,E,,6/2023,0
Long Son 1,Imported LNG,D,,5/2021,0
Long Son 2,Imported LNG,E,,8/2021,0
Phu My 4.5,Coal,A,,10/2020,0
Bac Lieu 1,Imported LNG,C,,6/2023,0
Song Hau 2,Imported LNG,D,,12/2021,0
Vinh Tan IV,Local Natural Gas,E,,3/2023,0
Nghi Son II,Coal,A,,11/2019,0
Than Bình Định I,Coal,A,,8/2020,0
Long An III,Imported LNG,C,,6/2024,0
Tan Phuoc,Local Natural Gas,D,,12/2021,0
Sơn Mỹ II,Coal,B,,11/2019,0
