name,fuel,status,cod,province,capacity_mwe
Uong Bi 1,Coal (Local),Operational,,Quang Ninh,105.0
Uong Bi Extension 1,Coal (Local),Operational,,Quang Ninh,300.0
Uong Bi Extension 2,Coal (Local),Operational,,Quang Ninh,330.0
Pha Lai 1,Coal (Local),Operational,,Quang Ninh,440.0
Pha Lai 2,Coal (Local),Operational,,Quang Ninh,600.0
Hai Phong 1,Coal (Local),Operational,,Hai Phong,600.0
Hai Phong 2,Coal (Local),Operational,,Hai Phong,600.0
Quang Ninh 1,Coal (Local),Operational,,Quang Ninh,600.0
Quang Ninh 2,Coal (Local),Operational,,Quang Ninh,600.0
Ninh Binh,Coal (Local),Operational,,Ninh Binh,100.0
Thai Binh,Coal (Local),Operational,,Thai Binh,600.0
Thai Binh II,Coal (Local),Operational,,Thai Binh,1200.0
Duyen Hai 1,Coal (Imported),Operational,,Tra Vinh,1200.0
Duyen Hai 2,Coal (Imported),Operational,,Tra Vinh,1200.0
Duyen Hai 3,Coal (Imported),Operational,,Tra Vinh,2064.0
Mong Duong 1,Coal (Imported),Operational,,Hung Yen,1080.0
Nghi Son 1,Coal (Imported),Operational,,Thanh Hoa,600.0
Vinh Tan II,Coal (Imported),Operational,,Binh Thuan,1200.0
Vinh Tan III,Coal (Imported),Under Construction,,Binh Thuan,1980.0
Vinh Tan IV,Coal (Imported),Operational,,Binh Thuan,1200.0
Na Duong II,Coal (Local),Under Construction,,Hai Duong,110.0
Cam Pha 3,Coal (Imported),Cancelled/N/A,,Quang Ninh,440.0
Quang Ninh III,Coal (Imported),Planning,,Quang Ninh,1200.0
Hai Phong III,Coal (Imported),Planning,,Hai Phong,2400.0
Nam Dinh I,Coal (Imported),Under Construction,,Nam Dinh,1200.0
Nam Dinh II,Coal (Imported),Planning,,Nam Dinh,1200.0
Long An I,Coal (Imported),Cancelled (Converting to LNG),,Long An,1200.0
Long An II,Coal (Imported),Cancelled (Converting to LNG),,Long An,1600.0
Vung Ang II,Coal (Imported),Under Construction,,Ha Tinh,1200.0
Vung Ang III,Coal (Imported),Planning,,Ha Tinh,1200.0
Quoc Trach I,Coal (Imported),Under Construction,,Quang Binh,1200.0
Quoc Trach II,Coal (Imported),Planning,,Quang Binh,1200.0
Quoc Trach I/II Extension,Coal (Imported),Planning,,Quang Binh,600.0
Vung Tay II,Coal (Imported),Cancelled,,Ha Tinh,1200.0
Quynh Lap I,Coal (Imported),Under Construction,,Thanh Hoa,1200.0
Quynh Lap II,Coal (Imported),Cancelled,,Thanh Hoa,1200.0
Vung Tau II,Coal (Imported),Cancelled,,Hung Yen,1200.0
Hiep Phuo 1,Coal (Local),Operational,,Ba Ria-Vung Tau,375.0
Hiep Phuo 2,Cancelled,2028,,Ba Ria-Vung Tau,0
Dac My 2,Coal (Imported),Cancelled,,Phu Yen,600.0
Ngoc Kien,Coal (Imported),Cancelled,,Hung Yen,1200.0
Cong Thanh,Coal (Imported),Cancelled,,Hai Duong,600.0
An Khanh,Coal (Imported),Under Construction,,Bac Giang,650.0
Kim Son,Coal (Imported),Cancelled,,Ninh Binh,3000.0
Quang Ninh III,Coal (Imported),Cancelled,,Quang Ninh,600.0
Long Phu I,Coal (Imported),Suspended,,Soc Trang,1200.0
Long Phu II,Coal (Imported),Under Construction,,Soc Trang,1320.0
Long Phu III,Coal (Imported),Under Construction,,Soc Trang,1800.0
Song Hau I,Coal (Imported),Under Construction,,Hau Giang,1200.0
Song Hau II,Coal (Imported),Under Construction,,Hau Giang,2000.0
Song Hau III,Coal (Imported),Planning,,Hau Giang,2000.0
Tien Phong,Coal (Imported),Cancelled,,Tien Giang,1200.0
Phu My 1,Gas (Imported LNG),Operational,,Ba Ria-Vung Tau,1108.0
Phu My 2.1,Gas (Imported LNG),Operational,,Ba Ria-Vung Tau,896.0
Phu My 2.2,Gas (Imported LNG),Operational,,Ba Ria-Vung Tau,740.0
Phu My 3,Gas (Imported LNG),Operational,,Ba Ria-Vung Tau,740.0
Phu My 4,Gas (Imported LNG),Operational,,Ba Ria-Vung Tau,458.0
Nhon Trach 1,Gas (Imported LNG),Operational,,Dong Nai,930.0
Nhon Trach 2,Gas (Imported LNG),Operational,,Dong Nai,750.0
Nhon Trach 3&4,LNG,Planning,,Dong Nai,1500.0
Nhon Trach 5,LNG,Planning,,Dong Nai,750.0
Binh Duong,LNG,Cancelled,,Dong Nai,1500.0
