match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy,An Khánh - Bac Giang,An Khánh – Bắc Giang,bac giang,bac giang,coal,unknown,650.0,650.0,0.0,False,False,True,,
fuzzy_capacity_diff,An Khánh 1,An Khánh,thai nguyen,phu tho,coal,coal,116.0,650.0,460.3,True,False,False,,
exact,Cam Pha 3,Cẩm Phả 3,quang ninh,quang ninh,coal,unknown,440.0,600.0,36.4,False,False,True,,
exact_capacity_diff,Cong Thanh,Bình Định 1,thanh hoa,binh đinh,coal,coal,600.0,600.0,0.0,True,False,False,,
exact,Cẩm Phả 1,Cẩm Phả 1,quang ninh,quang ninh,coal,coal,340.0,600.0,76.5,True,True,True,,
exact,Cẩm Phả 2,Cẩm Phả 2,quang ninh,quang ninh,coal,coal,340.0,600.0,76.5,True,True,True,,
exact,Duyen Hai 1,Duyên Hải 1,tra vinh,tra vinh,coal,coal,1244.0,600.0,51.8,True,True,True,,
exact,Duyen Hai 3,Duyên Hải 3,tra vinh,tra vinh,coal,coal,1244.0,1980.0,59.2,True,True,True,,
exact,Duyên Hải 2,Duyên Hải 2 (BOT),tra vinh,tra vinh,coal,coal,1200.0,1200.0,0.0,True,False,True,,
fuzzy_capacity_diff,Formosa HT2,Formosa 2 Hà Tĩnh,ha tinh,ha tinh,coal,unknown,650.0,0.0,100.0,False,False,True,,
exact_capacity_diff,Hai Ha CHP Phase 3,Than Bảo Đại,quang ninh,thai nguyen,coal,unknown,600.0,600.0,0.0,False,True,False,,
exact,Hai Phong 1,Hải Phòng 1,hai phong,tong hop,coal,unknown,600.0,1500.0,150.0,False,False,False,,
fuzzy_capacity_diff,Hai Phong 2,Hải Phòng 4,hai phong,tong hop,coal,unknown,600.0,1500.0,150.0,False,False,False,,
exact,Hai Phong 3,Hải Phòng 3,hai phong,tong hop,coal,unknown,1200.0,1500.0,25.0,False,False,False,,
exact,LNG Bà Rịa 2,Bà Rịa 2,ba ria - vung tau,ba ria–vung tau,gas,unknown,1200.0,1200.0,0.0,False,False,False,,
fuzzy_capacity_diff,LNG Bình Định,Bình Định 2,binh đinh,binh đinh,gas,coal,5000.0,1200.0,76.0,False,True,True,,
exact,LNG Bạc Liêu,Bạc Liêu,bac lieu,bac lieu,gas,unknown,3200.0,3200.0,0.0,False,False,True,,
exact,LNG Chân Mây,Chân Mây,hue,hue,gas,unknown,4000.0,4000.0,0.0,False,False,True,,
fuzzy_capacity_diff,LNG Cà Ná,Cà Ná 2-3,ninh thuan,ninh thuan,gas,unknown,1500.0,4500.0,200.0,False,False,True,,
fuzzy_capacity_diff,LNG Cà Ná II+III,Cà Ná 1,ninh thuan,ninh thuan,gas,unknown,4500.0,1500.0,66.7,False,False,True,,
exact,LNG Hiệp Phước (phase I),Hiệp Phước,tp ho chi minh,tp ho chi minh,gas,unknown,1200.0,370.0,69.2,False,False,True,,
fuzzy,LNG Hải Lăng,Hải Lăng 1,quang tri,quang tri,gas,unknown,1500.0,1500.0,0.0,False,False,True,,
exact,LNG Hải Phòng 2 (Cát Hải),Hải Phòng 2,hai phong,tong hop,coal,unknown,1600.0,1500.0,6.2,False,False,False,,
exact,LNG Long An I,Long An 1,long an,long an,gas,unknown,1500.0,1500.0,0.0,False,False,True,,
exact,LNG Long An II,Long An 2,long an,long an,gas,unknown,1500.0,1500.0,0.0,False,False,True,,
fuzzy_capacity_diff,LNG Long Sơn,Long Sơn 2,ba ria - vung tau,ba ria–vung tau,gas,unknown,1200.0,750.0,37.5,False,False,False,,
fuzzy_capacity_diff,LNG Long Sơn II+III,Long Sơn 3,ba ria - vung tau,ba ria–vung tau,gas,unknown,3200.0,1500.0,53.1,False,False,False,,
exact,LNG Long Sơn IV (địa điểm Tây),Long Sơn 4,ba ria - vung tau,ba ria–vung tau,gas,unknown,3600.0,3200.0,11.1,False,False,False,,
fuzzy_capacity_diff,"LNG Mũi Kê Gà 2,3",Mũi Kê Gà,binh thuan,binh thuan,gas,unknown,2400.0,3600.0,50.0,False,False,True,,
exact,LNG Mỹ Giang,Mỹ Giang,khanh hoa,van phong,gas,unknown,6000.0,3000.0,50.0,False,False,False,,
exact,LNG Phú Mỹ 3.1,Phú Mỹ 3.1,ba ria - vung tau,phu yen,gas,unknown,850.0,850.0,0.0,False,False,False,,
exact,LNG Quảng Ninh 1 (Cẩm Phả),Quảng Ninh 1,quang ninh,quang ninh,gas,unknown,1500.0,1500.0,0.0,False,False,True,,
exact,LNG Quảng Ninh 2 (Cẩm Phả),Quảng Ninh 2,quang ninh,quang ninh,gas,unknown,1500.0,1500.0,0.0,False,False,True,,
exact,LNG Quảng Ninh 3 (Quảng Yên),Quảng Ninh 3,quang ninh,quang ninh,gas,unknown,4500.0,4500.0,0.0,False,False,True,,
fuzzy_capacity_diff,LNG Sơn Mỹ II,Sơn Mỹ A + B,binh thuan,my lai,gas,unknown,2250.0,2500.0,11.1,False,False,False,,
exact,LNG Thái Bình,Thái Bình,thai binh,tong hop,gas,unknown,4500.0,3000.0,33.3,False,False,False,,
exact,Long Phú 1,Long Phú 1,soc trang,soc trang,coal,coal,1200.0,1200.0,0.0,True,False,True,,
exact,Long Phú 3,Long Phú 3,soc trang,soc trang,coal,coal,1800.0,1800.0,0.0,True,False,True,,
