name,fuel,status,cod,province,capacity_mwe
Uông Bí,coal,operating,2011-12-31,Quảng Ninh,105.0
Uông Bí mở rộng II,coal,operating,2011-12-31,Quảng Ninh,330.0
Phả Lại I,coal,operating,2011-12-31,Hải Dương,440.0
Phả Lại II,coal,operating,2011-12-31,Hải Dương,600.0
Ninh Bình,coal,operating,2011-12-31,Ninh Bình,100.0
Hải Phòng I,coal,operating,2011-12-31,Hải Phòng,300.0
Quảng Ninh I,coal,operating,2011-12-31,Quảng Ninh,300.0
Na Dương,coal,operating,2011-12-31,Lạng Sơn,111.0
Cao Ngạn,coal,operating,2011-12-31,Thái Nguyên,115.0
Cẩm Phả,coal,operating,2011-12-31,Quảng Ninh,600.0
Sơn Động,coal,operating,2011-12-31,Bắc Giang,220.0
Formosa Hà Tĩnh 1,coal,operating,2011-12-31,Hà Tĩnh,150.0
Thủ Đức,oil,operating,2011-12-31,TP. Hồ Chí Minh,165.0
Cần Thơ,oil,operating,2011-12-31,Cần Thơ,33.0
Ô Môn I,oil,operating,2011-12-31,Cần Thơ,330.0
Hiệp Phước,oil,operating,2011-12-31,TP. Hồ Chí Minh,375.0
Bourbon,oil,operating,2011-12-31,Tây Ninh,24.0
Phú Mỹ I,local natural gas,operating,2011-12-31,Bà Rịa-Vũng Tàu,1090.0
Phú Mỹ II.1,local natural gas,operating,2011-12-31,Bà Rịa-Vũng Tàu,900.0
Phú Mỹ IV,local natural gas,operating,2011-12-31,Bà Rịa-Vũng Tàu,450.0
Thủ Đức GT,local natural gas,operating,2011-12-31,TP. Hồ Chí Minh,128.0
Cần Thơ GT,local natural gas,operating,2011-12-31,Cần Thơ,150.0
Bà Rịa,local natural gas,operating,2011-12-31,Bà Rịa-Vũng Tàu,389.0
Nhơn Trạch I,local natural gas,operating,2011-12-31,Đồng Nai,465.0
Nhơn Trạch II,local natural gas,operating,2011-12-31,Đồng Nai,750.0
Cà Mau I,local natural gas,operating,2011-12-31,Cà Mau,750.0
Cà Mau II,local natural gas,operating,2011-12-31,Cà Mau,750.0
Phú Mỹ II.2 BOT,local natural gas,operating,2011-12-31,Bà Rịa-Vũng Tàu,740.0
Phú Mỹ III BOT,local natural gas,operating,2011-12-31,Bà Rịa-Vũng Tàu,740.0
Vedan,local natural gas,operating,2011-12-31,Đồng Nai,72.0
Đạm Phú Mỹ,local natural gas,operating,2011-12-31,Bà Rịa-Vũng Tàu,21.0
Amata,diesel,operating,2011-12-31,Đồng Nai,14.0
Uông Bí Extension 1,coal,operating,2017,Quảng Ninh,300.0
Quảng Ninh 1,coal,operating,2017,Quảng Ninh,600.0
Quảng Ninh 2,coal,operating,2017,Quảng Ninh,600.0
Duyên Hải 1,coal,operating,2017,Trà Vinh,1244.0
Duyên Hải 3,coal,operating,2017,Trà Vinh,1245.0
Nghi Sơn 1,coal,operating,2017,Thanh Hóa,600.0
Pha Lai 1,coal,operating,2017,Hải Dương,440.0
Pha Lai 2,coal,operating,2017,Hải Dương,600.0
Hải Phòng 1,coal,operating,2017,Hải Phòng,600.0
Hải Phòng 2,coal,operating,2017,Hải Phòng,600.0
O Mon 1,oil,operating,2017,Cần Thơ,660.0
Can Tho GT,local natural gas,operating,2017,Cần Thơ,150.0
Vĩnh Tân 2,coal,operating,2017,Bình Thuận,1244.0
Mông Dương 1,coal,operating,2017,Quảng Ninh,1080.0
Phú Mỹ 2.1,local natural gas,operating,2017,Bà Rịa-Vũng Tàu,896.0
Phú Mỹ 1,local natural gas,operating,2017,Bà Rịa-Vũng Tàu,1108.0
Phú Mỹ 4,local natural gas,operating,2017,Bà Rịa-Vũng Tàu,458.0
Thủ Đức GT,local natural gas,operating,2017,TP. Hồ Chí Minh,114.0
Thủ Đức oil,oil,operating,2017,TP. Hồ Chí Minh,165.0
Thái Bình 1,coal,operating,2018,Thái Bình,600.0
Vĩnh Tân 4,coal,operating,2018,Bình Thuận,1200.0
Uông Bí Extension 1,coal,operating,2018,Quảng Ninh,300.0
Uông Bí Extension 2,coal,operating,2018,Quảng Ninh,330.0
Nghi Sơn 1,coal,operating,2018,Thanh Hóa,600.0
Duyên Hải 1,coal,operating,2018,Trà Vinh,1245.0
Duyên Hải 3,coal,operating,2018,Trà Vinh,1245.0
Pha Lai 1,coal,operating,2018,Hải Dương,440.0
Pha Lai 2,coal,operating,2018,Hải Dương,600.0
Hải Phòng 1,coal,operating,2018,Hải Phòng,600.0
Hải Phòng 2,coal,operating,2018,Hải Phòng,600.0
Cần Thơ GT,local natural gas,operating,2018,Cần Thơ,155.0
O Mon I,oil,operating,2018,Cần Thơ,660.0
Can Tho (S4),oil,operating,2018,Cần Thơ,33.0
Ninh Bình,coal,operating,2018,Ninh Bình,100.0
Vĩnh Tân 2,coal,operating,2018,Bình Thuận,1244.0
Mông Dương 1,coal,operating,2018,Quảng Ninh,1080.0
Phú Mỹ 2.1,local natural gas,operating,2018,Bà Rịa-Vũng Tàu,945.0
Phú Mỹ 1,local natural gas,operating,2018,Bà Rịa-Vũng Tàu,1118.0
Phú Mỹ 4,local natural gas,operating,2018,Bà Rịa-Vũng Tàu,477.0
Bà Rịa,local natural gas,operating,2018,Bà Rịa-Vũng Tàu,389.0
Formosa Hà Tĩnh 2,coal,under construction / planned,2021-2030,Hà Tĩnh,650.0
An Khánh - Bắc Giang,coal,under construction,2021-2030,Bắc Giang,650.0
Vũng Áng II,coal,under construction,2021-2030,Hà Tĩnh,1330.0
Quảng Trạch I,coal,under construction,2021-2030,Quảng Bình,1403.0
Vân Phong I,coal,under construction,2021-2030,Khánh Hòa,1432.0
Long Phú I,coal,under construction,2021-2030,Sóc Trăng,1200.0
Cẩm Thanh,coal,delayed / difficult financing,2021-2030,Thanh Hóa,600.0
Nam Định I,coal,delayed / difficult financing,2021-2030,Nam Định,1200.0
Quảng Trị,coal,delayed / difficult financing,2021-2030,Quảng Trị,1320.0
Vĩnh Tân III,coal,delayed / difficult financing,2021-2030,Bình Thuận,1980.0
Sông Hậu II,coal,delayed / difficult financing,2021-2030,Hậu Giang,2120.0
Hải Hà 1,coal,planned,2021-2030,Quảng Ninh,300.0
Hải Hà 2,coal,planned,2031-2035,Quảng Ninh,600.0
Hải Hà 3,coal,planned,2031-2035,Quảng Ninh,600.0
Hải Hà 4,coal,planned,2031-2035,Quảng Ninh,600.0
Đức Giang cogeneration,coal,planned,2021-2030,Hải Phòng,100.0
Ô Môn I,local natural gas,planned / fuel conversion,2021-2030,Cần Thơ,660.0
Ô Môn II,local natural gas,planned,2021-2030,Cần Thơ,1050.0
Ô Môn III,local natural gas,planned,2021-2030,Cần Thơ,1050.0
Ô Môn IV,local natural gas,planned,2021-2030,Cần Thơ,1050.0
Dung Quất I,local natural gas,planned,2021-2030,Quảng Ngãi,750.0
Dung Quất II,local natural gas,planned,2021-2030,Quảng Ngãi,750.0
Dung Quất III,local natural gas,planned,2021-2030,Quảng Ngãi,750.0
Miền Trung I,local natural gas,planned,2021-2030,Quảng Ngãi,750.0
Miền Trung II,local natural gas,planned,2021-2030,Quảng Ngãi,750.0
Quảng Trị GT,local natural gas,planned,2021-2030,Quảng Trị,340.0
LNG Quảng Ninh,imported LNG,planned,2021-2030,Quảng Ninh,1500.0
LNG Thái Bình,imported LNG,planned,2021-2030,Thái Bình,1500.0
LNG Nghi Sơn,imported LNG,planned,2021-2030,Thanh Hóa,1500.0
LNG Quảng Trạch II,imported LNG,planned,2021-2030,Quảng Bình,1500.0
LNG Quỳnh Lập / Nghi Sơn,imported LNG,planned,2021-2030,Nghệ An / Thanh Hóa,1500.0
LNG Hải Lăng giai đoạn 1,imported LNG,planned,2021-2030,Quảng Trị,1500.0
LNG Cà Ná,imported LNG,planned,2021-2030,Ninh Thuận,1500.0
Sơn Mỹ II,imported LNG,planned,2021-2030,Bình Thuận,2250.0
Sơn Mỹ I BOT,imported LNG,planned,2021-2030,Bình Thuận,2250.0
LNG Long Sơn,imported LNG,planned,2031-2035,Bà Rịa-Vũng Tàu,1500.0
Nhơn Trạch 3 và 4,imported LNG,under construction / planned,2021-2030,Đồng Nai,1624.0
LNG Hiệp Phước giai đoạn I,imported LNG,planned,2021-2030,TP. Hồ Chí Minh,1200.0
LNG Long An I,imported LNG,planned,2021-2030,Long An,1500.0
LNG Long An II,imported LNG,planned,2031-2035,Long An,1500.0
LNG Bạc Liêu,imported LNG,planned,2021-2030,Bạc Liêu,3200.0
Phú Mỹ 3.1,imported LNG,planned,unknown,Bà Rịa-Vũng Tàu,850.0
LNG Bà Rịa 2,imported LNG,planned,unknown,Bà Rịa-Vũng Tàu,1200.0
LNG Hải Phòng 1,imported LNG,potential,unknown,Hải Phòng,4500.0
LNG Hải Phòng 2+3,imported LNG,potential,unknown,Hải Phòng,6100.0
LNG Hải Phòng 4,imported LNG,potential,unknown,Hải Phòng,4500.0
