name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Cam Pha Power Plant,Coal,Operational,2011,Quảng Ninh,600.0,,,Original 600 MW CFBC unit
Uong Bi Power Plant,Coal,Operational,1975,Quảng Ninh,105.0,,,Original Soviet-built unit
Uong Bi Extension 1,Coal,Operational,2011,Quảng Ninh,300.0,,,First expansion 2x150 MW
Uong Bi Extension 2,Coal,Operational,2015,Quảng Ninh,330.0,,,Second expansion 330 MW
Pha Lai 1,Coal,Operational,1986,Hải Dương,440.0,,,Four 110 MW units (units 1-4 decommissioned)
Pha Lai 2,Coal,Operational,2001,Hải Dương,600.0,,,Two 300 MW units
Hai Phong 1,Coal,Operational,1987,Hải Phòng,300.0,,,Two 150 MW units
Hai Phong 2,Coal,Operational,2014,Hải Phòng,600.0,,,Two 300 MW units
Quang Ninh 1,Coal,Operational,2014,Quảng Ninh,600.0,,,Two 300 MW units
Quang Ninh 2,Coal,Operational,2015,Quảng Ninh,600.0,,,Two 300 MW units
Ninh Binh Power Plant,Coal,Operational,1974,Ninh Bình,100.0,,,Original unit (scheduled for retirement)
Duyen Hai 1,Coal,Operational,2015,Trà Vinh,1244.0,,,Two 622 MW units
Duyen Hai 3,Coal,Operational,2017,Trà Vinh,1245.0,,,Two 622 MW units
Vinh Tan 2,Coal,Operational,2014,Bình Thuận,1244.0,,,Two 622 MW units
Vinh Tan 4,Coal,Operational,2018,Bình Thuận,1200.0,,,Two 600 MW units
Mong Duong 1,Coal,Operational,2015,Quảng Ninh,1080.0,,,Two 540 MW units
Mong Duong 2,Coal,Operational,2019,Quảng Ninh,1200.0,,,Two 600 MW units
Nghi Son 1,Coal,Operational,2009,Thanh Hóa,600.0,,,Two 300 MW units
Nghi Son 2,Coal,Operational,2022,Thanh Hóa,1200.0,,,Two 600 MW units (delayed 1 year)
Thai Binh 1,Coal,Operational,2017,Thái Bình,600.0,,,Two 300 MW units
Thai Binh 2,Coal,Operational,2021,Thái Bình,1200.0,,,Two 600 MW units (delayed 3 years)
Son Dong Power Plant,Coal,Operational,2015,Quảng Ninh,220.0,,,CFBC technology
Na Duong Power Plant,Coal,Operational,2005,Lạng Sơn,111.0,,,Domestic coal
Cao Nhan Power Plant,Coal,Operational,2008,Thái Nguyên,115.0,,,Domestic coal
Mao Khe Power Plant,Coal,Operational,2013,Quảng Ninh,440.0,,,CFBC technology
Cam Pha 2,Coal,Operational,2011,Quảng Ninh,300.0,,,CFBC technology
Nong Son Power Plant,Coal,Operational,2009,Quảng Nam,30.0,,,Domestic coal
Thang Long Power Plant,Coal,Operational,2018,Thái Nguyên,300.0,,,Two 150 MW units
Duyen Hai 2,Coal,Operational,2021,Trà Vinh,1200.0,,,Two 600 MW units
Hai Duong Power Plant,Coal,Operational,2021,Hải Dương,1200.0,,,Two 600 MW units (delayed 1 year)
Formosa Ha Tinh (Coal),Coal,Operational,2015,Hà Tĩnh,150.0,,,Part of Formosa steel complex
Duyen Hai III Expansion,Coal,Operational,2019,Trà Vinh,660.0,,,Expansion unit
