name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
**A. COAL-FIRED PLANTS**,,,,,0,,,
NĐ Phả Lại 1,Coal (domestic),Operational,1986,Hải Dương,0,EVN‑AR‑2011,PDP7‑1208‑2011,
NĐ Phả Lại 2,Coal (imported),Operational,2001,Hải Dương,0,EVN‑AR‑2011,PDP7‑1208‑2011,
NĐ Uông Bí MR2,Coal (domestic),Operational,2011,Quảng Ninh,0,EVN‑AR‑2011,PDP7‑1208‑2011,
NĐ Uông Bí,Coal (domestic),**Suspended**,1975,Quảng Ninh,0,EVN‑AR‑2011,Report‑32‑2019,
NĐ Cẩm Phả II,Coal (domestic),Operational,2010,Quảng Ninh,0,EVN‑AR‑2011,PDP7‑1208‑2011,
NĐ Na Dương 2,Coal (domestic),Under construction,**2023**,Lạng Sơn,0,PDP8‑500‑2023,Report‑32‑2019,
NĐ Ninh Bình,Coal (domestic),Operational,1975,Ninh Binh,0,EVN‑AR‑2011,PDP7‑1208‑2011,
NĐ Thái Bình I,Coal (imported),Operational,2017,Thái Bình,0,PDP7A‑428‑2016,Report‑32‑2019,
NĐ Thái Bình II,Coal (imported),Operational,2019,Thái Bình,0,PDP7A‑428‑2016,Report‑58‑2020,
NĐ Hải Phòng I,Coal (imported),Operational,2011,Hải Phòng,0,EVN‑AR‑2011,PDP7‑1208‑2011,
NĐ Hải Phòng II,Coal (imported),Operational,2014,Hải Phòng,0,EVN‑AR‑2017,PDP7‑1208‑2011,
"NĐ Hải Phòng III #1,2",Coal (imported),**Planned**,**2028–2029**,Hải Phòng,0,PDP8‑500‑2023,Study‑E542‑2020,
NĐ Quảng Ninh I,Coal (imported),Operational,2009,Quảng Ninh,0,EVN‑AR‑2011,PDP7‑1208‑2011,
"NĐ Quảng Ninh II #1,2",Coal (imported),Operational,2014,Quảng Ninh,0,EVN‑AR‑2017,PDP7‑1208‑2011,
"NĐ Quảng Ninh III #1,2",Coal (imported),**Planned**,**2029–2030**,Quảng Ninh,0,PDP7‑1208‑2011,Study‑E542‑2020,
