match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref,similarity_score
exact_capacity_diff,Bà Rịa GT,Nhiệt điện An Khánh (Bắc Giang),ba ria - vung tau,bac giang,gas,coal,46.0,0.0,100.0,False,False,False,,,44.44444444444444
fuzzy_capacity_diff,Bạc Liêu 1,LNG Bạc Liêu,bac lieu,bac lieu,coal,imported gas,1200.0,0.0,100.0,False,False,True,,,100.0
fuzzy_capacity_diff,Cam Pha 3,Nhiệt điện Cẩm Phả III,quang ninh,quang ninh,coal,coal,440.0,0.0,100.0,True,False,True,,,100.0
fuzzy_capacity_diff,Cong Thanh,Nhiệt điện Công Thanh,thanh hoa,thanh hoa,coal,coal,600.0,0.0,100.0,True,False,True,,,100.0
fuzzy_capacity_diff,Cà Mau I,Nhà máy điện Cà Mau 1,ca mau,ca mau,gas,unknown,771.0,0.0,100.0,False,True,True,,,100.0
fuzzy_capacity_diff,Cà Mau II,Nhà máy điện Cà Mau 2,ca mau,ca mau,gas,unknown,771.0,0.0,100.0,False,True,True,,,100.0
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Nhiệt điện đồng phát Hải Hà 1-4,lao cai,quang ninh,coal,unknown,100.0,0.0,100.0,False,False,False,,,44.89795918367348
fuzzy_capacity_diff,Duyen Hai 2,Nhiệt điện Duyên Hải 1,tra vinh,tra vinh,coal,coal,600.0,0.0,100.0,True,True,True,,,90.9090909090909
fuzzy_capacity_diff,Duyên Hải 2,Nhiệt điện Duyên Hải 3,tra vinh,tra vinh,coal,coal,1200.0,0.0,100.0,True,True,True,,,90.9090909090909
fuzzy_capacity_diff,Formosa HT2,Formosa Hà Tĩnh (Nhà máy luyện thép),ha tinh,ha tinh,coal,unknown,650.0,0.0,100.0,False,False,True,,,90.0
fuzzy_capacity_diff,Hai Duong,Nhiệt điện Hải Dương,hai duong,hai duong,coal,coal,1200.0,0.0,100.0,True,False,True,,,100.0
fuzzy_capacity_diff,Hai Phong 1,Nhiệt điện Hải Phòng III,hai phong,hai phong,coal,coal,600.0,0.0,100.0,True,False,True,,,90.9090909090909
fuzzy_capacity_diff,Hải Phòng,Nhiệt điện Hải Phòng 1,hai phong,hai phong,gas,coal,500.0,0.0,100.0,False,False,True,,,100.0
exact,LNG Cà Ná,LNG Cà Ná,ninh thuan,ninh thuan,gas,imported gas,1500.0,0.0,100.0,False,True,True,,,100.0
exact,LNG Hiệp Phước (phase I),LNG Hiệp Phước,tp ho chi minh,hcmc,gas,imported gas,1200.0,0.0,100.0,False,False,False,,,100.0
exact,LNG Hải Lăng,LNG Hải Lăng,quang tri,quang tri,gas,imported gas,1500.0,0.0,100.0,False,False,True,,,100.0
exact,LNG Long Sơn,LNG Long Sơn,ba ria - vung tau,ba ria - vung tau,gas,imported gas,1200.0,0.0,100.0,False,True,True,,,100.0
exact,LNG Nghi Sơn (Thanh Hóa),LNG Nghi Sơn,thanh hoa,thanh hoa,gas,imported gas,5000.0,0.0,100.0,False,False,True,,,100.0
fuzzy_capacity_diff,LNG Nhơn Trạch 3,Nhà máy điện Nhơn Trạch 2,đong nai,dong nai,gas,unknown,750.0,0.0,100.0,False,False,False,,,91.66666666666666
fuzzy_capacity_diff,LNG Nhơn Trạch 4,LNG Nhơn Trạch 3&4,đong nai,dong nai,gas,imported gas,750.0,0.0,100.0,False,False,False,,,95.65217391304348
fuzzy_capacity_diff,LNG Sơn Mỹ I,"TBKHH Sơn Mỹ I, II",binh thuan,binh thuan,gas,imported gas,2250.0,0.0,100.0,False,False,True,,,100.0
exact,LNG Thái Bình,LNG Thái Bình,thai binh,thai binh,gas,imported gas,4500.0,0.0,100.0,False,False,True,,,100.0
fuzzy_capacity_diff,Long An 1,"Nhiệt điện Long An I, II",long an,long an,gas,unknown,1200.0,0.0,100.0,False,False,True,,,100.0
fuzzy_capacity_diff,Long Phú 1,Nhiệt điện Long Phú 1,soc trang,soc trang,coal,coal,1200.0,0.0,100.0,True,False,True,,,100.0
fuzzy_capacity_diff,Long Phú 2,Nhiệt điện Long Phú II,soc trang,soc trang,coal,coal,1320.0,0.0,100.0,True,False,True,,,100.0
fuzzy_capacity_diff,Na Dương 1,Nhiệt điện Mông Dương 1,lang son,quang ninh,coal,coal,110.0,0.0,100.0,True,True,False,,,90.0
fuzzy_capacity_diff,Na Dương 2,Nhiệt điện Na Dương 2,lang son,lang son,coal,coal,110.0,0.0,100.0,True,False,True,,,100.0
fuzzy_capacity_diff,Nam Dinh 1,Nhiệt điện Nam Định 1,nam dinh,nam dinh,coal,coal,1200.0,0.0,100.0,True,False,True,,,90.0
fuzzy_capacity_diff,Nghi Son 1,Nhiệt điện Nghi Sơn 1,thanh hoa,thanh hoa,coal,coal,600.0,0.0,100.0,True,True,True,,,100.0
fuzzy_capacity_diff,Nghi Son 2,Nhiệt điện Nghi Sơn 2,thanh hoa,thanh hoa,coal,coal,1200.0,0.0,100.0,True,False,True,,,100.0
fuzzy_capacity_diff,Ninh Binh,Nhiệt điện Ninh Bình,ninh binh,ninh binh,coal,coal,100.0,0.0,100.0,True,False,True,,,100.0
exact_capacity_diff,Nong Son 1,Nhiệt điện Uông Bí mở rộng 1&2,quang nam,quang ninh,coal,coal,30.0,0.0,100.0,True,True,False,,,60.0
fuzzy_capacity_diff,NĐ Cần Thơ,Nhiệt điện Cần Thơ,can tho,can tho,unknown,unknown,165.0,0.0,100.0,True,False,True,,,94.73684210526316
exact_capacity_diff,NĐ LNG miền Bắc,Nhiệt điện Uông Bí,"thai binh, nam đinh, nghi son, thanh hoa",quang ninh,gas,coal,0.0,0.0,,False,False,False,,,50.0
fuzzy_capacity_diff,NĐ Thủ Đức,Nhiệt điện Thủ Đức,tp ho chi minh,tp ho chi minh,gas,unknown,290.0,0.0,100.0,False,True,True,,,94.73684210526316
fuzzy_capacity_diff,NĐ Ô Môn I,Nhiệt điện Ô Môn 1,can tho,can tho,unknown,unknown,660.0,0.0,100.0,True,True,True,,,94.73684210526316
fuzzy_capacity_diff,Phả Lại 1,Nhiệt điện Phả Lại 1,hai duong,hai duong,coal,coal,440.0,0.0,100.0,True,True,True,,,100.0
fuzzy_capacity_diff,Phả Lại 2,Nhiệt điện Phả Lại 2,hai duong,hai duong,coal,coal,600.0,0.0,100.0,True,True,True,,,100.0
fuzzy_capacity_diff,Quang Ninh 1,Nhiệt điện Quảng Ninh 1,quang ninh,quang ninh,gas,coal,600.0,0.0,100.0,False,False,True,,,100.0
fuzzy_capacity_diff,Quang Ninh 2,LNG Quảng Ninh,quang ninh,quang ninh,gas,imported gas,600.0,0.0,100.0,False,False,True,,,100.0
fuzzy_capacity_diff,Quảng Trạch 1,Nhiệt điện Quảng Trạch 1,quang binh,quang binh,coal,coal,1400.0,0.0,100.0,True,False,True,,,100.0
exact,Quảng Trạch 2,LNG Quảng Trạch II (converted),quang binh,quang binh,gas,imported gas,1200.0,0.0,100.0,False,False,True,,,100.0
fuzzy_capacity_diff,Quỳnh Lập 1,"Nhiệt điện Quỳnh Lập I, II",nghe an,nghe an,coal,coal,1200.0,0.0,100.0,True,False,True,,,100.0
fuzzy_capacity_diff,Sông Hậu 1,Nhiệt điện Sông Hậu 1,hau giang,hau giang,coal,coal,1200.0,0.0,100.0,True,False,True,,,100.0
fuzzy_capacity_diff,Sông Hậu 2,Nhiệt điện Sông Hậu 2,hau giang,hau giang,coal,coal,2000.0,0.0,100.0,True,False,True,,,100.0
fuzzy_capacity_diff,TBKHH Dung Quất I,"TBKHH Dung Quất I, II, III",quang ngai,quang ngai,gas,unknown,750.0,0.0,100.0,False,False,True,,,100.0
exact,"TBKHH Kiên Giang I, II","TBKHH Kiên Giang I, II",kien giang,kien giang,gas,unknown,1500.0,0.0,100.0,False,False,True,,,100.0
fuzzy_capacity_diff,TBKHH Nhơn Trạch I,Nhà máy điện Nhơn Trạch 1,đong nai,dong nai,gas,unknown,465.0,0.0,100.0,False,True,False,,,100.0
fuzzy_capacity_diff,TBKHH Phú Mỹ 1,Tua bin khí Phú Mỹ 1,ba ria - vung tau,ba ria - vung tau,gas,unknown,1140.0,0.0,100.0,False,True,True,,,100.0
fuzzy_capacity_diff,TBKHH Phú Mỹ 2.1,Tua bin khí Phú Mỹ 2.1,ba ria - vung tau,ba ria - vung tau,gas,unknown,499.0,0.0,100.0,False,True,True,,,100.0
fuzzy_capacity_diff,TBKHH Phú Mỹ 4,Nhiệt điện Phú Mỹ 4,ba ria - vung tau,ba ria - vung tau,gas,unknown,468.0,0.0,100.0,False,True,True,,,100.0
fuzzy_capacity_diff,TBKHH Quảng Trị (khí Báo Vàng),Nhiệt điện Quảng Trị,quang tri,quang tri,gas,coal,340.0,0.0,100.0,False,False,True,,,100.0
