name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lại 1,Coal,Operational,"2001 (U1), 2002 (U2)",Hai Duong,0,1,2,
Nhiệt điện Phả Lại 2,Coal,Operational,"2008 (U1), 2009 (U2)",Hai Duong,0,1,2,
Nhiệt điện Ninh Bình,Coal,Operational,2004,Ninh Bình,0,1,2,
Nhiệt điện Uông Bí,Coal,Operational (Scheduled retirement),1996,Quang Ninh,0,1,2,
Nhiệt điện Uông Bí mở rộng 1&2,Coal,Operational,"2012 (U1), 2014 (U2)",Quang Ninh,0,1,"2,3",
Nhiệt điện Hải Phòng 1,Coal,Operational,"2011 (U1), 2012 (U2)",Hai Phong,0,1,2,
Nhiệt điện Quảng Ninh 1,Coal,Operational,"2014 (U1), 2015 (U2)",Quang Ninh,0,1,2,
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2014,Binh Thuan,0,1,"3,4",
Nhiệt điện Duyên Hải 1,Coal,Operational,"2015 (U1), 2016 (U2)",Tra Vinh,0,3,4,
Nhiệt điện Mông Dương 1,Coal,Operational,"2015 (U1), 2016 (U2)",Quang Ninh,0,1,3,
Nhiệt điện Duyên Hải 3,Coal,Operational,"2016 (U1), 2017 (U2)",Tra Vinh,0,3,4,
Nhiệt điện Vĩnh Tân 4,Coal,Operational,"2017 (U1), 2018 (U2)",Binh Thuan,0,4,5,
Nhiệt điện Vĩnh Tân 1,Coal,Operational,"2018 (U1), 2019 (U2)",Binh Thuan,0,4,6,
Nhiệt điện Nghi Sơn 1,Coal,Operational,"2013 (U1), 2014 (U2)",Thanh Hoa,0,3,7,
Nhiệt điện Thái Bình 1,Coal,Operational,"2017 (U1), 2018 (U2)",Thai Bình,0,3,"4,8",
Nhiệt điện Nghi Sơn 2,Coal,Under Construction,2021-2022 (Delayed),Thanh Hoa,0,5,9,
Nhiệt điện Vũng Áng 2,Coal,Under Construction (BOT Signed),~2026,Ha Tinh,0,5,9,
Nhiệt điện Quảng Trạch 1,Coal,Under Construction (EPC awarded),~2024-2025,Quang Binh,0,5,9,
Nhiệt điện Vân Phong 1,Coal,Under Construction (PPA Signed),~2023-2024 (Delayed),Khanh Hoa,0,5,9,
Nhiệt điện Na Dương 2,Coal,Under Construction,~2023,Lang Son,0,5,9,
Nhiệt điện An Khánh (Bắc Giang),Coal,Under Construction,~2023 (Delayed),Bac Giang,0,5,9,
Nhiệt điện Công Thanh,Coal,Under Construction (Long delayed),~2024 (Delayed),Thanh Hoa,0,5,9,
Nhiệt điện Long Phú 1,Coal,Under Construction (Suspended/Resumed?),~2023+ (Long delayed),Soc Trang,0,5,9,
Nhiệt điện Sông Hậu 1,Coal,Under Construction,~2021-2022 (Delayed),Hau Giang,0,5,9,
Nhiệt điện Hải Dương,Coal,Under Construction (BOT),~2021-2022 (Delayed),Hai Duong,0,5,9,
Nhiệt điện Nam Định 1,Coal,Under Construction (BOT),~2024-2025 (Delayed),Nam Dinh,0,5,9,
Nhiệt điện Vĩnh Tân 3,Coal,Approved (BOT negotiation),2026-2027 (Delayed),Binh Thuan,0,5,9,
Nhiệt điện Sông Hậu 2,Coal,Approved (BOT negotiation),~2027 (Delayed),Hau Giang,0,5,9,
Nhiệt điện Long Phú II,Coal,Approved (BOT),Post-2030? (Severely delayed),Soc Trang,0,5,9,
Nhiệt điện Quảng Trị,Coal,Approved/Suspended (BOT),Post-2030? (Severely delayed),Quang Tri,0,5,9,
Nhiệt điện Vũng Áng III,Coal,Planned (PDP7R)/Unlikely,Post-2030 (Not in PDP8),Ha Tinh,0,4,9,
"Nhiệt điện Long An I, II",Coal (Converted to LNG),**Cancelled/Converted** (to LNG),N/A,Long An,0,5,6,
"Nhiệt điện Quỳnh Lập I, II",Coal,Planned (PDP7R)/Unlikely,Post-2030 (Not in PDP8),Nghe An,0,4,9,
Nhiệt điện Hải Phòng III,Coal,Planned (PDP7R)/Unlikely,Post-2030 (Not in PDP8),Hai Phong,0,4,9,
Nhiệt điện Cẩm Phả III,Coal,Planned (PDP7R)/Unlikely,~2020 (Not materialized),Quang Ninh,0,4,9,
Nhiệt điện Thái Bình II,Domestic Coal,Under Construction (Long delayed),~2023+,Thai Bình,0,5,9,
Formosa Hà Tĩnh (Nhà máy luyện thép),Coal/Coke Oven Gas,Operational (Captive),2016 onwards,Ha Tinh,0,(Industry reports),-,
Nhiệt điện Thủ Đức,Oil/Gas,Operational,1970s-80s,Ho Chi Minh City,0,1,2,
Nhiệt điện Cần Thơ,Oil/Gas,Operational (some units retired?),1990s,Can Tho,0,1,2,
Tua bin khí Phú Mỹ 1,Domestic Gas,Operational,2000,Ba Ria-Vung Tau,0,1,2,
Tua bin khí Phú Mỹ 2.1,Domestic Gas,Operational,2004,Ba Ria-Vung Tau,0,1,2,
Nhiệt điện Phú Mỹ 4,Domestic Gas,Operational,2005,Ba Ria-Vung Tau,0,1,2,
