name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
NĐ Uông Bí,Coal (bituminous),Operational,1985,Quảng Ninh,0,[1] PDP7 Annex I,[7] EVN AR 2010,
Uông Bí Mở Rộng I,Coal,Operational,2015,Quảng Ninh,0,[1] PDP7 Annex I,[7] EVN AR 2010,
Hải Phòng I,Coal,Operational,2012,Hải Phòng,0,[1] PDP7 Annex I,[7] EVN AR 2010,
Hải Phòng II,Coal,Operational,2014-2015,Hải Phòng,0,[1] PDP7 Annex I,[2] EVN AR 2017,
Nghi Sơn I,Coal,Operational,2015,Thanh Hóa,0,[1] PDP7 Annex I,[2] EVN AR 2017,
Nghi Sơn II,Coal,Operational,2021,Thanh Hóa,0,[1] PDP7 Annex I,[5] PDP8,
Thái Bình I,Coal,Operational,2017,Thái Bình,0,[1] PDP7 Annex I,[5] PDP8,
Thái Bình II,Coal,Construction,2024-2025,Thái Bình,0,[1] PDP7A,[5] PDP8,
Vũng Áng I*,Coal (imported),Operational,2015-2018,Hà Tĩnh,0,[1] PDP7 Annex I,[2] EVN AR 2017,
Vũng Áng II*,Coal (imported),Operational,2023-2024,Hà Tĩnh,0,[1] PDP7A,[5] PDP8,
Vũng Áng III,Coal (imported),Planned,2027-2028,Hà Tĩnh,0,[1] PDP7A,[5] PDP8,
Quảng Ninh I,Coal (domestic),Operational,2013,Quảng Ninh,0,[1] PDP7 Annex I,[7] EVN AR 2010,
Quảng Ninh II,Coal,Operational,2014-2015,Quảng Ninh,0,[1] PDP7 Annex I,[2] EVN AR 2017,
Quảng Ninh III,Coal (imported),Suspended,2029-2030,Quảng Ninh,0,[5] PDP8,[9] EVN Progress Report,
Phả Lại I,Coal (domestic),Operational,1985-1995,Hải Dương,0,[7] EVN AR 2010,[2] EVN AR 2017,
Phả Lại II,Coal,Operational,2002-2005,Hải Dương,0,[7] EVN AR 2010,[2] EVN AR 2017,
Phả Lại III,Coal,Planned,2028+,Hải Dương,0,[5] PDP8,[9] EVN Progress Report,
Mông Dương I,Coal (imported),Operational,2013-2016,Quảng Ninh,0,[1] PDP7 Annex I,[2] EVN AR 2017,
Mông Dương II,Coal (imported),Operational,2019-2020,Quảng Ninh,0,[1] PDP7 Annex I,[5] PDP8,
Mông Dương III,Coal (imported),Cancelled,N/A,Quảng Ninh,0,[5] PDP8,[9] Report 58,
Na Dương II,Coal (domestic),Construction,2023,Lạng Sơn,0,[5] PDP8,[9] Report 58,
Cẩm Phả III,Coal (domestic),Construction,2024-2025,Quảng Ninh,0,[1] PDP7 Annex I,[9] Report 58,
An Khánh - Bắc Giang,Coal (domestic),Construction,2023,Bắc Giang,0,[5] PDP8,[9] Report 58,
Duyên Hải I,Coal (imported),Operational,2015-2017,Trà Vinh,0,[1] PDP7 Annex I,[2] EVN AR 2017,
