name,fuel,status,cod,province,capacity_mwe
Thi Vai Thermal Power Plant,Coal,Operational,2005,Bac Giang,600
Hai Phong Thermal Power Plant,Coal,Operational,1995,Hai Phong,600
Long Phu 1 Thermal Power Plant,Coal,Operational,2007,Binh Thuan,600
Long Phu 2 Thermal Power Plant,Coal,Operational,2010,Binh Thuan,600
Vung Ang 1 Coal Power Plant,Coal,Operational,2008,Ha Tinh,600
Vung Ang 2 Coal Power Plant,Coal,Operational,2014,Ha Tinh,660
Duyen Hai 1 Coal Power Plant,Coal,Operational,2008,Thanh Hoa,900
Duyen Hai 2 Coal Power Plant,Coal,Operational,2009,Thanh Hoa,900
Nghi Son 1 Coal Power Plant,Coal,Operational,2015,Thanh Hoa,900
Vinh Tan 1 Coal Power Plant,Coal,Operational,2001,Binh Duong,600
Vinh Tan 2 Coal Power Plant,Coal,Operational,2008,Binh Duong,600
Vinh Tan 3 Coal Power Plant,Coal,Under Construction,2026,Binh Duong,1200
Vinh Tan 4 Coal Power Plant,Coal,Under Construction,2027,Binh Duong,1200
Da Nang LNG Power Plant,Imported LNG,Operational,2015,Da Nang,600
Phu My 2 Gas Power Plant,Local Natural Gas,Operational,2013,Ba Ria-Vung Tau,120
