name,fuel,status,cod,province,capacity_mwe
Phu My 1,Natural Gas (domestic),Operational,2002,Ba Ria-Vung Tau,1090
Phu My 2.1,Natural Gas (domestic),Operational,2003,Ba Ria-Vung Tau,440
Phu My 2.1 Extension,Natural Gas (domestic),Operational,2005,Ba Ria-Vung Tau,450
Phu My 3,Natural Gas (domestic),Operational,2004,Ba Ria-Vung Tau,716
Phu My 4,Natural Gas (domestic),Operational,2005,Ba Ria-Vung Tau,433
Ca Mau 1,Natural Gas (domestic),Operational,2008,Ca Mau,750
Ca Mau 2,Natural Gas (domestic),Operational,2008,Ca Mau,750
O Mon I,Natural Gas (domestic),Operational,2010,Can Tho,660
Nhon Trach 1,Natural Gas (domestic),Operational,2009,Dong Nai,450
Nhon Trach 2,Natural Gas (domestic),Operational,2011,Dong Nai,750
Nhon Trach 3,LNG (imported),Under construction,~2025-2026,Dong Nai,750
Nhon Trach 4,LNG (imported),Under construction,~2025-2026,Dong Nai,750
O Mon II,LNG (imported),Planning/Construction,~2026-2027,Can Tho,750
O Mon III,LNG (imported),Planning,~2027-2028,Can Tho,750
O Mon IV,LNG (imported),Planning,~2027-2028,Can Tho,750
Son My I,LNG (imported),Planning,~2026-2027,Binh Thuan,2250
Son My II,LNG (imported),Planning,~2027-2028,Binh Thuan,2250
Hiep Phuoc (existing),Natural Gas (domestic),Operational,1997-2003,Ho Chi Minh City,375
Hiep Phuoc expansion,Natural Gas (domestic),Operational,~2012,Ho Chi Minh City,500
Hai Phong 1,Coal,Operational,2011,Hai Phong,600
Hai Phong 2,Coal,Operational,2013,Hai Phong,600
Quang Ninh 1,Coal,Operational,2011,Quang Ninh,600
Quang Ninh 2,Coal,Operational,2012,Quang Ninh,600
Mong Duong 1,Coal,Operational,2015,Quang Ninh,500
Mong Duong 2,Coal,Operational,2015,Quang Ninh,1080
Vinh Tan 2,Coal,Operational,2015,Binh Thuan,1200
Vinh Tan 4,Coal,Operational,2018,Binh Thuan,1200
Vinh Tan 4 Extension,Coal,Operational,2021,Binh Thuan,600
Vinh Tan 1,Coal,Operational,2018,Binh Thuan,1200
Duyen Hai 1,Coal,Operational,2015,Tra Vinh,1200
Duyen Hai 3,Coal,Operational,2018,Tra Vinh,1245
Duyen Hai 3 Extension,Coal,Operational,2020,Tra Vinh,688
Thai Binh 1,Coal,Operational,2016,Thai Binh,600
Thai Binh 2,Coal,Operational,2023,Thai Binh,1200
Vung Ang 1,Coal,Operational,2015,Ha Tinh,1200
Vung Ang 2,Coal,Under construction,~2025-2026,Ha Tinh,1200
Nam Dinh 1,Coal,Planning (uncertain),~2027+,Nam Dinh,1200
Quang Tri,Coal,Cancelled/Suspended,N/A,Quang Tri,1320
Nam Dinh 1,Coal,Under consideration,TBD,Nam Dinh,1200
Nghi Son 1,Coal,Operational,2017,Thanh Hoa,600
Nghi Son 2,Coal,Operational,2022,Thanh Hoa,1200
Formosa Ha Tinh (captive),Coal,Operational,~2017,Ha Tinh,650
Uong Bi (original),Coal,Operational,1960s/expanded,Quang Ninh,105
Uong Bi expansion,Coal,Operational,2016,Quang Ninh,300
Na Duong,Coal,Operational,2004,Lang Son,110
Cao Ngan,Coal,Operational,2010,Thai Nguyen,115
Mao Khe,Coal,Operational,2012,Quang Ninh,440
Dong Trieu (Mao Khe area),Coal,Operational,various,Quang Ninh,0
Cam Pha,Coal,Operational,2012,Quang Ninh,600
An Khanh,Coal,Operational,2011,Thai Nguyen,150
Ninh Binh (old),Coal,Operational,1974 (rehabilitated),Ninh Binh,100
Pha Lai 1,Coal,Operational,1983 (rehabilitated),Hai Duong,440
Pha Lai 2,Coal,Operational,2003,Hai Duong,600
