name,fuel,status,cod,province,capacity_mwe
Vung Ang 1,Coal,Operational,2015,Ba Ria-Vung Tau,2000
Vung Ang 2,Coal,Operational,2021,Ba Ria-Vung Tau,2000
Vung Ang 3,Coal,Under Construction,2025,Ba Ria-Vung Tau,2000
Nghi Son,Coal,Operational,2015,Thanh Hoa,1200
Thang Long,Coal,Operational,2021,Quang Ninh,1200
Phuoc Kiet,Coal,Operational,2022,Quang Ninh,1200
Cam Pha 1,Coal,Operational,2015,Quang Ninh,1200
Cam Pha 2,Coal,Under Construction,2024,Quang Ninh,1200
Quang Ninh 1,Coal,Operational,2022,Quang Ninh,1000
Quang Ninh 2,Coal,Under Construction,2024,Quang Ninh,1000
Hai Phong 1,Local Natural Gas,Operational,2005,Hai Phong,1500
Hai Phong 2,Local Natural Gas,Operational,2018,Hai Phong,1500
Phu My 1,Local Natural Gas,Operational,2004,Ba Ria-Vung Tau,500
Phu My 2,Local Natural Gas,Operational,2009,Ba Ria-Vung Tau,500
Da Nang,Local Natural Gas,Operational,2009,Da Nang,1000
Khanh Hoa,Local Natural Gas,Operational,2022,Khanh Hoa,1200
Bac Ninh 1,Local Natural Gas,Operational,2020,Bac Ninh,1200
Bac Ninh 2,Local Natural Gas,Under Construction,2024,Bac Ninh,1200
Nam Dinh 1,Imported LNG,Operational,2020,Nam Dinh,1200
Nam Dinh 2,Imported LNG,Under Construction,2023,Nam Dinh,1200
Vinh Tan 1,Imported LNG,Operational,2020,Binh Thuan,1200
Vinh Tan 2,Imported LNG,Under Construction,2024,Binh Thuan,1200
