name,fuel,status,cod,province,capacity_mwe
Vinh Tan 1 (Phase 1),Coal,Operational,2018,Binh Thuan,600
Vinh Tan 2 (Phase 2),Coal,Operational,2020,Binh Thuan,600
Vinh Tan 3 (Phase 3),Coal,Operational,2021,Binh Thuan,600
Vinh Tan 4 (Phase 4),Coal,Operational,2022,Binh Thuan,600
Duyen Hai 1,Coal,Operational,2021,Tra Vinh,600
Duyen Hai 2,Coal,Operational,2022,Tra Vinh,600
Duyen Hai 3,Coal,Operational,2023,Tra Vinh,600
Long Phu 1,Coal,Operational,2022,Soc Trang,600
Long Phu 2,Coal,Operational,2023,Soc Trang,600
Long Phu 3,Coal,Under Construction,2024,Soc Trang,600
Nghi Son 1,Coal,Operational,2022,Thanh Hoa,600
Nghi Son 2,Coal,Operational,2023,Thanh Hoa,600
Thai Binh 1,Coal,Operational,2022,Thai Binh,600
Thai Binh 2,Coal,Operational,2023,Thai Binh,600
Hai Phong 1,Coal,Operational,2022,Hai Phong,600
Hai Phong 2,Coal,Operational,2023,Hai Phong,600
Nam Dinh 1,Coal,Operational,2023,Nam Dinh,600
Vung Ang 1,Coal,Operational,2022,Ha Tinh,600
Vung Ang 2,Coal,Under Construction,2024,Ha Tinh,600
Quang Ninh 1,Coal,Under Construction,2024,Quang Ninh,600
Cao Ngan 1,Coal,Operational,2023,Quang Ninh,600
Cao Ngan 2,Coal,Operational,2024,Quang Ninh,600
Phu My 2.1,Local Natural Gas,Operational,2009,Ba Ria‑Vung Tau,450
Phu My 2.2,Local Natural Gas,Operational,2010,Ba Ria‑Vung Tau,450
Phu My 3,Local Natural Gas,Operational,2015,Ba Ria‑Vung Tau,750
Phu My 4,Local Natural Gas,Operational,2017,Ba Ria‑Vung Tau,600
O Mon I,Local Natural Gas,Operational,2010,Can Tho,600
O Mon II,Local Natural Gas,Operational,2015,Can Tho,600
O Mon III,Local Natural Gas,Operational,2018,Can Tho,600
O Mon IV,Local Natural Gas,Operational,2020,Can Tho,600
Can Tho 1,Local Natural Gas,Operational,2012,Can Tho,440
Phu My 5,Local Natural Gas,Planned,2027,Ba Ria‑Vung Tau,600
O Mon V,Local Natural Gas,Planned,2027,Can Tho,600
Can Tho 2,Local Natural Gas,Planned,2028,Can Tho,600
Thi Vai LNG,Imported LNG,Under Construction,2025,Ba Ria‑Vung Tau,1200
Son My LNG,Imported LNG,Planned,2026,Binh Thuan,1500
Long An LNG,Imported LNG,Planned,2026,Long An,1200
Nghi Son LNG,Imported LNG,Planned,2027,Thanh Hoa,1200
Vinh Tan 5,Coal,Planned,2026,Binh Thuan,600
Duyen Hai 4,Coal,Planned,2027,Tra Vinh,600
Long Phu 4,Coal,Planned,2028,Soc Trang,600
Nghi Son 3,Coal,Planned,2027,Thanh Hoa,600
Thai Binh 3,Coal,Planned,2027,Thai Binh,600
Hai Phong 3,Coal,Planned,2027,Hai Phong,600
Nam Dinh 2,Coal,Planned,2028,Nam Dinh,600
Vung Ang 3,Coal,Planned,2028,Ha Tinh,600
Quang Ninh 2,Coal,Planned,2028,Quang Ninh,600
Quang Ninh 3,Coal,Planned,2029,Quang Ninh,600
