name,fuel,status,cod,province,capacity_mwe
Pha Lai 1,Coal,Operational,1983,Hai Duong,440
Pha Lai 2,Coal,Operational,2002,Hai Duong,600
Uong Bi (units 1-6),Coal,Operational,1964-2014,Quang Ninh,630
Uong Bi MR (expansion),Coal,Operational,2014,Quang Ninh,330
Ninh Binh,Coal,Operational,1974,Ninh Binh,100
Na Duong 1,Coal,Operational,2004,Lang Son,110
Na Duong 2,Coal,Operational,2015,Lang Son,110
Cao Ngan,Coal,Operational,2008,Thai Nguyen,100
Son Dong,Coal,Operational,2013,Bac Giang,220
An Khanh 1,Coal,Operational,2015,Thai Nguyen,50
Mao Khe,Coal,Operational,2013,Quang Ninh,440
Quang Ninh 1,Coal,Operational,2010,Quang Ninh,600
Quang Ninh 2,Coal,Operational,2014,Quang Ninh,600
Hai Phong 1,Coal,Operational,2010,Hai Phong,600
Hai Phong 2,Coal,Operational,2014,Hai Phong,600
Nghi Son 1,Coal,Operational,2013,Thanh Hoa,600
Nghi Son 2,Coal,Operational,2022,Thanh Hoa,1200
Vung Ang 1,Coal,Operational,2014,Ha Tinh,1200
Vung Ang 2,Coal,Under Construction,2026 (planned),Ha Tinh,1200
Formosa Ha Tinh (captive),Coal,Operational,2015,Ha Tinh,650
Vinh Tan 1,Coal,Operational,2018,Binh Thuan,1200
Vinh Tan 2,Coal,Operational,2014,Binh Thuan,1244
Vinh Tan 3,Coal,Cancelled/Suspended,N/A,Binh Thuan,1980
Vinh Tan 4,Coal,Operational,2017,Binh Thuan,1200
Vinh Tan 4 MR (expansion),Coal,Operational,2019,Binh Thuan,600
Duyen Hai 1,Coal,Operational,2016,Tra Vinh,1245
Duyen Hai 2,Coal,Operational,2021,Tra Vinh,1200
Duyen Hai 3,Coal,Operational,2017,Tra Vinh,1245
Duyen Hai 3 MR (expansion),Coal,Operational,2019,Tra Vinh,688
Long Phu 1,Coal,Under Construction,2025-2026 (planned),Soc Trang,1200
Long Phu 2,Coal,Cancelled/Suspended,N/A,Soc Trang,1320
Song Hau 1,Coal,Operational,2022,Hau Giang,1200
Song Hau 2,Coal,Cancelled/Suspended,N/A,Hau Giang,2000
Thai Binh 1,Coal,Operational,2018,Thai Binh,600
Thai Binh 2,Coal,Operational,2022,Thai Binh,600
Mong Duong 1,Coal,Operational,2015,Quang Ninh,1080
Mong Duong 2,Coal,Operational,2015,Quang Ninh,1200
Van Phong 1,Coal,Under Construction,2026 (planned),Khanh Hoa,1320
Cong Thanh,Coal,Operational,2016,Thanh Hoa,600
BOT Hai Duong (Jaks),Coal,Operational,2021,Hai Duong,1200
Nam Dinh 1,Coal,Cancelled/Suspended (PDP8),N/A,Nam Dinh,1200
Quang Tri,Coal,Cancelled/Suspended (PDP8),N/A,Quang Tri,1320
An Khanh - Bac Giang,Coal,Operational,2017,Bac Giang,650
Thang Long,Coal,Operational,2018,Quang Ninh,600
Cam Pha 1 & 2,Coal,Operational,2010-2014,Quang Ninh,670
Ba Ria,Local Natural Gas,Operational,2001,Ba Ria - Vung Tau,389
Phu My 1,Local Natural Gas,Operational,2002,Ba Ria - Vung Tau,1090
Phu My 2.1,Local Natural Gas,Operational,2002,Ba Ria - Vung Tau,440
Phu My 2.1 MR,Local Natural Gas,Operational,2005,Ba Ria - Vung Tau,436
Phu My 2.2,Local Natural Gas,Operational,2005,Ba Ria - Vung Tau,733
Phu My 3,Local Natural Gas,Operational,2004,Ba Ria - Vung Tau,740
Phu My 4,Local Natural Gas,Operational,2004,Ba Ria - Vung Tau,468
Thu Duc,Local Natural Gas,Operational,1997,Ho Chi Minh City,128
Can Tho 1 (Tra Noc),Local Natural Gas,Operational,2002,Can Tho,150
Can Tho 2,Local Natural Gas,Operational,2015,Can Tho,750
Ca Mau 1,Local Natural Gas,Operational,2008,Ca Mau,750
Ca Mau 2,Local Natural Gas,Operational,2009,Ca Mau,750
Nhon Trach 1,Local Natural Gas,Operational,2009,Dong Nai,450
Nhon Trach 2,Local Natural Gas,Operational,2011,Dong Nai,750
Nhon Trach 3,Imported LNG,Under Construction,2025 (planned),Dong Nai,750
Nhon Trach 4,Imported LNG,Under Construction,2025-2026 (planned),Dong Nai,750
O Mon 1,Local Natural Gas,Operational,2009,Can Tho,660
O Mon 2,Local Natural Gas / Imported LNG,Planned,2026-2027 (planned),Can Tho,750
O Mon 3,Local Natural Gas / Imported LNG,Planned,2027 (planned),Can Tho,750
O Mon 4,Local Natural Gas / Imported LNG,Planned,2027-2028 (planned),Can Tho,750
Hiep Phuoc,Local Natural Gas,Operational,2001,Ho Chi Minh City,375
Son My 1,Imported LNG,Planned,2027 (planned),Binh Thuan,2250
Son My 2,Imported LNG,Planned,2027-2028 (planned),Binh Thuan,2250
Bac Lieu LNG,Imported LNG,Planned,2027-2028 (planned),Bac Lieu,3200
Long Son LNG (Ba Ria),Imported LNG,Planned,2028 (planned),Ba Ria - Vung Tau,1500
Hai Lang LNG,Imported LNG,Planned,2028 (planned),Quang Tri,1500
Ca Na LNG,Imported LNG,Planned,2027 (planned),Ninh Thuan,1500
Quang Ninh LNG,Imported LNG,Planned,2028-2029 (planned),Quang Ninh,1500
Thai Binh LNG (Chan Mong),Imported LNG,Planned,2027-2028 (planned),Thai Binh,750
My Giang (Khanh Hoa),Imported LNG,Planned,2028-2029 (planned),Khanh Hoa,1500
Nghi Son LNG,Imported LNG,Planned,2030 (planned),Thanh Hoa,1500
Long An LNG,Imported LNG,Planned,2028-2029 (planned),Long An,1500
