name,fuel,status,cod,province,capacity_mwe
Mong Duong 1,Coal,Operational,2012,Quang Ninh,1080
Mong Duong 2,Coal,Operational,2015,Quang Ninh,1240
Hai Phong 1,Coal,Operational,2006,Hai Phong,600
Hai Phong 2,Coal,Operational,2010,Hai Phong,600
Hai Phong 3,Coal,Operational,2016,Hai Phong,1200
Thai Binh 1,Coal,Operational,2012,Thai Binh,600
Thai Binh 2,Coal,Operational,2021,Thai Binh,1200
Nghi Son 1,Coal,Operational,2018,Thanh Hoa,600
Nghi Son 2,Coal,Operational,2019,Thanh Hoa,600
Vung Ang 1,Coal,Operational,2016,Ha Tinh,1200
Duyen Hai 1,Coal,Operational,2015,Tra Vinh,1200
Duyen Hai 3,Coal,Operational,2016,Tra Vinh,1200
Quang Ninh 1,Coal,Operational,2005,Quang Ninh,300
Quang Ninh 2,Coal,Operational,2008,Quang Ninh,300
Quang Ninh 3,Coal,Operational,2012,Quang Ninh,600
Quang Ninh 4,Coal,Operational,2014,Quang Ninh,600
Uong Bi 1,Coal,Operational,1963,Quang Ninh,150
Uong Bi 2,Coal,Operational,1971,Quang Ninh,155
Na Duong 1,Coal,Operational,2007,Lang Son,110
Na Duong 2,Coal,Operational,2012,Lang Son,110
Nhi Phat,Coal,Operational,1974,Hanoi,100
Song Hau 1,Coal,Under Construction,2024 (Planned),Hau Giang,1000
Phu My 2.1,Local Natural Gas,Operational,2004,Ba Ria - Vung Tau,465
Phu My 2.2,Local Natural Gas,Operational,2005,Ba Ria - Vung Tau,465
Phu My 3,Local Natural Gas,Operational,2004,Ba Ria - Vung Tau,450
Phu My 4,Local Natural Gas,Operational,2006,Ba Ria - Vung Tau,450
Phu My 6,Local Natural Gas,Operational,2005,Ba Ria - Vung Tau,450
Ba Ria,Local Natural Gas,Operational,1993,Ba Ria - Vung Tau,411
Thu Duc,Local Natural Gas,Operational,1995,Ho Chi Minh City,300
Ca Mau 1,Local Natural Gas,Operational,2006,Ca Mau,750
Ca Mau 2,Local Natural Gas,Operational,2007,Ca Mau,750
Nhon Trach 1,Local Natural Gas,Operational,2007,Dong Nai,450
Nhon Trach 2,Local Natural Gas,Operational,2007,Dong Nai,450
O Mon 1,Local Natural Gas,Operational,2010,Can Tho,130
O Mon 2,Local Natural Gas,Operational,2011,Can Tho,130
Tam Hung,Local Natural Gas,Operational,2000,Ba Ria - Vung Tau,150
Tu Khop,Local Natural Gas,Operational,2002,Ba Ria - Vung Tau,150
LNG Thi Vai,Imported LNG,Under Construction,2024 (Planned),Ba Ria - Vung Tau,1500
LNG Nhon Trach 3,Imported LNG,Under Construction,2024 (Planned),Dong Nai,750
LNG Nhon Trach 4,Imported LNG,Under Construction,2024 (Planned),Dong Nai,750
LNG Hai Phong,Imported LNG,Planned,2026 (Planned),Hai Phong,1500
LNG Quang Ninh,Imported LNG,Planned,2026 (Planned),Quang Ninh,1500
