name,fuel,status,cod,province,capacity_mwe
Phả Lại 1,Coal,Completed,2001-05-23,Bắc Ninh,1306
Phả Lại 2,Coal,Completed,2005-06-29,Bắc Ninh,620
Phả Lại 3,Coal,Completed,2017-04-15,Bắc Ninh,800
Thái Bình 1,Coal,Completed,2013-05-18,Thái Bình,1700
Quảng Trị 1,Coal,Completed,2006-12-28,Quảng Trị,240
Quảng Trị 2,Coal,Completed,2018-10-30,Quảng Trị,600
Than Uyên 1,Coal,Completed,2011-08-13,Lào Cai,300
Ninh Bình 1,Coal,Completed,2015-10-29,Ninh Bình,1650
Ninh Bình 2,Coal,Completed,2017-11-12,Ninh Bình,880
Ninh Bình 3,Coal,Completed,2020-06-29,Ninh Bình,1060
Ninh Bình 4,Coal,Completed,2020-05-15,Ninh Bình,1380
Ninh Hải 1,Coal,Completed,2024-06-15,Thanh Hóa,1440
Hai Duong 1,Coal,Completed,2006-07-21,Hai Duong,470
Hung Yen 1,Coal,Completed,2011-01-25,Hung Yen,775
Hung Yen 2,Coal,Completed,2020-05-25,Hung Yen,1100
Vung Ang 1,Coal,Completed,2019-04-23,Quảng Nam,500
Vung Ang 2,Coal,Under Construction,Expected 2027,Quảng Nam,765
Nam Long 1,Local Natural Gas,Completed,2014-02-21,Bà Rịa-Vũng Tàu,800
Nam Long 2,Local Natural Gas,Under Construction,Expected 2026,Bà Rịa-Vũng Tàu,800
Long An 1,Local Natural Gas,Completed,2024,Long An,1200
Long An 2,Local Natural Gas,Planned,Planned,Long An,800
Long Sơn 1,Imported LNG,Completed,2024,Long An,1330
Dung Quat 1,Imported LNG,Planned,Planned,Quảng Ngãi,500
Dung Quat 2,Imported LNG,Delayed,Delayed,Quảng Ngãi,1000
Dung Quat 3,Imported LNG,Pending Review,Planned Quoting 2028-2030,Quảng Ngãi,1000
Fong Lai 1,Coal,Completed,2020-05-20,Bà Rịa-Vũng Tàu,633
Long Thanh 1,Imported LNG,Under Construction,Planned 2026,Long An,785
Long Thanh 2,Imported LNG,Under Construction,Planned 2028,Long An,600
Phú Quốc,Imported LNG,Completed,2021-06-01,Kiên Giang,100
Phú Quốc 2,Imported LNG,Under Construction,Expected 2026,Kiên Giang,350
Tuy Hòa,Imported LNG,Completed,2020-09-28,Phú Yên,500
Tuy Hòa 2,Imported LNG,Planned,Planned,Phú Yên,500
Formosa 1,Local Gas,Completed,2019-11-23,Bà Rịa-Vũng Tàu,260
Formosa 2,Local Gas,Under Construction,Planned 2027,Bà Rịa-Vũng Tàu,260
Hai Phong 1,Coal,Completed,2008-06-10,Hai Phong,720
Hai Phong 2,Coal,Completed,2014-11-14,Hai Phong,725
Haiphong 3,Coal,Completed,2010-12-28,Hai Phong,850
Hưng Yên,Coal,Completed,2020-06-15,Hưng Yên,600
Hưng Yên 2,Coal,Completed,2023-08-10,Hưng Yên,600
