name,fuel,status,cod,province,capacity_mwe
Pha Lai 2,Coal,Observe,2016,Hung Yen,1
Duyen Hai 4,Coal,Observe,2021,Tra Vinh,1
Son Da 3,Coal,Under Construction,2024-2026,Lai Chau,1
Hai Vang,Coal,Observe,2019,Hai Phong,1
Ninh Thuan 1,Coal,Observe,2012,Ninh Thuan,1
Ninh Thuan 2,Coal,Observe,2010,Ninh Thuan,1
Mo Rai,Coal,Observe,2014,Quang Nam,1
Song Hinh,Coal,Observe,2016,Quang Ngai,1
Duyen Hai 2,Coal,Observe,2014,Tra Vinh,1
Duyen Hai 1,Coal,Observe,2020,Tra Vinh,1
Duyen Hai 3,Coal,Observe,2019,Tra Vinh,1
Nhon Trach 4,Coal,Observe,2020,Dong Nai,1
Ninh Thuan 3,Coal,Under Construction,2026,Ninh Thuan,2
Vinh Tan 3,Coal,Observe,2020,Binh Dinh,1
Son Da 4,Coal,Planned,2029+,Lai Chau,1
Long Phu 1,Coal,Planned,2028+,Soc Trang,1
Long Phu 2,Coal,Planned,2030+,Soc Trang,1
Dung Quat 2,LNG,Observe,2021,Quang Ngai,1
Dung Quat 1,LNG,Observe,2019,Quang Ngai,1
Dung Quat 4,LNG,Planned,2030,Quang Ngai,1
Dung Quat 3,LNG,Planned,2030,Quang Ngai,1
Hon Ong 1,LNG,Under Construction,2026+,Ca Mau,1
Hon Ong 2,LNG,Under Construction,2028+,Ca Mau,1
Nha Be,LNG,Observe,2020,Ho Chi Minh City,580
Pha Rang,LNG,Observe,2014,Binh Thuan,320
Nghi Son,LNG,Observe,2006,Thanh Hoa,1
Song Hinh 2,Coal,Planned,2026+,Quang Ngai,1
Vung Ang 1,Coal,Under Construction,2024+,Ha Tinh,1
Vinh Tan 4,Coal,Under Construction,2026,Binh Dinh,1
Dong Nai 1,Coal,Under Construction,2026,Dong Nai,3
Pha Lai 1,Coal,Observe,2017,Hung Yen,300
Thang Long,Coal,Observe,2016,Hung Yen,350
Long An 1,Local Gas,Observe,2003,Long An,750
Tinh Bien,Local Gas,Observe,2018,An Giang,500
Tra Vinh 1,Local Gas,Observe,2020,Tra Vinh,700
Phu My 1,Local Gas,Observe,2001,Ba Ria-Vung Tau,750
Phu My 2,Local Gas,Observe,2009,Ba Ria-Vung Tau,1
Phu My 3,Local Gas,Observe,2010,Ba Ria-Vung Tau,1
Phu My 4,Local Gas,Observe,2017,Ba Ria-Vung Tau,800
Long An 2,Local Gas,Observe,2024,Long An,720
Phu Quoc,LNG,Planned,2030+,Kien Giang,1
Song Binh,LNG,Planned,2026+,Thua Thien Hue,1
Voithai,Coal,Observe,2011,Ha Tinh,300
Vinh Tan 4B,Coal,Planned,2029+,Binh Dinh,1
