name,fuel,status,cod,province,capacity_mwe
Duyen Hai 1,coal,operational,2015,Tra Vinh,600
Duyen Hai 2,coal,operational,2016,Tra Vinh,600
Duyen Hai 3,coal,operational,2018,Tra Vinh,660
Long Son LNG Phase 1,imported LNG,under construction,2026,Ba Ria-Vung Tau,1500
Nhon Trach 1,local natural gas,operational,2008,Dong Nai,450
Nhon Trach 2,local natural gas,operational,2011,Dong Nai,750
Nui Beo,coal,operational,2015,Quang Ninh,600
Pha Lai 2,coal,operational,2015,Hai Duong,600
Phu My 1,local natural gas,operational,1999,Ba Ria-Vung Tau,390
Phu My 2.1,local natural gas,operational,2005,Ba Ria-Vung Tau,710
Phu My 2.2,local natural gas,operational,2010,Ba Ria-Vung Tau,380
Phu My 3,local natural gas,operational,2010,Ba Ria-Vung Tau,1200
Phu My 4,local natural gas,operational,2013,Ba Ria-Vung Tau,390
Son My LNG,imported LNG,planned,2027,Khanh Hoa,1200
Song Hau 1,coal,operational,2019,Hau Giang,1200
Thai Binh 1,coal,under construction,2025,Thai Binh,1200
Vinh Tan 1,coal,operational,2014,Binh Thuan,600
Vinh Tan 2,coal,operational,2015,Binh Thuan,600
Vinh Tan 3,coal,operational,2018,Binh Thuan,600
Vinh Tan 4,coal,operational,2018,Binh Thuan,1200
Vung Ang 1,coal,operational,2015,Ha Tinh,600
