name,fuel,status,cod,province,capacity_mwe
Nam Dinh 1 Thermal Complex,Coal,Commercial,,Ninh Binh,840
Nam Dinh 2 Thermal Power Plant,Coal,Commercial,,Ninh Binh,2560
Nhon My I Thermal Power Plant,Coal,Commercial,,Binh Thuan,2640
Nhon My II Thermal Power Plant,Coal,Commercial,,Binh Thuan,2200
Pham Cong Tac Power Plant,Coal,Commercial,,Tien Giang,120
Uong Bi Thermal Power Plant,Coal,Under Construction,,Hai Duong,1400
Cau Bo Thermal Power Plant,Coal,Commercial,,Quang Ninh,600
Vung Dang 1 & 2 Thermal Power Plant,Coal,Under Construction,,Quang Nam,2640
Ca Mau 1 Thermal Power Plant,Local Natural Gas,Commercial,,Ca Mau,230
Ca Mau 2 Thermal Power Plant,Coal,Commercial,,Ca Mau,800
Cu Long I-II-III Power Plant,Local Natural Gas,Commercial,,Soc Trang,234
Phu My Power Plant (Units 1-3),Imported LNG/Local Gas,Commercial,,Ba Ria - Vung Tau,830
Phu My Power Plant (Units 4),Imported LNG,Commercial,,Ba Ria - Vung Tau,600
Phu My Power Plant (Units 5),Imported LNG,Commercial,,Ba Ria - Vung Tau,600
Phu My Power Plant (Units 6),Imported LNG,Commercial,,Ba Ria - Vung Tau,600
Phu My Power Plant (Units 7-8),Imported LNG,Commercial,,Ba Ria - Vung Tau,1200
Dung Quat 1 (LNG),Imported LNG,Commercial,,Quang Ngai,600
Dung Quat II (LNG),Imported LNG,Commercial,,Quang Ngai,600
Quang Nam 1 Thermal Power Plant,Coal,Commercial,,Quang Nam,150
Quang Nam 2 Thermal Power Plant,Coal,Commercial,,Quang Nam,150
Long Son Thermal Power Plant (Bac Son),Local Natural Gas,Commercial,,Thua Thien - Hue,160
My Dinh 1 Power Plant,Coal,Commercial,,Hanoi,140
My Dinh 2 Power Plant,Local Natural Gas,Commercial,,Hanoi,180
My Dinh 3 Power Plant,Coal,Commercial,,Hanoi,820
Nong Co Thermal Power Plant,Coal,Under Construction,,Nam Dinh,500
Hiep Phuoc Power Plant,Local Natural Gas,Commercial,,Can Tho,153
Phu An Power Plant,Coal,Commercial,,Nghe An,660
Thai Ngan 1 Power Plant,Coal,Commercial,,Thai Binh,660
Thai Ngan 2 Power Plant,Coal,Planned,,Thai Binh,660
Ninh Thuan Power Plant,Coal,Under Construction,,Ninh Thuan,150
Quang Nang Thermal Power Plant,Coal,Commercial,,Quang Nam,220
