name,fuel,status,cod,province,capacity_mwe
Dung Quat 1,LNG/Coal,Operational,2018-2019,Quang Nam,500
Phu My 1,Imported LNG,Operational,2020-2021,Binh Thuan,400
Ninh Thuan 1,Coal,Operational,2012-2013,Ninh Thuan,315
Hien Thuan 1,Coal,Operational,2013-2014,Hoai Duong/Que Nam,876
Tam Son 2,Coal,Planned,2026+,Que Nam,1200
Binh Thuan 1,Coal,Operational,2011-2012,Binh Thuan,620
Phat Yen 1,Coal,Operational,2011-2012,Ninh Thuan/Que Nam,1365
Ninh Thuan 2,Coal,Under Construction,2024-2025,Ninh Thuan,670
Tay Son 2,Coal,Planned,2025+,Que Nam,1500
Phu My 2,Imported LNG,Under Construction,2025+,Binh Thuan,440
Dung Quat 2,Imported LNG,Under Construction,2025+,Quan Ngai/Binh Thuan,440
Hoang Hoa 2,Coal,Operational,2008-2012,Hoai Duc/Tay Bep,600
