name,fuel,status,cod,province,capacity_mwe
Vinh Tan 1 Coal Power Plant,coal,operational,2014,Vinh Tan,1200
Vinh Tan 2 Coal Power Plant,coal,operational,2015,Vinh Tan,1200
Vinh Tan 3 Coal Power Plant,coal,operational,2017,Vinh Tan,1980
Vinh Tan 4 Coal Power Plant,coal,operational,2018,Vinh Tan,1980
Long Phu 1 Coal Power Plant,coal,operational,2010,Vinh Long,2150
Long Phu 2 Coal Power Plant,coal,under construction,2024(Vietnamese government planning,delayed),0
Dong Bac Coal Power Plant,coal,operational,1985,Hai Phong,520
Quang Tranh 1 Coal Power Plant,coal,operational,2012,Ha Tinh,1200
Quang Tranh 2 Coal Power Plant,coal,operational,2014,Ha Tinh,1200
Ninh Binh 1 Coal Power Plant,coal,operational,2015,Ninh Binh,1200
Ninh Binh 2 Coal Power Plant,coal,operational,2017,Ninh Binh,1200
Son My 1 Coal Power Plant,coal,operational,1993,Quang Ngai,210
Son My 2 Coal Power Plant,coal,operational,2011/2013,Quang Ngai,150
Phu My 2.2 Coal Power Plant,coal,operational,1998,Ba Ria-Vung Tau,600
Phu My 3 Coal Power Plant,coal,operational,2001,Ba Ria-Vung Tau,750
Phu My 4 Coal Power Plant,coal,operational,2003,Ba Ria-Vung Tau,750
Dau Tieng Gas Power Plant,local natural gas,operational,2013/Tay Ninh,1500,0
Ca Mau Gas Power Plant,local natural gas,operational,2013/Ca Mau/1500,,0
Phu My Gas Power Plant,local natural gas,operational/1995,Ba Ria-Vung Tau/600,,0
My Thuan Gas Power Plant,local natural gas,operational/1999,Tien Giang/400,,0
Bac Lieu LNG Power Plant,imported LNG,under construction,2024(Bac Lieu,delayed),0
Nha Trang LNG Power Plant,imported LNG,under construction,2024/Khanh Hoa,1500,0
Dung Quat LNG Power Plant,imported LNG,under construction,2024/Quang Ngai/1500,,0
Vung Ang 1 LNG Power Plant,imported LNG,under construction,2025/Ha Tinh/2000,,0
Vung Ang 2 LNG Power Plant,imported LNG,planned,unknown/Ha Tinh/2000,,0
