name,fuel,status,cod,province,capacity_mwe
Duyen Hai 1 Coal Power Plant,Coal,Operational,2012,Vinh Long,1200
Duyen Hai 2 Coal Power Plant,Coal,Operational,2014,Vinh Long,1200
Duyen Hai 3 Coal Power Plant,Coal,Operational,2016,Vinh Long,1200
Ninh Thuan 1 Coal Power Plant,Coal,Operational,2012,Ninh Thuan,1200
Ninh Thuan 2 Coal Power Plant,Coal,Operational,2014,Ninh Thuan,1200
Vinh Tan 1 Coal Power Plant,Coal,Operational,2014,Binh Thuan,1200
Vinh Tan 2 Coal Power Plant,Coal,Operational,2016,Binh Thuan,1200
Vinh Tan 3 Coal Power Plant,Coal,Operational,2017,Binh Thuan,1200
Song Hau 1 Coal Power Plant,Coal,Operational,2015,Hau Giang,1200
Song Hau 2 Coal Power Plant,Coal,Operational,2018,Hau Giang,1200
Phu My 3 Coal Power Plant,Coal,Operational,2013,Ba Ria-Vung Tau,1200
Phu My 4 Coal Power Plant,Coal,Operational,2016,Ba Ria-Vung Tau,1200
Phu My 5 Coal Power Plant,Coal,Operational,2019,Ba Ria-Vung Tau,1200
Mong Duong 1 Coal Power Plant,Coal,Operational,2013,Quang Ninh,1700
Mong Duong 2 Coal Power Plant,Coal,Operational,2015,Quang Ninh,1700
Mong Duong 3 Coal Power Plant,Coal,Operational,2018,Quang Ninh,1700
Mong Duong 4 Coal Power Plant,Coal,Under Construction,2025,Quang Ninh,1600
Vung Ang 1 Coal Power Plant,Coal,Operational,2014,Ha Tinh,1200
Vung Ang 2 Coal Power Plant,Coal,Operational,2016,Ha Tinh,1200
Vung Ang 3 Coal Power Plant,Coal,Operational,2018,Ha Tinh,1200
Long Phu 1 Coal Power Plant,Coal,Operational,2010,Ba Ria-Vung Tau,1000
Long Phu 2 Coal Power Plant,Coal,Operational,2015,Ba Ria-Vung Tau,1200
Long Phu 3 Coal Power Plant,Coal,Under Construction,2024,Ba Ria-Vung Tau,1400
Phong Dien Coal Power Plant,Coal,Operational,2010,Thua Thien-Hue,1200
Phong Dien Coal Power Plant Extension,Coal,Operational,2015,Thua Thien-Hue,1200
Nha Trang Coal Power Plant,Coal,Operational,2010/Khanh Hoa,600,0
Cam Pha Coal Power Plant,Coal,Operational,2011,Quang Ninh,600
Nghi Son 1 Natural Gas Power Plant,Local Natural Gas,Operational,2013/Thanh Hoa,1200,0
Nghi Son 2 Natural Gas Power Plant,Local Natural Gas,Operational,2015/Thanh Hoa/2200,,0
Son My 1 Natural Gas Power Plant,Imported LNG,Operational,2013/Nha Trang/715,,0
Son My 2 Natural Gas Power Plant,Imported LNG,Operational,2015/Nha Trang/715,,0
An Khanh Natural Gas Power Plant,Imported LNG,Operational,2013/Ba Ria-Vung Tau/1000,,0
Phu Khanh Natural Gas Power Plant,Imported LNG,Operational,2014/Binh Dinh/750,,0
Phu My Natural Gas Power Plant,Imported LNG,Operational,2015/Ba Ria-Vung Tau/355,,0
Ha Long Natural Gas Power Plant,Imported LNG,Under Construction,2024/Quang Ninh/1200,,0
Vinh Tan 4 Coal Power Plant,Coal,Under Construction,2027/Binh Thuan/1200,,0
Vinh Tan 5 Coal Power Plant,Coal,Under Construction,2027/Binh Thuan/1200,,0
