name,fuel,status,cod,province,capacity_mwe
Phu My 1-4,Local Natural Gas,Operating,Various,Ba Ria-Vung Tau,3000
Nhon Trach 1,Local Natural Gas,Operating,2005,Dong Nai,750
Nhon Trach 2,Local Natural Gas,Operating,2010,Dong Nai,880
Ca Mau 1 & 2,Local Natural Gas,Operating,2008,Ca Mau,1500
Vung Ang 1,Coal,Operating,2013,Ha Tinh,1200
Nghi Son 2,Coal,Operating,2018,Thanh Hoa,1200
Mong Duong 2,Coal,Operating,2019,Quang Ninh,1200
Duyen Hai 1,Coal,Operating,2014,Bac Lieu,720
Duyen Hai 2,Coal,Operating,2017,Bac Lieu,1200
Vinh Nghia,Coal,Operating,2011,Nghe An,600
Tram Hau 1,Local Natural Gas,Operating,2014,Hau Giang,550
Nhon Trach 3 & 4,Imported LNG,Under Construction,2025 (Planned),Dong Nai,2250
LNG Binh Thuan,Imported LNG,Planned,2030 (Planned),Binh Thuan,2250
LNG Quang Ninh,Imported LNG,Planned,2030 (Planned),Quang Ninh,1500
LNG Long An,Imported LNG,Planned,2030 (Planned),Long An,1500
Tuyen Quang,Coal,Planned,2026 (Planned),Tuyen Quang,600
Dong Nai 2,Local Natural Gas,Planned,2027 (Planned),Dong Nai,600
