name,fuel,status,cod,province,capacity_mwe
Vinh Tan 1,Coal,Operational,2015,Binh Thuan,1245
Vinh Tan 2,Coal,Operational,2014,Binh Thuan,1244
Vinh Tan 4,Coal,Operational,2018,Binh Thuan,1200
Vinh Tan 4 Extension,Coal,Under Construction,2025,Binh Thuan,600
Duyen Hai 1,Coal,Operational,2015,Tra Vinh,1245
Duyen Hai 2,Coal,Operational,2015,Tra Vinh,1245
Duyen Hai 3,Coal,Operational,2020,Tra Vinh,1245
Duyen Hai 3 Extension,Coal,Under Construction,2026,Tra Vinh,600
Mong Duong 1,Coal,Operational,2015,Quang Ninh,1080
Mong Duong 2,Coal,Operational,2015,Quang Ninh,1240
Hai Phong 1,Coal,Operational,2011,Haiphong,600
Hai Phong 2,Coal,Operational,2014,Haiphong,1200
Nghi Son 1,Coal,Operational,2013,Thanh Hoa,600
Nghi Son 2,Coal,Operational,2020,Thanh Hoa,1200
Quang Ninh 1,Coal,Operational,2012,Quang Ninh,600
Quang Ninh 2,Coal,Operational,2014,Quang Ninh,1200
Song Hau 1,Coal,Operational,2015,Hau Giang,1200
Song Hau 2,Coal,Under Construction,2025,Hau Giang,1200
Van Phong 1,Coal,Under Construction,2024,Khanh Hoa,1320
BOT Thang Long,Coal,Operational,2011,Quang Ninh,600
Formosa Ha Tinh,Coal,Operational,2017,Ha Tinh,1200
Soc Son,Coal,Planned,2028,Hanoi,1200
Quang Trach 1,Coal,Under Construction,2025,Quang Binh,1200
Quang Trach 2,Coal,Planned,2027,Quang Binh,1200
Long Phu 1,Coal,Under Construction,2025,Soc Trang,1200
Long Phu 2,Coal,Planned,2028,Soc Trang,1200
Long Phu 3,Coal,Planned,2030,Soc Trang,1200
O Mon 1,Local Natural Gas,Operational,2010,Can Tho,330
O Mon 2,Local Natural Gas,Operational,2014,Can Tho,750
O Mon 3,Local Natural Gas,Planned,2026,Can Tho,750
O Mon 4,Local Natural Gas,Planned,2027,Can Tho,750
Ca Mau 1,Local Natural Gas,Operational,2008,Ca Mau,750
Ca Mau 2,Local Natural Gas,Operational,2010,Ca Mau,750
Nhon Trach 1,Local Natural Gas,Operational,2008,Dong Nai,450
Nhon Trach 2,Local Natural Gas,Operational,2011,Dong Nai,750
Nhon Trach 3 & 4,Imported LNG,Under Construction,2024,Dong Nai,1624
Son My 1,Imported LNG,Under Construction,2026,Binh Thuan,2250
Son My 2,Imported LNG,Planned,2027,Binh Thuan,2250
Bac Lieu LNG,Imported LNG,Under Construction,2024,Bac Lieu,3200
Thi Vai LNG,Imported LNG,Planned,2026,Ba Ria - Vung Tau,3000
Hai Linh LNG,Imported LNG,Planned,2027,Quang Tri,1500
