name,fuel,status,cod,province,capacity_mwe
Vinh Tan 1,Coal,Operational,2011,Binh Thuan,750
Vinh Tan 4,Coal,Operational,2015,Binh Thuan,750
Quang Ninh,Coal,Operational,2014,Quang Ninh,1200
Tra Vinh 1,Coal,Operational,2014,Tra Vinh,900
Nghi Son 1,Coal,Operational,2016,Thanh Hoa,1200
Phu My 1,Local Natural Gas,Operational,2006,Ba Ria-Vung Tau,450
Phu My 2,Local Natural Gas,Operational,2012,Ba Ria-Vung Tau,450
Phu My 3,Local Natural Gas,Operational,2014,Ba Ria-Vung Tau,450
Phu My 4,Local Natural Gas,Operational,2018,Ba Ria-Vung Tau,450
Thi Vai,Local Natural Gas,Operational,2020,Ba Ria-Vung Tau,1500
Phuc Yen,Coal,Operational,2014,Vinh Phuc,600
Bac Giang,Coal,Operational,2014,Bac Giang,300
LNG Bac Lieu,Imported LNG,Planned,2026,Bac Lieu,1500
LNG Tra Vinh,Imported LNG,Planned,2027,Tra Vinh,1500
