name,fuel,status,cod,province,capacity_mwe
Phu My 1,Local Natural Gas,Operational,1996,Ba Ria-Vung Tau,1000
Phu My 2,Local Natural Gas,Operational,2001,Ba Ria-Vung Tau,1000
Phu My 3,Local Natural Gas,Operational,2004,Ba Ria-Vung Tau,1000
Phu My 4,Local Natural Gas,Operational,2011,Ba Ria-Vung Tau,1200
Phu My 5,Local Natural Gas,Operational,2016,Ba Ria-Vung Tau,1000
Phu My 6,Local Natural Gas,Operational,2021,Ba Ria-Vung Tau,1000
Vinh Tan 1,Coal,Operational,2011,Binh Thuong,1200
Vinh Tan 2,Coal,Operational,2015,Binh Thuong,1200
Ninh Thuan 1,Coal,Operational,2017,Ninh Thuan,1200
Ninh Thuan 2,Coal,Operational,2020,Ninh Thuan,1200
Uong Bi 2,Coal,Operational,2015,Quang Ninh,1200
Nghi Son 1,Coal,Operational,2017,Thanh Hoa,1200
Vung Ang 1,Coal,Operational,2018,Quang Ngai,1200
Vung Ang 2,Coal,Operational,2021,Quang Ngai,1200
Nam Dinh 1,Local Natural Gas,Operational,2008,Nam Dinh,1000
Nam Dinh 2,Local Natural Gas,Operational,2012,Nam Dinh,1000
Nam Dinh 3,Imported LNG,Operational,2022,Nam Dinh,1000
Bac Lieu 1,Local Natural Gas,Operational,2018,Bac Lieu,1000
Thuan An,Local Natural Gas,Operational,2007,Binh Duong,600
Tan Mai,Local Natural Gas,Operational,2009,Ca Mau,600
Cuu Long,Local Natural Gas,Operational,2010,Bac Lieu,600
Dung Quat LNG,Imported LNG,Operational,2023,Quang Ngai,400
Can Gio 1,Coal,Suspended,Planned 2025,Ho Chi Minh City,1200
Thang Long,Imported LNG,Under Construction,Planned 2025,Hai Phong,1000
Nam Dinh 4,Imported LNG,Under Construction,Planned 2026,Nam Dinh,1000
