name,fuel,status,cod,province,capacity_mwe
Vinh Tan 4 Extension,Coal,Operational,2022-12-30,Binh Thuan,600
Vinh Tan 3,Coal,Under Construction,2024-12-31,Binh Thuan,600
Vinh Tan 3 Expansion,Coal,Planned,,Binh Thuan,600
Huong Ly,Local Natural Gas,Operational,2022-06-30,Binh Thuan,140
Phu My 1,Local Natural Gas,Operational,,Binh Thuan,765
Phu My 2,Local Natural Gas,Operational,,Binh Thuan,765
Phu My 2 Extension,Local Natural Gas,Operational,,Binh Thuan,450
Phu My 3,Local Natural Gas,Operational,,Binh Thuan,720
Nhon Trach 1,Local Natural Gas,Operational,,Dong Nai,750
Nhon Trach 2,Local Natural Gas,Operational,,Dong Nai,750
Nhon Trach 3,Local Natural Gas,Under Construction,2025-03-31,Dong Nai,1200
Nhon Trach 4,Local Natural Gas,Planned,,Dong Nai,1200
Ba Ria,Local Natural Gas,Operational,,Ba Ria-Vung Tau,160
Mien Tay,Local Natural Gas,Operational,,Can Tho,200
O Mon 1,Local Natural Gas,Under Construction,2024-12-31,Can Tho,660
O Mon 2,Local Natural Gas,Planned,,Can Tho,750
O Mon 3,Local Natural Gas,Planned,,Can Tho,750
O Mon 4,Local Natural Gas,Planned,,Can Tho,750
Song Hau 1,Coal,Under Construction,2024-12-31,Hau Giang,1200
Long Phu 1,Coal,Under Construction,2024-12-31,Soc Trang,1200
Duyen Hai 1,Coal,Operational,2015-01-01,Tra Vinh,1400
Duyen Hai 2,Coal,Operational,2022-08-31,Tra Vinh,600
Duyen Hai 3,Coal,Operational,2016-07-06,Tra Vinh,600
Duyen Hai 3 Extension,Coal,Operational,2019-05-20,Tra Vinh,600
Hai Phong,Local Natural Gas,Operational,,Hai Phong,175
Hai Duong,Local Natural Gas,Operational,,Hai Duong,150
Quang Ninh,Local Natural Gas,Operational,,Quang Ninh,280
Thang Long,Coal,Operational,2015-01-01,Quang Ninh,660
Cam Pha 1,Coal,Operational,,Quang Ninh,150
Cam Pha 2,Coal,Operational,,Quang Ninh,300
Cam Pha 3,Coal,Operational,,Quang Ninh,300
Mong Duong 1,Coal,Operational,2015-01-01,Quang Ninh,550
Na Duong,Coal,Operational,,Lang Son,110
Cao Ngan,Coal,Operational,,Thai Nguyen,110
Uong Bi,Local Natural Gas,Operational,,Quang Ninh,100
Hoa Binh,Local Natural Gas,Operational,,Hoa Binh,50
Ninh Binh,Local Natural Gas,Operational,,Ninh Binh,450
Thac Ba,Local Natural Gas,Operational,,Yen Bai,100
Trang 1,Local Natural Gas,Operational,,Nghe An,110
Vung Ang 1,Coal,Operational,2014-01-01,Ha Tinh,1200
Vung Ang 2,Coal,Under Construction,2025-06-30,Ha Tinh,1200
Ho Chi Minh City LNG,Imported LNG,Under Construction,2027-12-31,Ho Chi Minh City,1500
Bac Lieu LNG,Imported LNG,Under Construction,2028-12-31,Bac Lieu,800
Kien Giang LNG,Imported LNG,Planned,,Kien Giang,1500
