name,fuel,status,cod,province,capacity_mwe
Mong Duong 1,Coal,Operational,2012,Quang Ninh,1080
Mong Duong 2,Coal,Operational,2015,Quang Ninh,5220
Quang Ninh 1,Coal,Operational,2012,Quang Ninh,600
Quang Ninh 2,Coal,Operational,2015,Quang Ninh,600
Quang Ninh 3,Coal,Operational,2017,Quang Ninh,600
Quang Ninh 4,Coal,Operational,2020,Quang Ninh,600
Hai Phong 1,Coal,Operational,2006,Hai Phong,600
Hai Phong 2,Coal,Operational,2009,Hai Phong,600
Hai Phong 3,Coal,Operational,2017,Hai Phong,1200
Uong Bi 1,Coal,Operational,2002,Quang Ninh,150
Uong Bi 2,Coal,Operational,2005,Quang Ninh,300
Uong Bi Extension,Coal,Operational,2013,Quang Ninh,395
Na Duong 1,Coal,Operational,2008,Lang Son,300
Na Duong 2,Coal,Operational,2014,Lang Son,600
Cao Ngan,Coal,Operational,2014,Thai Nguyen,600
Nhi Phat,Coal,Operational,2004,Vinh Phuc,600
Pha Lai 1,Coal,Operational,1997,Hai Duong,880
Pha Lai 2,Coal,Operational,2011,Hai Duong,600
Vinh Tan 1,Coal,Operational,2010,Binh Thuan,600
Vinh Tan 2,Coal,Operational,2014,Binh Thuan,1200
Vinh Tan 3,Coal,Operational,2017,Binh Thuan,1200
Vinh Tan 4,Coal,Operational,2018,Binh Thuan,1200
Vinh Tan 4 Extension,Coal,Operational,2020,Binh Thuan,600
Duyen Hai 1,Coal,Operational,2015,Tra Vinh,1200
Duyen Hai 3,Coal,Operational,2018,Tra Vinh,1240
Duyen Hai 3 Extension,Coal,Operational,2020,Tra Vinh,660
Nghi Son 1,Coal,Operational,2018,Thanh Hoa,600
Nghi Son 2,Coal,Operational,2019,Thanh Hoa,600
Vung Ang 1,Coal,Operational,2017,Ha Tinh,1200
Thai Binh 1,Coal,Operational,2011,Thai Binh,600
Thai Binh 2,Coal,Operational,2016,Thai Binh,600
Long Phu 1,Coal,Operational,2021,Soc Trang,1200
Song Hau 1,Coal,Under Construction,2025 (Planned),Hau Giang,1200
Quang Trach 1,Coal,Planned,2027 (Planned),Quang Binh,1200
Van Phong 1,Coal,Planned,2027 (Planned),Khanh Hoa,1320
Phu My 1,Natural Gas,Operational,2004,Ba Ria - Vung Tau,1240
Phu My 2.1,Natural Gas,Operational,2004,Ba Ria - Vung Tau,673
Phu My 2.2,Natural Gas,Operational,2005,Ba Ria - Vung Tau,673
Phu My 3,Natural Gas,Operational,2004,Ba Ria - Vung Tau,673
Phu My 4,Natural Gas,Operational,2006,Ba Ria - Vung Tau,673
Ba Ria,Natural Gas,Operational,1995,Ba Ria - Vung Tau,403
Thu Duc,Natural Gas,Operational,1998,Ho Chi Minh,336
Nhon Trach 1,Natural Gas,Operational,2007,Dong Nai,450
Nhon Trach 2,Natural Gas,Operational,2011,Dong Nai,750
Nhon Trach 3,Natural Gas,Under Construction,2025 (Planned),Dong Nai,1500
Ca Mau 1,Natural Gas,Operational,2007,Ca Mau,750
Ca Mau 2,Natural Gas,Operational,2008,Ca Mau,750
O Mon 1,Natural Gas,Operational,2013,Can Tho,670
O Mon 2,Natural Gas,Planned,2026 (Planned),Can Tho,670
Hiep Phuoc 1,Imported LNG,Under Construction,2026 (Planned),Ho Chi Minh,750
Hiep Phuoc 2,Imported LNG,Planned,2028 (Planned),Ho Chi Minh,750
Thi Vai,Imported LNG,Planned,2027 (Planned),Ba Ria - Vung Tau,1500
Dien Luc,Imported LNG,Planned,2027 (Planned),Nghe An,1500
Binh Dinh (Nhon Hoa),Imported LNG,Planned,2027 (Planned),Binh Dinh,1500
Nha Mat,Imported LNG,Planned,2028 (Planned),Ha Tinh,1500
Vung Ang 2,Imported LNG,Planned,2028 (Planned),Ha Tinh,1500
Quang Ninh LNG,Imported LNG,Planned,2028 (Planned),Quang Ninh,1500
Hai Phong LNG,Imported LNG,Planned,2028 (Planned),Hai Phong,1500
Long Son,Imported LNG,Planned,2028 (Planned),Tien Giang,1500
