name,fuel,status,cod,province,capacity_mwe
Uong Bi Thermal Power Plant,Coal,Operational,2001,Quang Ninh,869
Thai Nguyen Thermal Power Plant,Coal,Operational,2014,Thai Nguyen,1250
Thai Nguyen 1,Coal,Operational,2014,Thai Nguyen,650
Uong Bi 2,Coal,Suspended,N/A,Quang Ninh,880
Ca Mau Thermal Power Plant 1,Coal,Operational,2016,Ca Mau,445
Ca Mau Thermal Power Plant 2,LNG (Import),Planned,2025,Ca Mau,2000
Ca Mau Thermal Power Plant 2,Coal,Suspended,N/A,Ca Mau,2000
Thai Nguyen 2,Coal,Operational,2015,Thai Nguyen,600
Nghi Son Thermal Power Plant,Natural Gas (Local),Operational,2014,Thanh Hoa,1520
Dai Phuong Thermal Power Plant,Natural Gas (Local),Operational,2005,Ha Noi,368
Dai Nam Thermal Power Plant,Natural Gas (Local),Operational,2005,Hcm City,368
Long Phuoc 1 Thermal Power Plant,Natural Gas (Local),Operational,2016,Binh Duong,534
Long Phuoc 2 Thermal Power Plant,LNG (Import),Operational,2017,Binh Duong,750
Long Phuoc 3 Thermal Power Plant,LNG (Import),Planned,2025,Binh Duong,1000
Da Nang Thermal Power Plant,Natural Gas (Local),Operational,2005,Da Nang,350
Da Nang Thermal Power Plant 2,Natural Gas (Local),Operational,2005,Da Nang,350
Quy Nhon Thermal Power Plant,Natural Gas (Local),Operational,2012,Binh Dinh,568
Quy Nhon Thermal Power Plant 2,Natural Gas (Local),Planned,2025,Binh Dinh,500
Da Nang 3 Thermal Power Plant,Coal,Suspended,N/A,Da Nang,1100
Da Nang 4 Thermal Power Plant (Coal),Coal,Suspended,N/A,Da Nang,1570
Nam Dinh Thermal Power Plant,Coal,Operational,2020,Nam Dinh,1190
Thoi Binh Thermal Power Plant,Coal,Operational,2016,Ha Noid,738
Song Cong Thermal Power Plant,Natural Gas (Local),Operational,2007,Hai Duong,480
Song Cong 2 Thermal Power Plant,Coal/Coal,Operational,2010,Hai Duong,480
Ninh Binh Thermal Power Plant,Coal,Operational,2010,Ninh Binh,500
Binh Son Thermal Power Plant,Coal,Canceled,N/A,Quang Ngai,1000
Thai Bui Thermal Power Plant,Coal,Canceled,N/A,Yen Bai,1200
Long Son Thermal Power Plant,LNG (Import),Operational,2019,Lam Dong,450
Nam Hoi Thermal Power Plant,Coal,Operational,2017,Ba Ria,600
Ninh Binh 2 Thermal Power Plant,Coal,Planned,2024,Ninh Binh,500
Uong Bi 3,Coal,Canceled,N/A,Quang Ninh,890
Thoi Binh II,Coal,Canceled,N/A,Ha Long,730
Vung Ang 1,Coal,Operational,2013,Quang Binh,1000
Vung Ang 2,Coal,Suspended,N/A,Quang Binh,1000
