name,fuel,status,cod,province,capacity_mwe
Vinh Tan 1,coal,operating,,Binh Thuan,1200
Vinh Tan 2,coal,operating,,Binh Thuan,1200
Phu My 2.2,local natural gas,operating,,Ba Ria-Vung Tau,715
Nhon Trach 1,local natural gas,operating,,Dong Nai,750
Son My 1 LNG,imported LNG,under construction,,Binh Thuan,2250
Long An LNG,imported LNG,pre-construction,,Long An,1500
Mong Duong 2,coal,operating,,Quang Ninh,600
Duyen Hai 3,coal,operating,,Tra Vinh,1245
Ca Mau 1,local natural gas,operating,,Ca Mau,750
Quang Ninh 2,coal,planned (under review),,Quang Ninh,600
