name,fuel,status,cod,province,capacity_mwe
Mong Duong 2,Coal,Completed,2014,Quang Ninh,1240
Vung Ang 1,Coal,Completed,2016,Ha Tinh,1200
Duyen Hai 1,Coal,Completed,2016,Tra Vinh,1200
Vinh Tan 4,Coal,Completed,2017,Binh Thuan,1200
Vinh Tan 2,Coal,Completed,2015,Binh Thuan,600
Hai Phong 1,Coal,Completed,2013,Hai Phong,600
Nghi Son 2,Coal,Completed,2018,Thanh Hoa,1200
Nam Dinh 1,Coal,Completed,2011,Nam Dinh,1200
Cam Pha,Coal,Completed,2013,Quang Ninh,608
Quang Trach 1,Coal,Completed,2016,Quang Binh,1200
Long Phu 2,Coal,Under Construction,2025 (Planned),Tra Vinh,1200
Long Phu 1,Coal,Planned,2027 (Planned),Soc Trang,1200
Phu My 1,Natural Gas (Local),Completed,1996,Ba Ria-Vung Tau,934
Phu My 3,Natural Gas (Local),Completed,2004,Ba Ria-Vung Tau,1140
Phu My 4,Natural Gas (Local),Completed,2007,Ba Ria-Vung Tau,658
Nhon Trach 3,Natural Gas (Local),Completed,2020,Dong Nai,390
Nhon Trach 4,Natural Gas (Local),Completed,2020,Dong Nai,390
Ca Mau 1,Natural Gas (Local),Completed,2008,Ca Mau,750
Ca Mau 2,Natural Gas (Local),Completed,2010,Ca Mau,750
O Mon 1,Natural Gas (Local),Completed,2011,Can Tho,330
O Mon 2,Natural Gas (Local),Completed,2018,Can Tho,330
O Mon 3,Imported LNG,Under Construction,2025 (Planned),Can Tho,750
Son My LNG 1,Imported LNG,Planned,2028 (Planned),Binh Thuan,2250
Hiep Son LNG 1,Imported LNG,Planned,2027 (Planned),Quang Nam,1050
Long Son LNG 1,Imported LNG,Financing/Permitting,2028 (Planned),Long An,1100
Nam Dinh LNG 1,Imported LNG,Suspended,TBD (Planned),Nam Dinh,1500
