name,fuel,status,cod,province,capacity_mwe
Pha Lai Thermal Power Plant (Pha Lai 1 & 2),Coal,Operating,"1986 (Unit 1), 2004 (Unit 2)",Hai Duong,"1,040"
Pha Lai Thermal Power Plant (Pha Lai 3 & 4),Coal,Operating,"2011 (Unit 3), 2012 (Unit 4)",Hai Duong,"1,200"
Nghi Son 1 Thermal Power Plant,Coal,Operating,"2014 (Unit 1), 2015 (Unit 2)",Thanh Hoa,600
Vung Ang 1 Thermal Power Plant,Coal,Operating,"2015 (Unit 1), 2016 (Unit 2)",Ha Tinh,"1,200"
Thai Binh 2 Thermal Power Plant,Coal,Operating,2021,Thai Binh,"1,200"
Van Phong 1 Thermal Power Plant,Coal,Operating,2023,Khanh Hoa,"1,320"
Vinh Tan 4 Thermal Power Plant,Coal,Operating,2017,Binh Thuan,"1,200"
Vinh Tan 4 Extension,Coal,Operating,2018,Binh Thuan,600
Mong Duong 1 Thermal Power Plant,Coal,Operating,"2015 (Unit 1), 2016 (Unit 2)",Quang Ninh,"1,080"
Mong Duong 2 Thermal Power Plant,Coal,Operating,2015,Quang Ninh,"1,240"
Thai Binh 1 Thermal Power Plant,Coal,Operating,"2018 (Unit 1), 2019 (Unit 2)",Thai Binh,600
Quang Trach 1 Thermal Power Plant,Coal,Under Construction,Planned 2025,Quang Binh,"1,200"
Quang Trach 2 Thermal Power Plant,Coal,Under Construction,Planned 2026,Quang Binh,"1,200"
Long Phu 1 Thermal Power Plant,Coal,Under Construction,Planned 2025,Soc Trang,"1,200"
Song Hau 1 Thermal Power Plant,Coal,Operating,"2022 (Unit 1), 2023 (Unit 2)",Hau Giang,"1,200"
Song Hau 2 Thermal Power Plant,Coal,Under Construction,Planned 2027,Hau Giang,"1,200"
Nhon Trach 3 & 4 Power Plant,LNG (Imported),Under Construction,Planned 2025,Dong Nai,"1,500"
Son My 1 LNG Power Plant,LNG (Imported),Planned,Planned ~2028,Binh Thuan,"2,250"
Son My 2 LNG Power Plant,LNG (Imported),Planned,Planned ~2027,Binh Thuan,"2,250"
Thai Binh LNG Power Plant,LNG (Imported),Planned,Planned ~2028,Thai Binh,"1,500"
Quang Ninh LNG Power Plant,LNG (Imported),Planned,Planned ~2027,Quang Ninh,"1,500"
Phu My 2.1 Extension Power Plant,LNG (Imported),Planned,Planned ~2028,Ba Ria-Vung Tau,"1,200"
Phu My 3 Power Plant,LNG (Imported),Planned,Planned ~2028,Ba Ria-Vung Tau,"1,800"
Ca Mau 1 & 2 Power Plant,Local Natural Gas,Operating,"2007 (Ca Mau 1), 2008 (Ca Mau 2)",Ca Mau,"1,500"
Phu My 1 Power Plant,Local Natural Gas,Operating,2004,Ba Ria-Vung Tau,"1,090"
Phu My 2 Power Plant,Local Natural Gas,Operating,1997,Ba Ria-Vung Tau,720
Phu My 3 Power Plant,Local Natural Gas,Operating,2004,Ba Ria-Vung Tau,720
Phu My 4 Power Plant,Local Natural Gas,Operating,2005,Ba Ria-Vung Tau,450
Nhon Trach 1 Power Plant,Local Natural Gas,Operating,2011,Dong Nai,450
Nhon Trach 2 Power Plant,Local Natural Gas,Operating,2012,Dong Nai,750
Ca Mau 3 Power Plant,Local Natural Gas,Planned,Planned ~2027,Ca Mau,"1,050"
**Important Disclaimer:** This table is a representative sample based on public data from Vietnam's Power Development Plan VIII (PDP8) and other sources up to early 2024. Vietnam's power sector is dynamic,with frequent updates to project timelines,capacities,and fuel sources (especially with the rapid expansion of renewables). For the most accurate and complete list,please consult official sources such as **Electricity of Vietnam (EVN)** and the **Ministry of Industry and Trade (MOIT)**.,0
