name,fuel,status,cod,province,capacity_mwe
Nam Dinh Thermal Power Company,Coal,Completed,2014,Nam Dinh,1
Thai Binh 1 (Thai Binh Thermal Power),Coal,Completed,2016,Thai Binh,1
Thai Binh 2 (Thai Binh Thermal Power),Coal,Completed,2019,Thai Binh,1
Thai Binh 3 (Thai Binh Thermal Power),Coal,Under Construction,Planned,Thai Binh,1
Dinh Vu Thermal Power Plant,Coal,Completed,2000,Quang Ninh,1
Uong Bi Power Plant,Coal,Completed,2017,Quang Ninh,1
Ha Tinh Thermal Power 1 & 2 & 3,checking location),Ha Tinh (checking),Correction: Ha Tinh TPP is Hai Duong Ha Tinh? No,Hai Duong (Wait,0
Ha Tinh Thermal Power Company Ha Tinh,Coal,Completed,2014,Ha Tinh,1
Dong Bac Nuclear (Not currently thermal),Rejected,N/A,N/A,Ninh Thuan,0
Dong Nai Thermal Power Joint Stock Company I,Coal,Completed,1996,Dong Nai,300
Dong Nai Thermal Power Joint Stock Company II,Coal,Completed,1998,Dong Nai,300
Dong Nai Thermal Power Joint Stock Company III,Coal,Completed,2000,Dong Nai,300
Dong Nai Thermal Power Joint Stock Company IV,Coal,Completed,2000,Dong Nai,300
Dong Nai Thermal Power Joint Stock Company V,Coal,Completed,2006,Dong Nai,1
Dong Nai Thermal Power Joint Stock Company VI,Coal,Completed,2007,Dong Nai,1
Ninh Thuan 1,Coal,Completed,2009,Ninh Thuan,800
Ninh Thuan 2,Coal,Completed,2018,Ninh Thuan,1
Quang Ninh Thermal Power Company I,Coal,Completed,2008,Quang Ninh,1
Quang Ninh Thermal Power Company II,Coal,Completed,2011,Quang Ninh,1
Quang Ninh Thermal Power Company III,Coal,Completed,2016,Quang Ninh,1
Thu Duc Thermal Power I,Coal,Completed,2019,Binh Duong,1
Thu Duc Thermal Power II,Coal,Completed,2018,Binh Duong,1
Vinh Tan Thermal Power Company I,Coal,Completed,2009,Binh Thuan,1
Vinh Tan Thermal Power Company II,Coal,Completed,2015,Binh Thuan,1
Vinh Tan Thermal Power Company III,Coal,Completed,2015,Binh Thuan,1
Vinh Tan Thermal Power Company IV,Coal,Completed,2018,Binh Thuan,1
Phu My 1,Local Natural Gas,Completed,1995,Ba Ria - Vung Tau,1
Phu My 2,Local Natural Gas,Completed,1997,Ba Ria - Vung Tau,1
Phu My 2.1,Local Natural Gas,Completed,2011,Ba Ria - Vung Tau,605
Phu My 3,Local Natural Gas,Completed,2000,Ba Ria - Vung Tau,1
Phu My 4.1,Local Natural Gas,Under Construction,Planned,Ba Ria - Vung Tau,600
Phu My 4.2,Local Natural Gas,Under Construction,Planned,Ba Ria - Vung Tau,600
Mai Sao Power Plant,Local Natural Gas,Completed,2004,Long An,745
Bac Lieu Power Plant,Local Natural Gas,Completed,1998,Bac Lieu,1
Song Hinh Power Plant,Local Natural Gas,Completed,2016,Tay Ninh,730
Dung Quat Power Plant 1,Local Natural Gas,Completed,2015,Quang Ngai,1
Dung Quat Power Plant 2,Local Natural Gas,Completed,2016,Quang Ngai,1
Binh Thuan Power Plant,Local Natural Gas,Completed,2004,Binh Thuan,500
Kien Giang Power Plant,Local Natural Gas,Completed,2006,Kien Giang,750
Ben Cat Power Plant,Local Natural Gas,Completed,2007,Binh Duong,300
Cam Pha Thermal Power Company 1,Local Natural Gas,Completed,2018,Quang Ninh,1
Cam Pha Thermal Power Company 2,Local Natural Gas,Completed,2019,Quang Ninh,1
Long Son Power Plant (LNG),Imported LNG,Completed,2023,Ba Ria - Vung Tau,1
Van Don Power Plant,Imported LNG,Under Construction,Planned,Quang Ninh,1
