name,fuel,status,cod,province,capacity_mwe
Phu My 1,Local Natural Gas,Operational,,Ba Ria-Vung Tau,1125
Phu My 2.1,Imported LNG,Operational,,Ba Ria-Vung Tau,785
Phu My 3,Local Natural Gas,Operational,,Ba Ria-Vung Tau,720
Mong Duong 1,Coal,Operational,,Quang Ninh,1120
Mong Duong 2,Coal,Operational,,Quang Ninh,1240
Vinh Tan 1,Coal,Operational,,Binh Thuan,1200
Vinh Tan 2,Coal,Operational,,Binh Thuan,1200
Nghi Son 2,Coal,Operational,,Thanh Hoa,1200
Son My 1 LNG,Imported LNG,Under Construction,,Binh Thuan,1500
Long Son LNG,Imported LNG,Under Construction,,Ba Ria-Vung Tau,1500
Duyen Hai 1,Coal,Operational,,Tra Vinh,1245
Duyen Hai 3,Coal,Operational,,Tra Vinh,1240
Ca Mau 1,Local Natural Gas,Operational,,Ca Mau,750
Ca Mau 2,Local Natural Gas,Operational,,Ca Mau,750
Uong Bi 2,Coal,Operational,,Quang Ninh,600
Hai Phong Thermal,Coal,Operational,,Hai Phong,1200
Phat Diem 1 LNG,Imported LNG,Pre-Construction,,Ninh Binh,1500
Kien Giang LNG,Imported LNG,Pre-Construction,,Kien Giang,1500
