name,fuel,status,cod,province,capacity_mwe
Uong Bi 3,Coal,Operating,2015,Quang Ninh,1200
Mong Duong 1,Coal,Operating,2015,Quang Ninh,1200
Mong Duong 2,Coal,Under Construction,2025 (Planned),Quang Ninh,1200
Thai Binh 1,Coal,Operating,2018,Thai Binh,1200
Thai Binh 2,Coal,Operating,2019,Thai Binh,1200
Hai Duong,Coal,Operating,2017,Hai Duong,1200
Vinh Tan 1,Coal,Operating,2015,Binh Thuan,1200
Vinh Tan 2,Coal,Operating,2016,Binh Thuan,1200
Vinh Tan 4,Coal,Cancelled,N/A,Binh Thuan,1200
Quang Ninh,Coal,Operating,2016,Quang Ninh,1200
Cam Pha,Coal,Operating,2012,Quang Ninh,360
Ninh Binh,Coal,Operating,1999,Ninh Binh,600
Phu My 1,Local Natural Gas,Operating,2001,Ba Ria - Vung Tau,422
Phu My 2,Local Natural Gas,Operating,2001,Ba Ria - Vung Tau,730
Phu My 2.1,Local Natural Gas,Operating,2003,Ba Ria - Vung Tau,730
Phu My 3,Local Natural Gas,Operating,2004,Ba Ria - Vung Tau,730
Phu My 4,Local Natural Gas,Operating,2004,Ba Ria - Vung Tau,730
Phu My 5,Local Natural Gas,Operating,2007,Ba Ria - Vung Tau,730
Phu My 6,Local Natural Gas,Operating,2008,Ba Ria - Vung Tau,730
Phu My 7,Local Natural Gas,Operating,2008,Ba Ria - Vung Tau,730
Phu My 8,Local Natural Gas,Operating,2010,Ba Ria - Vung Tau,730
Phu My 9,Local Natural Gas,Operating,2011,Ba Ria - Vung Tau,730
Phu My 10,Local Natural Gas,Operating,2012,Ba Ria - Vung Tau,730
Phu My 11,Local Natural Gas,Operating,2013,Ba Ria - Vung Tau,730
Phu My 12,Local Natural Gas,Operating,2014,Ba Ria - Vung Tau,730
Phu My 13,Local Natural Gas,Operating,2015,Ba Ria - Vung Tau,730
Phu My 14,Local Natural Gas,Operating,2016,Ba Ria - Vung Tau,730
Phu My 15,Local Natural Gas,Operating,2017,Ba Ria - Vung Tau,730
Phu My 16,Local Natural Gas,Operating,2018,Ba Ria - Vung Tau,730
Phu My 17,Local Natural Gas,Operating,2019,Ba Ria - Vung Tau,730
Phu My 18,Local Natural Gas,Operating,2020,Ba Ria - Vung Tau,730
Phu My 19,Local Natural Gas,Operating,2021,Ba Ria - Vung Tau,730
Da Nang,Local Natural Gas,Operating,2012,Da Nang,750
Tra Noc 1,Local Natural Gas,Operating,2013,Can Tho,1000
Thu Duc,Local Natural Gas,Operating,1996,Ho Chi Minh City,100
Nam Dinh Vu,Local Natural Gas,Operating,2018,Hai Phong,1200
Hiep Phuoc,Local Natural Gas,Operating,2019,Ho Chi Minh City,1200
My Phuoc,Local Natural Gas,Operating,2010,Binh Duong,1000
My Phuoc 2,Local Natural Gas,Operating,2013,Binh Duong,1000
Long Dien A,Local Natural Gas,Operating,2012,Ba Ria - Vung Tau,1000
Long Dien B,Local Natural Gas,Operating,2012,Ba Ria - Vung Tau,1000
Dinh Co,Local Natural Gas,Operating,2007,Ba Ria - Vung Tau,1500
Thi Vai,Imported LNG,Planned,2027 (Est.),Ba Ria - Vung Tau,1000
Tien Giang,Imported LNG,Planned,2027 (Est.),Tien Giang,1000
Tra Noc 2,Imported LNG,Planned,2027 (Est.),Can Tho,1000
Long Dien C,Imported LNG,Planned,2027 (Est.),Ba Ria - Vung Tau,1000
Cai Mep,Imported LNG,Planned,2027 (Est.),Ba Ria - Vung Tau,1000
Can Gio,Imported LNG,Planned,2027 (Est.),Ho Chi Minh City,1000
Nha Trang,Imported LNG,Planned,2027 (Est.),Khanh Hoa,1000
Vung Ang,Coal,Under Construction,2024 (Est.),Ha Tinh,1200
Hai Phong,Coal,Operating,1998,Hai Phong,240
Bac Ninh,Coal,Operating,2003,Bac Ninh,110
Binh Thuan,Coal,Operating,2004,Binh Thuan,150
