name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí (Uong Bi),Coal,Operational,,Quảng Ninh,105.0,,,
Phả Lại I (Pha Lai 1),Coal,Operational,,Thái Nguyên,440.0,,,
Phả Lại II (Pha Lai 2),Coal,Operational,,Thái Nguyên,600.0,,,
Ninh Bình,N Coal,Operational,,Ninh Bình,100.0,,,
Hải Phòng I (Hai Phong 1),Coal,Operational,,Hải Phòng,300.0,,,
Quảng Ninh I (Uông Bí MR + Quang Ninh 1),Coal,Operational,,Quảng Ninh,735.0,,,
Na Duong (Na Dương),Coal,Operational,,Lào Cai,111.0,,,
Cao Nhan,Coal,Operational,,Quảng Ninh,115.0,,,
Cam Pha,Coal,Operational,,Quảng Ninh,600.0,,,
Son Dong (Sơn Đông),Coal,Operational,,Quảng Ninh,220.0,,,
Formosa,Coal,Operational,,Quảng Ninh,150.0,,,
Quảng Ninh II (Quang Ninh 2),Coal,Operational,,Quảng Ninh,600.0,,,
Duyên Hải I (Duyen Hai 1),Coal,Operational,,Trà Vinh,1244.0,,,
Duyên Hải III (Duyen Hai 3),Coal,Operational,,Trà Vinh,1245.0,,,
Nghi Sơn I (Nghi Son 1),Coal,Operational,,Thanh Hóa,300.0,,,
Thái Bình I (Thai Binh),Coal,Operational,,Thái Bình,600.0,,,
Vĩnh Tân IV (Vinh Tan 4),Coal,Operational,,Bình Thuận,1200.0,,,
Vĩnh Tân II (Vinh Tan 2),Coal,Operational,,Bình Thuận,1244.0,,,
Mông Dương I (Mong Duong 1),Coal,Operational,,Quảng Ninh,1080.0,,,
Na Dương II (Na Duong 2),Coal,Under Construction,,Lào Cai,110.0,,,
An Khánh - Bắc Giang (An Khanh - Bac Giang),Coal,Under Construction,,Bắc Giang,650.0,,,
Vũng Áng II (Vung Ang 2),Coal,Under Construction,,Hà Tĩnh,1330.0,,,
Quảng Trạch I (Quang Trach 1),Coal,Under Construction,,Quảng Bình,1200.0,,,
Vân Phong I (Van Phong 1),Coal,Under Construction,,Khánh Hòa,1432.0,,,
Long Phú I (Long Phu 1),Coal,Under Construction,,Sóc Trăng,1200.0,,,
Thái Bình II (Thai Binh II),Coal,Under Construction,,Thái Bình,1200.0,,,
Nghi Sơn II (Nghi Son 2),Coal,Under Construction,,Thanh Hóa,1200.0,,,
Hải Dương (Hai Duong),Coal,Under Construction,,Hải Dương,1200.0,,,
Duyên Hải II (Duyen Hai 2),Coal,Under Construction,,Trà Vinh,1200.0,,,
Nam Định I (Nam Dinh 1),Coal,Under Construction,,Nam Định,1200.0,,,
Sông Hậu I (Song Hau 1),Coal,Under Construction,,Hậu Giang,1200.0,,,
Cẩm Phả III (Cam Pha 3),Coal,Under Construction,,Quảng Ninh,440.0,,,
Vĩnh Tân I (Vinh Tan 1),Coal,Operational,,Bình Thuận,1200.0,,,
Sông Hậu II (Song Hau 2),Coal,Delayed/Under Construction,,Hậu Giang,2120.0,,,
Long Phú II (Long Phu 2),Coal,Delayed/Under Construction,,Sóc Trăng,1320.0,,,
Vĩnh Tân III (Vinh Tan 3),Coal,Delayed/Under Construction,,Bình Thuận,1980.0,,,
Quảng Trị (Quang Tri),Coal,Delayed/Under Construction,,Quảng Trị,1320.0,,,
Cẩm Thanh (Cam Thanh),Coal,Delayed/Under Construction,,Thanh Hóa,600.0,,,
Thăng Long (Thang Long),Coal,Under Construction,,Thanh Hóa,600.0,,,
Công Thanh,C Coal,Under Construction,,Thanh Hóa,600.0,,,
Hải Phòng III (Hai Phong 3),Coal,Candidate,,Thanh Hóa,1200.0,,,
Quảng Ninh III (Quang Ninh 3),Coal,Candidate,,Quảng Ninh,1200.0,,,
Nam Định II (Nam Dinh 2),Coal,Candidate,,Nam Định,1200.0,,,
Phả Lại III (Pha Lai 3),Coal,Candidate,,Thái Nguyên,660.0,,,
Bảo Đại (Bao Dai),Coal,Candidate,,?,600.0,,,
Formosa Hà Tĩnh #2 (Formosa Ha Tinh #2),Coal,Under Construction,,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh #3-4 (Formosa Ha Tinh #3-4),Coal,Under Construction,,Hà Tĩnh,200.0,,,
Formosa Hà Tĩnh #5 (Formosa Ha Tinh #5),Coal,Under Construction,,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh #6-7 (Formosa Ha Tinh #6-7),Coal,Under Construction,,Hà Tĩnh,300.0,,,
Formosa Hà Tĩnh #8-9 (Formosa Ha Tinh #8-9),Coal,Under Construction,,Hà Tĩnh,200.0,,,
Formosa Hà Tĩnh #10 (Formosa Ha Tinh #10),Coal,Under Construction,,Hà Tĩnh,150.0,,,
Hải Dương #1 (Hai Duong #1),Coal,Under Construction,,Hải Dương,600.0,,,
Phu My 1,Domestic gas,Operating,1998,Bà Rịa - Vũng Tàu,1118.0,,,
Phu My 2.1,Domestic gas,Operating,<2010,Bà Rịa - Vũng Tàu,945.0,,,
Phu My 4,Domestic gas,Operating,<2010,Bà Rịa - Vũng Tàu,477.0,,,
Ba Ria,Domestic gas,Operating,1998,Bà Rịa - Vũng Tàu,389.0,,,
Nhon Trach 3&4,LNG,Under construction,2023-2024,Đồng Nai,1500.0,,,
Hiep Phuoc,LNG,Under construction,2021-2023,TP. Hồ Chí Minh,1200.0,,,
Long Son I,LNG,Planned,2031-2035,Bà Rịa - Vũng Tàu,1200.0,,,
Long An I,LNG,Under construction,2025-2026,Long An,1500.0,,,
Bac Lieu,LNG,Under construction,2025-2027,Bạc Liêu,3200.0,,,
Ca Mau 1&2,LNG,Under construction,2025-2026,Cà Mau,1500.0,,,
Hai Lang,LNG,Under construction,2026-2027,Quảng Trị,1500.0,,,
Ca Na,LNG,Under construction,2025-2026,Ninh Thuận,1500.0,,,
Son My II,LNG,Under construction,2023-2025,Bà Rịa - Vũng Tàu,2250.0,,,
O Mon I,Domestic gas,Operating (converted from oil),~2017,Cần Thơ,660.0,,,
O Mon III,Domestic gas,Under construction,2025,Cần Thơ,1050.0,,,
O Mon IV,Domestic gas,Under construction,2023,Cần Thơ,1050.0,,,
Dung Quat I,Domestic gas,Under construction,2024,Quảng Ngãi,750.0,,,
Dung Quat II,Domestic gas,Planned,2026,Quảng Ngãi,750.0,,,
Dung Quat III,Domestic gas,Under construction,2024-2025,Quảng Ngãi,750.0,,,
Trung Trung I,Domestic gas,Under construction,2024-2025,Quảng Ngãi / Quảng Trị,750.0,,,
Trung Trung II,Domestic gas,Planned,2025,Quảng Ngãi / Quảng Trị,750.0,,,
Quang Tri (gas),Domestic gas,Planned,2021-2030,Quảng Trị,340.0,,,
Thu Duc,Oil-fired,Operating,2010-2011,Ho Chi Minh City,165.0,,,
Can Tho (S4),Oil-fired,Operating,2010-2011,Can Tho,33.0,,,
Hiep Vuong (Hiệp Phước),Oil-fired,Operating,2010-2011,Ho Chi Minh City,375.0,,,
Bourbon,Oil-fired,Operating,2010-2011,Ba Ria - Vung Tau,24.0,,,
EVN Power Corporations (diesel),Diesel,Operating,2010-2011,Various,285.0,,,
Amata,Diesel,Operating,2010-2011,Dong Nai,14.0,,,
KCP Phu Yen #1,Biomass (cogeneration),Operating,2016,Phu Yen,30.0,,,
An Khe Biomass #1,Biomass (cogeneration),Operating,2017,Quang Ngai,55.0,,,
KCP Phu Yen #2,Biomass (cogeneration),Operating,2018,Phu Yen,30.0,,,
An Khe Biomass #2,Biomass (cogeneration),Operating,2018,Quang Ngai,55.0,,,
Lee&Man biomass,Biomass (cogeneration),Operating,2018,Sai Gon (HCMC),125.0,,,
Formosa Ha Tinh #3-4,Blast furnace gas (cogeneration),Operating,2016,Ha Tinh,200.0,,,
