name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operational,2011,Quảng Ninh,105.0,,,
Uông Bí mở rộng II,Coal,Operational,2011,Quảng Ninh,330.0,,,
Pha Lai I,Coal,Operational,2011,Hải Dương,440.0,,,
Phả Lại II,Coal,Operational,2011,Hải Dương,600.0,,,
Ninh Bình,Coal,Operational,2011,Ninh Bình,100.0,,,
Hải Phòng I,Coal,Operational,2011,Hải Phòng,300.0,,,
Quảng Ninh I,Coal,Operational,2011,Quảng Ninh,300.0,,,
Na Dương,Coal,Operational,2011,Lạng Sơn,111.0,,,
Cao Nhan,Coal,Operational,2011,Quảng Ninh,115.0,,,
Cẩm Phả,Coal,Operational,2011,Quảng Ninh,600.0,,,
Sơn Động,Coal,Operational,2011,Bắc Giang,220.0,,,
Formosa,Coal,Operational,2011,Hà Tĩnh,150.0,,,
Uông Bí Extension 1,Coal,Operational,2017,Quảng Ninh,300.0,,,
Uông Bí Extension 2,Coal,Operational,2017,Quảng Ninh,330.0,,,
Quảng Ninh 1,Coal,Operational,2017,Quảng Ninh,600.0,,,
Quảng Ninh 2,Coal,Operational,2017,Quảng Ninh,600.0,,,
Duyên Hải 1,Coal,Operational,2017,Trà Vinh,1244.0,,,
Duyên Hải 3,Coal,Operational,2017,Trà Vinh,1245.0,,,
Nghi Sơn 1,Coal,Operational,2017,Thanh Hóa,600.0,,,
Hải Phòng 1,Coal,Operational,2017,Hải Phòng,600.0,,,
Hải Phòng 2,Coal,Operational,2017,Hải Phòng,600.0,,,
Vĩnh Tân 2,Coal,Operational,2017,Bình Thuận,1244.0,,,
Mông Dương 1,Coal,Operational,2017,Quảng Ninh,1080.0,,,
Thái Bình,Coal,Operational,2018,Thái Bình,600.0,,,
Vĩnh Tân 4,Coal,Operational,2018,Bình Thuận,1200.0,,,
Formosa Hà Tĩnh #2,Coal,Operational,2016,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh #5,Coal,Operational,2016,Hà Tĩnh,150.0,,,
