name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,coal,Operational,By 31/12/2011,Quảng Ninh,105.0,,,
Uông Bí mở rộng II,coal,Operational,By 31/12/2011,Quảng Ninh,330.0,,,
Phả Lai I,coal,Operational,By 31/12/2011,Bắc Giang,440.0,,,
Phả Lai II,coal,Operational,By 31/12/2011,Bắc Giang,600.0,,,
Ninh Bình,coal,Operational,By 31/12/2011,Ninh Bình,100.0,,,
Hải Phòng I,coal,Operational,By 31/12/2011,Hải Phòng,300.0,,,
Quang Ninh I,coal,Operational,By 31/12/2011,Quảng Ninh,300.0,,,
Na Duong,coal,Operational,By 31/12/2011,Lạng Sơn,111.0,,,
Cao Nhan,coal,Operational,By 31/12/2011,Bắc Giang,115.0,,,
Cam Pha,coal,Operational,By 31/12/2011,Quảng Ninh,600.0,,,
Son Dong,coal,Operational,By 31/12/2011,Bắc Giang,220.0,,,
Formosa,coal,Operational,2016,Hà Tĩnh,150.0,,,
NĐ Formosa Hà Tĩnh #3,4,coal,Operational,2016,0.0,,,
NĐ Formosa Hà Tĩnh #5,coal,Operational,2016,Hà Tĩnh,150.0,,,
NĐ Formosa Đồng Nai #3,coal,Operational,2016,Đồng Nai,150.0,,,
NĐ than Vè Đan,coal,Operational,2016,Thanh Hóa,60.0,,,
NĐ Duyên Hải III #1,coal,Operational,2016,Trà Vinh,600.0,,,
NĐ Thái Bình I #1,2,coal,Operational,2017,0.0,,,
NĐ Thái Bình II #1,coal,Operational,2017,Thái Bình,600.0,,,
NĐ Duyên Hải III #2,coal,Operational,2017,Trà Vinh,600.0,,,
NĐ hóa dầu Long Sơn #1,coal,Operational,2017,Long Sơn,75.0,,,
NĐ Thăng Long #1,coal,Operational,2018,Thăng Long,300.0,,,
NĐ Thái Bình II #2,coal,Operational,2018,Thái Bình,600.0,,,
NĐ Vĩnh Tân IV #1,2,coal,Operational,2018,0.0,,,
NĐ Long Phú I #1,coal,Operational,2018,Sóc Trăng,600.0,,,
NĐ hóa dầu Long Sơn #2,3,coal,Operational,2018,0.0,,,
NĐ sinh khối Lee&Man,coal,Operational,2018,Long An,125.0,,,
NĐ Na Dương II,coal,Operational,2019,Lạng Sơn,110.0,,,
NĐ đồng phát Hải Hà 1,coal,Operational,2019,Quảng Ninh,150.0,,,
NĐ Long Phú II #2,coal,Operational,2019,Sóc Trăng,600.0,,,
NĐ Sông Hậu I #1,2,coal,Operational,2019,0.0,,,
NĐ Duyên Hải III mở rộng,coal,Operational,2019,Trà Vinh,660.0,,,
NĐ Vĩnh Tân I #1,2,coal,Operational,2019,0.0,,,
NĐ Vĩnh Tân IV mở rộng,coal,Operational,2019,Bình Thuận,600.0,,,
Formosa Hà Tĩnh #6,7,coal,Operational,2020,0.0,,,
Formosa Hà Tĩnh #8,9,coal,Operational,2020,0.0,,,
Formosa Hà Tĩnh #10,coal,Operational,2020,Hà Tĩnh,150.0,,,
NĐ Hải Dương #1,coal,Operational,2020,Hải Dương,600.0,,,
NĐ Cẩm Phả III #1,2,coal,Operational,2020,0.0,,,
NĐ Công Thanh,coal,Operational,2020,Thanh Hóa,600.0,,,
NĐ Nghi Sơn II #1,coal,Operational,2021,Thanh Hóa,600.0,,,
